time(d)	species	LAI	nrShoots	fAbs	assCO2(umol/m2)	biomAbove(gr/m2)	yield(gr/m2)	harvestIndex	leafArea	fieldRFR
55.0	9.0	0.1335853292859863	2.5	0.03220970575041295	151023.89279862822	65.48081216391066	48.046191245435026	0.7771126696535606	2.671706585719726	0.9989903745983465
55.0	16.0	2.514671248120242	23.7	0.30678716830791897	1362198.8248139957	633.6080549387295	76.92721963873097	0.24844774111771398	50.29342496240484	0.5574590193422236
56.0	9.0	0.1335853292859863	2.5	0.0322474131323516	153185.05547966025	67.7096983559205	50.15482804767333	0.7844636838544615	2.671706585719726	0.9920537144855178
56.0	16.0	2.583002473982019	26.05	0.30988621348453615	1405474.9083406504	653.86823661851	80.92380482039952	0.2525335890037696	51.66004947964038	0.5559700231896474
57.0	9.0	0.1335853292859863	2.5	0.032091566406754764	158557.90350641098	70.01721746658205	52.33654883335231	0.7915759357050762	2.671706585719726	0.9957244101180653
57.0	16.0	2.6408986183515224	26.85	0.3124551550975552	1477059.190580155	675.259569479576	85.05310106101325	0.25731040758562	52.81797236703045	0.5456884809407656
58.0	9.0	0.1335853292859863	2.5	0.03196209198450406	155027.80817583512	72.24767999837314	54.44388747600991	0.7980138246202382	2.671706585719726	0.9956577551101607
58.0	16.0	2.708302289116023	25.75	0.3154819343666722	1457251.2038221916	696.2461886159879	89.17009803694478	0.26114024705246935	54.16604578232046	0.5444365555527733
59.0	9.0	0.1335853292859863	2.5	0.032255887815619624	151932.15540250583	74.40917614369275	56.48429809829604	0.8038792879564042	2.671706585719726	0.9953792923892802
59.0	16.0	2.758691668223748	26.9	0.31825446716227324	1444124.0150913512	715.2448555446066	93.22462959597522	0.26561754517697395	55.17383336447496	0.5476938362109045
60.0	9.0	0.1335853292859863	2.5	0.0321323588241462	151368.3578400952	76.54629525559628	58.499638803517485	0.8093476069407044	2.671706585719726	1.0018931205537753
60.0	16.0	2.814865348522689	27.65	0.32047388876844424	1453850.1319937364	734.6305215185532	97.27066498042184	0.2694664008894417	56.29730697045378	0.545092116983165
61.0	9.0	0.1335853292859863	2.5	0.0321308890002806	147559.24812547228	78.6026422698964	60.436489203981886	0.81432309700973	2.671706585719726	0.9957355073731317
61.0	16.0	2.8710937759773243	27.6	0.3221361791191755	1436149.2642926814	753.4121298835164	101.4708979567351	0.27337994380424835	57.42187551954649	0.5376097667641723
62.0	9.0	0.1335853292859863	2.5	0.03211936637984373	152830.30551041212	80.73700973335872	62.44399772453376	0.8192132398422572	2.671706585719726	1.000380148437686
62.0	16.0	2.9382445588069226	29.7	0.3243553998537767	1499571.8847191609	773.8144212449241	105.76035662666739	0.2764719698292	58.764891176138455	0.5377945652720733
63.0	9.0	0.1335853292859863	2.5	0.03213627066371741	151653.44457597978	82.83649834976613	64.41544792353996	0.8237711839746211	2.671706585719726	0.9942122748706622
63.0	16.0	2.9999815725067847	29.35	0.3267230859774454	1507573.0345860627	793.2674247873488	110.23941173012743	0.2799773432711299	59.999631450135695	0.5363527751152568
64.0	9.0	0.1335853292859863	2.5	0.031831215804250454	150665.11060057642	84.90462856381794	66.35371864681463	0.8280337797161412	2.671706585719726	0.9993588731239664
64.0	16.0	3.0286798233236847	29.9	0.32894496515235266	1514854.7480119797	810.0980312011228	114.82653017897462	0.2852859697604297	60.573596466473695	0.5387861009406071
65.0	9.0	0.1335853292859863	2.5	0.03177987183236572	161935.26089753857	87.15525185383817	68.4581967268221	0.8324343818677451	2.671706585719726	0.9958150923108829
65.0	16.0	3.0898652016768713	30.65	0.33092854143467754	1662919.9542682995	832.8867321913792	119.70301349552221	0.2891607489394213	61.79730403353742	0.5327079261050088
66.0	9.0	0.1335853292859863	2.5	0.031941115707556755	162016.70098211986	89.39214328240647	70.54421735181987	0.8365796189192731	2.671706585719726	0.9987037103794398
66.0	16.0	3.147852697524317	31.4	0.33233432879344194	1671572.7911715838	855.4497417546748	124.74705782579849	0.2932762384461171	62.95705395048633	0.530970894886458
67.0	9.0	0.1335853292859863	2.5	0.032224853071894904	161983.9168946603	91.61340459811278	72.60899223047869	0.8404854975279011	2.671706585719726	0.9922872719400608
67.0	16.0	3.191974761009808	32.1	0.33451671996155974	1675793.5114853154	876.157561874705	130.1085823859351	0.29825089170089686	63.83949522019616	0.5298718439350694
68.0	9.0	0.1335853292859863	2.5	0.03179721695520581	158006.39021597855	93.75039220678673	74.58782434325813	0.8440575121109397	2.671706585719726	0.9902318472814816
68.0	16.0	3.2340306468073314	31.45	0.33605667997996125	1647566.8165208236	895.243220628175	135.94505712601432	0.3038629071357326	64.68061293614663	0.5249343136623752
69.0	9.0	0.1335853292859863	2.5	0.03184915723404423	153451.10562360942	95.79360429721469	76.47084675927864	0.847311133109326	2.671706585719726	0.9838393146355578
69.0	16.0	3.2772933825862283	33.65	0.33805390249826006	1621600.9089884665	913.2955788396608	142.1490670614631	0.30971265881169174	65.54586765172456	0.5246864737713033
