time(d)	species	LAI	nrShoots	fAbs	assCO2(umol/m2)	biomAbove(gr/m2)	yield(gr/m2)	harvestIndex	leafArea	fieldRFR	
1	9	NaN	NaN	0.0	NaN	NaN	NaN	NaN	0.0	NaN	
1	16	0.0	10.0	0.0	0.0	3.0	0.0	NaN	0.0	1.200000000000002	
2	9	NaN	NaN	0.0	NaN	NaN	NaN	NaN	0.0	NaN	
2	16	0.0	10.0	0.0	0.0	2.9438614596153565	0.0	NaN	0.0	1.200000000000002	
3	9	NaN	NaN	0.0	NaN	NaN	NaN	NaN	0.0	NaN	
3	16	0.013604567795433722	10.0	0.0	0.0	1.9399859246538689	0.0	0.0	0.13604567795433722	1.200000000000002	
4	9	NaN	NaN	0.0	NaN	NaN	NaN	NaN	0.0	NaN	
4	16	0.015219497141777293	10.0	0.0032295255549165463	12451.204427908338	2.1444474315402986	0.0	0.0	0.15219497141777294	0.3899669887840397	
5	9	NaN	NaN	0.0	NaN	NaN	NaN	NaN	0.0	NaN	
5	16	0.016626592616953047	10.0	0.004064908044487171	9951.7185325556	2.30384204575277	0.0	0.0	0.16626592616953048	0.4587780215474727	
6	9	NaN	NaN	0.0	NaN	NaN	NaN	NaN	0.0	NaN	
6	16	0.018189702310005895	10.0	0.004920905683690098	11294.166085453502	2.4851668558714035	0.0	0.0	0.18189702310005895	0.509368033575942	
7	9	NaN	NaN	0.0	NaN	NaN	NaN	NaN	0.0	NaN	
7	16	0.020170093088648637	10.0	0.0056881822514147865	12985.949246221193	2.69475531662285	0.0	0.0	0.20170093088648636	0.3492406069322122	
8	9	NaN	NaN	0.0	NaN	NaN	NaN	NaN	0.0	NaN	
8	16	0.022983897253332237	10.0	0.007050482141731288	15235.87616157553	2.9421444641402386	0.0	0.0	0.22983897253332236	0.4108270904222664	
9	9	NaN	NaN	0.0	NaN	NaN	NaN	NaN	0.0	NaN	
9	16	0.02673388753878021	10.9	0.008774554936181542	18513.124822012465	3.244983946480685	0.0	0.0	0.2673388753878021	0.4844511110122323	
10	9	NaN	NaN	0.0	NaN	NaN	NaN	NaN	0.0	NaN	
10	16	0.031072292537450436	11.5	0.01031274290259169	22316.25693835797	3.6120655478244017	0.0	0.0	0.31072292537450436	0.36974287210649165	
11	9	NaN	NaN	0.0	NaN	NaN	NaN	NaN	0.0	NaN	
11	16	0.035711076552020674	10.9	0.012185610229005913	25821.421489945813	4.002177862707363	0.0	0.0	0.35711076552020676	0.404204855183125	
12	9	NaN	NaN	0.0	NaN	NaN	NaN	NaN	0.0	NaN	
12	16	0.04182102982696605	12.0	0.014319156102229688	31200.69215487835	4.500687286654174	0.0	0.0	0.41821029826966044	0.4295112171200288	
13	9	NaN	NaN	0.0	NaN	NaN	NaN	NaN	0.0	NaN	
13	16	0.048346463972038914	11.9	0.016671755280720554	36615.90394931779	5.0949121383289215	0.0	0.0	0.48346463972038917	0.35680530314828074	
14	9	NaN	NaN	0.0	NaN	NaN	NaN	NaN	0.0	NaN	
14	16	0.05557356147193574	12.8	0.019065633880009692	42661.93916962136	5.776063432263513	0.0	0.0	0.5557356147193574	0.3864599086499002	
15	9	NaN	NaN	0.0	NaN	NaN	NaN	NaN	0.0	NaN	
15	16	0.06494458031815911	12.8	0.0217109438450693	49516.93018356572	6.587274928834748	0.0	0.0	0.6494458031815912	0.4021119817097299	
16	9	NaN	NaN	0.0	NaN	NaN	NaN	NaN	0.0	NaN	
16	16	0.07638007861253077	13.4	0.025374649027557834	57405.53408673672	7.543480677299579	0.0	0.0	0.7638007861253077	0.434323473084795	
17	9	NaN	NaN	0.0	NaN	NaN	NaN	NaN	0.0	NaN	
17	16	0.08802339208160567	13.0	0.02925190728917709	67487.6206191785	8.653598987091723	0.0	0.0	0.8802339208160568	0.39299146104859795	
18	9	NaN	NaN	0.0	NaN	NaN	NaN	NaN	0.0	NaN	
18	16	0.1014478099990147	13.1	0.033772728175653674	76059.83498935864	9.915381895047085	0.0	0.0	1.014478099990147	0.4245621969557958	
19	9	NaN	NaN	0.0	NaN	NaN	NaN	NaN	0.0	NaN	
19	16	0.11733284444147214	13.9	0.03910224617187909	89374.45914898693	11.395475203833339	0.0	0.0	1.1733284444147214	0.4537439467318368	
20	9	NaN	NaN	0.0	NaN	NaN	NaN	NaN	0.0	NaN	
20	16	0.13570481170214296	13.7	0.04501908756525947	102470.34231081294	13.10279677149791	0.0	0.0	1.3570481170214297	0.4207198088730168	
21	9	NaN	NaN	0.0	NaN	NaN	NaN	NaN	0.0	NaN	
21	16	0.15534956579109122	13.7	0.05245064706363581	119103.40088197107	15.085273854682029	0.0	0.0	1.553495657910912	0.45485928383341145	
