time(d)	species	LAI	nrShoots	fAbs	assCO2(umol/m2)	biomAbove(gr/m2)	yield(gr/m2)	harvestIndex	leafArea	fieldRFR	
1	16	0.0	10.0	0.0	0.0	3.0	0.0	NaN	0.0	1.200000000000002	
2	16	0.0	10.0	0.0	0.0	2.9438614596153565	0.0	NaN	0.0	1.200000000000002	
3	16	0.014466759747911704	10.0	0.0	0.0	2.1582071213336165	0.0	0.0	0.14466759747911703	1.200000000000002	
4	16	0.020918727235714328	10.0	0.002917034252559816	12162.264017593146	2.137420325121105	0.0	0.0	0.20918727235714327	0.37308292279150024	
5	16	0.02310147875282552	10.0	0.005056427831028602	12292.958848028687	2.3374020283342585	0.0	0.0	0.2310147875282552	0.4996803887863532	
6	16	0.025665118379830393	10.0	0.006132456587521835	14561.956750746444	2.57545183765325	0.0	0.0	0.25665118379830393	0.5513504235093987	
7	16	0.028749446645632264	10.0	0.007396911850541892	16878.326686001696	2.8522686982327374	0.0	0.0	0.28749446645632265	0.40342175601674723	
8	16	0.03275040901035219	10.0	0.009411587134973098	20402.33487123472	3.18863830139872	0.0	0.0	0.32750409010352194	0.46753162099401663	
9	16	0.03774703649810578	12.3	0.011393439569442816	24745.84152927454	3.5984419246922377	0.0	0.0	0.3774703649810578	0.5212084524257918	
10	16	0.0436132729420657	11.3	0.013774780581957096	29580.176727016813	4.08973935044659	0.0	0.0	0.43613272942065695	0.41529204967170225	
11	16	0.05077543353396049	11.2	0.016528889072134092	35470.32217648463	4.680382581218273	0.0	0.0	0.5077543353396049	0.4526029617714442	
12	16	0.059376955785139296	13.3	0.01903889350276928	42806.74430569534	5.394908473171395	0.0	0.0	0.593769557851393	0.4837178755846421	
13	16	0.06885355528538452	12.3	0.021839385435770575	49319.2412010643	6.218123712212504	0.0	0.0	0.6885355528538452	0.40089415485953717	
14	16	0.0796627532437633	12.3	0.025435454216569016	57096.06996134903	7.171331326825485	0.0	0.0	0.7966275324376331	0.4266464373633626	
15	16	0.09255047751392438	13.4	0.029224052752845914	67285.9189284633	8.295710227981788	0.0	0.0	0.9255047751392438	0.45472865841105986	
16	16	0.10723295543185571	13.3	0.03382098973552465	77299.55917979023	9.587037132130039	0.0	0.0	1.0723295543185571	0.4784039667696191	
17	16	0.12326451508419019	14.4	0.039081677525371186	89354.26488296778	11.079759752366305	0.0	0.0	1.2326451508419018	0.4473335791052888	
18	16	0.14116470701895034	13.7	0.04586808381261401	101155.01227189864	12.768096317387533	0.0	0.0	1.4116470701895034	0.47306386865989486	
19	16	0.1623992010217861	16.2	0.05348481249267448	119862.13353297317	14.77109396170619	0.0	0.0	1.6239920102178609	0.5110102006003071	
20	16	0.18636026476807954	16.4	0.06221159420877153	136503.5525877323	17.05063341151288	0.0	0.0	1.8636026476807954	0.48667755613179464	
21	16	0.21343580433190718	16.4	0.07327127936722126	158735.1169252343	19.70227781575488	0.0	0.0	2.1343580433190716	0.5193508783889724	
22	16	0.24528142308966486	15.0	0.08521545005002878	184353.68524365142	22.786120570874907	0.0	0.0	2.4528142308966485	0.5535071528232437	
23	16	0.2821523141776371	18.0	0.09891568155493584	214522.14568715738	26.389730471777057	0.0	0.0	2.821523141776371	0.5788853739101636	
24	16	0.32202649338722955	16.1	0.1144709576405618	247461.73470503953	30.65477757014866	0.0	0.0	3.2202649338722953	0.5498898514966161	
25	16	0.36348985533017186	17.7	0.1327309300401356	284189.4765371304	35.67138519650462	0.0	0.0	3.634898553301719	0.5822029079348476	
26	16	0.40742795267976073	19.1	0.15068706849247	324224.9065129043	41.565423380923804	0.0	0.0	4.074279526797607	0.6085500753794512	
27	16	0.45169693547893885	19.1	0.1694277578052973	361895.03126300423	48.35673560592548	0.0	0.0	4.5169693547893885	0.5863092551325759	
28	16	0.4944633855055586	18.8	0.18895439319622856	395117.08198064956	55.973398033261525	0.0	0.0	4.944633855055586	0.6072324541633852	
29	16	0.5410612731432611	19.2	0.2071011192224058	434314.5135352731	64.29441744710024	0.0	0.0	5.410612731432611	0.6242697191286136	
30	16	0.5906163049788756	20.4	0.22573457788004542	472837.062632694	73.42950596843323	0.0	0.0	5.9061630497887565	0.6369215898026439	
31	16	0.641758265195717	19.6	0.2439609612269875	507516.6328820592	83.33577169414858	0.0	0.0	6.41758265195717	0.6211156703116034	
32	16	0.6930722091952286	20.3	0.2641730456301578	549153.8562423547	94.18051287208827	0.0	0.0	6.930722091952286	0.6299352083312809	
33	16	0.7487762417937823	21.7	0.2812598673928414	591943.0631388479	105.73801865434082	0.0	0.0	7.487762417937823	0.6392729726630525	
34	16	0.8085614564533243	21.9	0.2995387363967886	640710.3088333786	118.27970363787226	0.0	0.0	8.085614564533243	0.623953107486106	
35	16	0.8709716369936856	23.0	0.3159906140486756	687568.3374840047	131.82892470559912	0.0	0.0	8.709716369936856	0.6310850142242762	
36	16	0.9342091517854213	22.8	0.33512485732198205	724492.2582016143	146.12029002313582	0.0	0.0	9.342091517854213	0.6372807273078659	
37	16	1.0024450174251027	22.9	0.3534100180762087	767761.1252994314	161.09352164251996	0.0	0.0	10.024450174251028	0.638798861097889	
38	16	1.071940760601471	24.3	0.3710729858761386	808083.5297685786	175.8173168812678	2.242356211360191	0.022799482504341145	10.71940760601471	0.6269497266853447	
39	16	1.1417912395297871	26.0	0.388168401397901	861094.8236066874	190.87542273463376	6.3637910454769955	0.058444914103359724	11.417912395297872	0.6255051293163616	
40	16	1.2107649958326328	24.7	0.4035265040357243	918144.3969589148	206.48751371732823	12.102421369292399	0.10003957827687639	12.107649958326327	0.6203130175075314	
41	16	1.2822705364599976	26.9	0.4175597743664328	959177.0044293357	222.17354530960355	19.19491357028378	0.14246963529751214	12.822705364599976	0.6202415494450088	
42	16	1.356976420928167	25.4	0.42934415955445293	971865.9833911011	237.26552372397651	27.56559566979437	0.18378041234794426	13.56976420928167	0.602484971480093	
43	16	1.433158809523806	27.7	0.44194046731057696	990828.3736363228	252.1617682952437	36.977673447867126	0.2223309868363439	14.33158809523806	0.5978251476238919	
44	16	1.5091499164370878	29.1	0.45336069732640266	1007784.5621242765	266.9230990247689	47.20238732360414	0.25725252422330847	15.091499164370878	0.5965358361903816	
