time(d)	species	LAI	nrShoots	fAbs	assCO2(umol/m2)	biomAbove(gr/m2)	yield(gr/m2)	harvestIndex	leafArea	fieldRFR	
1	9	0.0	2.5	0.0	0.0	0.6875	0.0	NaN	0.0	1.200000000000001	
1	16	0.0	20.0	0.0	0.0	6.0	0.0	NaN	0.0	1.1999999999999922	
2	9	0.0	2.5	0.0	0.0	0.6772641161020838	0.0	NaN	0.0	1.200000000000001	
2	16	0.0	20.0	0.0	0.0	5.88772291923066	0.0	NaN	0.0	1.1999999999999922	
3	9	4.6310355139599367E-4	2.5	0.0	0.0	0.638730228108032	0.0	0.0	0.009262071027919873	1.200000000000001	
3	16	0.02893351949582328	20.0	0.0	0.0	4.316414242667198	0.0	0.0	0.5786703899164656	1.1999999999999922	
4	9	0.0013432732016401083	2.5	5.140042101309712E-5	292.1215111800019	0.5878563884984794	0.0	0.0	0.026865464032802166	1.2536897899967887	
4	16	0.04226363867728141	20.0	0.003800834900368227	26678.37582591328	4.315863415385083	0.0	0.0	0.8452727735456282	0.7046871838857797	
5	9	0.002217370282431799	2.5	1.8219588645295917E-4	763.5844691412931	0.544991989953225	0.0	0.0	0.04434740564863598	1.2249327403962582	
5	16	0.0476275413472579	20.0	0.006002462947380924	29847.776189576813	4.807299285846022	0.0	0.0	0.9525508269451579	0.7628529493741629	
6	9	0.003376438000569791	2.5	2.795268856844035E-4	1170.401107412258	0.5068852948132814	0.0	0.0	0.06752876001139582	1.2074355700882597	
6	16	0.053634819526770704	20.0	0.007217139235454507	33846.57549079748	5.365112252261237	0.0	0.0	1.072696390535414	0.7936293699843573	
7	9	0.00427168867608681	2.5	4.122939566603714E-4	1775.4236354860736	0.5064289389167788	0.0	0.0	0.0854337735217362	1.147965523121337	
7	16	0.061034287902309005	20.0	0.008786277151162777	40168.56345400644	6.02921069741852	0.0	0.0	1.22068575804618	0.6239788122182367	
8	9	0.004653917277808904	2.5	5.434062751916222E-4	2173.766886944117	0.5409039816549777	0.0	0.0	0.09307834555617808	1.1241924122725626	
8	16	0.07074005792268104	20.0	0.011349140899980183	49149.40303512434	6.845195881123532	0.0	0.0	1.4148011584536209	0.7044034328285342	
9	9	0.005107249301182834	2.5	7.42358215770751E-4	2570.740742596477	0.5821296675730425	0.0	0.0	0.10214498602365668	1.1432104916937054	
9	16	0.08325011168391243	22.4	0.014107777753176997	61516.49343489632	7.871221009375448	0.0	0.0	1.6650022336782486	0.7248903059271846	
10	9	0.005671089947302943	2.5	9.370326710732247E-4	3198.354548632388	0.6339515657903241	0.0	0.0	0.11342179894605887	1.1468917293034913	
10	16	0.09819562435276613	21.85	0.016575959619374043	74854.50134242562	9.12290801022027	0.0	0.0	1.9639124870553226	0.646555578141062	
11	9	0.00636236152637243	2.5	0.0011693230540829047	3935.667193833473	0.6982744542768656	0.0	0.0	0.1272472305274486	1.1572984803302375	
11	16	0.11545812640595224	22.1	0.019660246490599147	88598.55387100691	10.558280382087789	0.0	0.0	2.3091625281190447	0.6663344214823107	
12	9	0.007239599576033667	2.5	0.001470029394506673	5000.264540101135	0.7807180810449748	0.0	0.0	0.14479199152067335	1.125376530733573	
12	16	0.13657033596721785	23.9	0.023113602085202654	107277.16746886147	12.321886987615269	0.0	0.0	2.731406719344357	0.7006514851547258	
13	9	0.008314405846154421	2.5	0.001785034059671575	6156.680052777306	0.8827606606159808	0.0	0.0	0.16628811692308842	1.1196396602417051	
13	16	0.16087235748887765	23.65	0.026984171074058334	126992.52750614511	14.438667204446364	0.0	0.0	3.217447149777553	0.6237967482095821	
14	9	0.009549784440039788	2.5	0.002026063554909832	7136.62311785545	1.001194698081774	0.0	0.0	0.19099568880079576	1.0804197889998448	
14	16	0.18789776264489777	23.8	0.031077176431145735	146120.0380781563	16.837681763982317	0.0	0.0	3.7579552528979554	0.6436487274221702	
15	9	0.010988308803133595	2.5	0.0025462252212973438	8375.66006437778	1.1404253239498607	0.0	0.0	0.2197661760626719	1.1170565439699198	
15	16	0.2192809407551921	25.15	0.03618748838931354	165980.02486629208	19.586670284569475	0.0	0.0	4.385618815103842	0.6536085809612071	
16	9	0.012628564310908617	2.5	0.002757557625757452	9632.177359436619	1.3006171824021975	0.0	0.0	0.2525712862181723	1.1100658860211043	
16	16	0.2535658135262422	26.2	0.041917839717396516	184777.93323762616	22.622124783557435	0.0	0.0	5.071316270524844	0.6860744477359941	
17	9	0.014391135170365988	2.5	0.0030681097801179198	10743.566897218678	1.4763376059380915	0.0	0.0	0.28782270340731975	1.0907264931396576	
17	16	0.29048715438119094	26.6	0.048101701337624585	207638.9641423258	26.071099175465008	0.0	0.0	5.8097430876238185	0.6014627230516222	
18	9	0.01642875360055037	2.5	0.0035798383812742913	12374.77566198594	1.6803278857431596	0.0	0.0	0.3285750720110074	1.0930909710913252	
18	16	0.33020697720335945	25.45	0.05441987575937924	234714.28029980883	29.86825390693179	0.0	0.0	6.604139544067189	0.6164407257799444	
19	9	0.018826892123157177	2.5	0.004010668688538789	14446.671254822979	1.9207919271785407	0.0	0.0	0.37653784246314354	1.0955145940627622	
19	16	0.3757484289204859	27.35	0.06166765058302569	268837.76723646675	34.221829765165474	0.0	0.0	7.514968578409718	0.6319832062545261	
20	9	0.02167523709223888	2.5	0.004583825802256708	17483.252693451628	2.210471444856204	0.0	0.0	0.4335047418447776	1.0863073378655537	
20	16	0.42818977788562707	27.85	0.06967851782611047	309054.42432253243	39.261762408547824	0.0	0.0	8.563795557712542	0.5791675073618783	
21	9	0.024871075485625286	2.5	0.005277171784769861	19695.317374158934	2.5374312948382425	0.0	0.0	0.4974215097125057	1.0801800884193298	
21	16	0.4821434503886886	27.75	0.07907336102288069	334619.4047293651	44.63502110684616	0.0	0.0	9.642869007773772	0.5924367827669882	
22	9	0.02859586187552183	2.5	0.006049795248605887	23399.609379046804	2.9240139866388395	0.0	0.0	0.5719172375104365	1.0704219084981816	
22	16	0.5428050572788505	28.3	0.08875137853576161	374419.7340749885	50.60665362144244	0.0	0.0	10.85610114557701	0.6080388469029034	
23	9	0.03286060932978802	2.5	0.006723633957693876	28204.77807450515	3.3912159480631203	0.020778931474393216	0.007238521363091945	0.6572121865957604	1.0743413973886733	
23	16	0.6121884656710479	30.65	0.09855360918808456	438454.5525088192	57.51038420520647	0.0	0.0	12.243769313420957	0.6172473549039329	
24	9	0.037514634829194766	2.5	0.007812886398578647	32357.66356246382	3.9323143485608356	0.07485388986359556	0.022191040796070642	0.7502926965838953	1.0780414006427421	
24	16	0.6867434030415172	30.1	0.1097716352137722	479059.4990915692	65.11499499403253	0.0	0.0	13.734868060830344	0.5831926255854089	
25	9	0.04254316533851713	2.5	0.008746491630362712	39163.99544039585	4.581007419984521	0.1850379888743255	0.04650817610559115	0.8508633067703426	1.0728620861636902	
25	16	0.7675146795422698	29.35	0.12235683166212925	567545.5451443247	74.14525763064464	0.0	0.0	15.350293590845396	0.5891956862465118	
26	9	0.047714905128726975	2.5	0.009918710517214706	45305.230819912525	5.333265022479627	0.37650953753888594	0.08035578505163815	0.9542981025745395	1.0719709269593642	
26	16	0.8570019920503229	32.0	0.13433957410044797	631660.2774321282	84.42108306148705	0.0	0.0	17.14003984100646	0.6000243176307771	
27	9	0.053156273674753264	2.5	0.011154467587197466	52720.25712255571	6.211134224628327	0.6564459878911497	0.11904638028714577	1.0631254734950653	1.0677587528972767	
27	16	0.9518541341152573	31.1	0.14605724617187368	709378.2991409351	96.2469946337074	0.0	0.0	19.037082682305147	0.5710267489890434	
28	9	0.05864102244765325	2.5	0.012337657483205968	57893.51947910398	7.178286810769174	1.0153385298789086	0.15790049459264074	1.172820448953065	1.0636000218089992	
28	16	1.0401618377618482	33.25	0.15978152793258393	755675.7423827901	108.82508422571766	0.0	0.0	20.803236755236963	0.5783646689474383	
29	9	0.06413134454770467	2.5	0.01365521258491547	64606.47540991862	8.252201730491928	1.4667151733555908	0.19689178860206455	1.2826268909540932	1.0528662516079772	
29	16	1.1386661752098861	31.95	0.17151894694520436	816893.5548552965	122.55061149897017	0.0	0.0	22.773323504197723	0.5815343972619972	
30	9	0.06957141636385056	2.5	0.015016778865796243	69430.0892734211	9.406672727095867	1.998700081394777	0.23385559948408646	1.3914283272770112	1.0493279313809887	
30	16	1.2354076029791412	33.95	0.18282127240124743	840321.7075876888	136.1824917686128	0.0	0.0	24.708152059582826	0.5818424228123961	
31	9	0.07507214230971218	2.5	0.016181403016234632	76601.9797751329	10.678363245738886	2.632792270578423	0.26983960971991683	1.5014428461942435	1.0576453217495196	
31	16	1.328836369394519	33.5	0.1937545905262424	894520.8030250764	150.53349263042713	0.5278383170563844	0.0044728080699875505	26.576727387890383	0.5584972333036838	
32	9	0.08037525074579141	2.5	0.017393134761797737	82246.62138961116	12.03413284539182	3.360083704250105	0.3041406195433242	1.6075050149158283	1.0537329514892293	
32	16	1.4254694190524726	36.25	0.20458907152067746	945993.1286755452	166.468826520537	1.5245362389962516	0.011911624747810963	28.50938838104945	0.5614832331410788	
33	9	0.0857536152621387	2.5	0.018827541054347995	89298.27321165153	13.509405796678376	4.196351442082284	0.3369584395206415	1.715072305242774	1.0501410074110111	
33	16	1.5155300029610728	35.65	0.21362395191216735	974095.7153895898	181.519273523199	2.8869826793466062	0.020875778543386268	30.310600059221457	0.5605962642583823	
34	9	0.09103062852687231	2.5	0.019971579288030165	95780.3218128309	15.087716094196281	5.139299854810577	0.36819242262553287	1.8206125705374463	1.0442320072618028	
34	16	1.6065118074384432	37.0	0.2206743076410597	1000435.917744464	196.48658505571422	5.049440978301136	0.03380097778080884	32.130236148768866	0.540324707950246	
35	9	0.09599597343351303	2.5	0.021229957675636686	101337.80464619338	16.746452561191415	6.183912527191042	0.3979504868334649	1.9199194686702605	1.041384666833838	
35	16	1.6973555774502944	36.1	0.22941764326958772	1036771.6698045671	212.01232762229884	7.889166246285382	0.04903248834812131	33.94711154900589	0.5373189891412167	
36	9	0.10101569101442628	2.5	0.02227531326551131	110998.73012905897	18.568196871289505	7.380009893129197	0.42717535268414447	2.020313820288526	1.0245933325452483	
36	16	1.7842955655940813	36.75	0.2366725422728652	1122123.149153624	229.28449069057774	11.328303845183308	0.06558210239152393	35.685911311881625	0.5308583687108398	
37	9	0.10573609974299698	2.5	0.0232205965819374	116343.07620100425	20.470818248260034	8.6817202304258	0.45477590942566004	2.1147219948599396	1.032588688239203	
37	16	1.8788860552526796	37.35	0.24205583908993303	1155259.0855978304	246.9684218011501	15.130197288755152	0.0814212311967136	37.57772110505359	0.5299321184291499	
38	9	0.11015316125886745	2.5	0.024520856315230273	126016.56526242138	22.52207836670965	10.146602576164327	0.48214431589264317	2.203063225177349	1.0299203753877801	
38	16	1.9739918182847713	37.95	0.24660578717769674	1233650.807400776	265.4987149843729	19.71056575277666	0.0987069825946932	39.47983636569543	0.5134751276230065	
39	9	0.11432812490289687	2.5	0.025969728233232358	134464.76540334988	24.708919622468652	11.763916391027646	0.5086433835535582	2.2865624980579375	1.0244201993593642	
39	16	2.061659941782813	39.9	0.25234082728883933	1292223.9101246349	284.31153611175273	24.902536899312135	0.11666838247558506	41.23319883565627	0.5158150928599389	
40	9	0.11832736328433409	2.5	0.02720140123809449	144713.06438399144	27.064632673131815	13.56092516310178	0.5344915143167102	2.3665472656866817	1.027816881017103	
40	16	2.144118057367101	38.55	0.256842096402647	1351074.68453677	304.0377583697165	30.53281154533233	0.13430305062753972	42.88236114734202	0.5109348002022442	
