time(d)	species	LAI	nrShoots	fAbs	assCO2(umol/m2)	biomAbove(gr/m2)	yield(gr/m2)	harvestIndex	leafArea	fieldRFR	
1	16	0.0	10.0	0.0	0.0	3.0	0.0	NaN	0.0	1.200000000000002	
2	16	0.0	10.0	0.0	0.0	2.9438614596153565	0.0	NaN	0.0	1.200000000000002	
3	16	0.014466759747911704	10.0	0.0	0.0	2.1582071213336165	0.0	0.0	0.14466759747911703	1.200000000000002	
4	16	0.02099701129167772	10.0	0.003087355747589199	12594.632814108996	2.1449556312120306	0.0	0.0	0.2099701129167772	0.3715756730645166	
5	16	0.023271031541601817	10.0	0.005029028177971653	12775.670865902268	2.353299292483599	0.0	0.0	0.23271031541601817	0.5155938770411875	
6	16	0.02586279517471111	10.0	0.006181754862462078	14717.942215933548	2.593960589868202	0.0	0.0	0.2586279517471111	0.571002042336659	
7	16	0.029016196054949546	10.0	0.007580415538760182	17241.182247150973	2.876976681733267	0.0	0.0	0.29016196054949545	0.4129540229383249	
8	16	0.033120616896845215	10.0	0.009579948663075356	20910.960850168354	3.222044263970139	0.0	0.0	0.3312061689684521	0.4791443010839167	
9	16	0.03828097329966298	11.5	0.011884057961328224	25529.254329948028	3.6452762852772516	0.0	0.0	0.3828097329966298	0.5238069428136313	
10	16	0.04438754704034071	11.8	0.01419684953419222	30753.20802719759	4.1567019646944425	0.0	0.0	0.4438754704034071	0.42511496223711936	
11	16	0.05176954664734033	11.7	0.017067347535222828	36536.442210092246	4.765474700447916	0.0	0.0	0.5176954664734033	0.4678745762202166	
12	16	0.06069552686239584	13.2	0.019798084300992634	44386.12976362412	5.506953218839759	0.0	0.0	0.6069552686239584	0.49634114933071943	
13	16	0.07052179320757944	13.1	0.02264032031435032	51105.40655120498	6.360543390928665	0.0	0.0	0.7052179320757944	0.42085051930246087	
14	16	0.08179438958612564	12.7	0.026105430611997615	59495.862842357266	7.354615730603021	0.0	0.0	0.8179438958612565	0.4403131441658265	
15	16	0.09509451198482025	13.1	0.02994979654089476	69421.17779112807	8.51497396720127	0.0	0.0	0.9509451198482024	0.47527956274516797	
16	16	0.11016910199818881	15.0	0.0348093548183286	79363.04920599822	9.84078720949424	0.0	0.0	1.1016910199818881	0.487990464181952	
17	16	0.1266780232453771	15.3	0.04025893853688008	92002.65868568912	11.377957685467765	0.0	0.0	1.2667802324537711	0.4559038622589967	
18	16	0.14505683386935486	15.2	0.04727448688113299	103860.46536088386	13.11143731022006	0.0	0.0	1.4505683386935486	0.48010825529876405	
19	16	0.16689644294728972	14.4	0.054504124644548076	123269.89839921833	15.1715139727533	0.0	0.0	1.6689644294728974	0.5169527652323158	
20	16	0.19165441184236048	16.2	0.06325563216239037	141008.34375355497	17.526867115291942	0.0	0.0	1.9165441184236047	0.4908911488475692	
21	16	0.21956046662190412	15.1	0.07376358430482512	163586.0895591703	20.259848071265427	0.0	0.0	2.195604666219041	0.5213538305640445	
22	16	0.25200116705358167	16.3	0.08539520817760327	187466.71537474217	23.390621190932052	0.0	0.0	2.5200116705358164	0.5529880300518621	
23	16	0.2896894363389385	17.1	0.10024086488727196	217765.09684556985	27.03315998146376	0.0	0.0	2.8968943633893853	0.5835699092101201	
24	16	0.33087009425158226	17.8	0.1165151335060691	253516.07394170194	31.385976655552646	0.0	0.0	3.3087009425158227	0.5668872809076114	
25	16	0.3738103179130461	16.0	0.1352073852875135	293528.80107176176	36.56985607337816	0.0	0.0	3.738103179130461	0.59361045130519	
26	16	0.41930995261280435	19.5	0.15426860525284863	333179.1424894348	42.61820380662668	0.0	0.0	4.1930995261280435	0.6130621125544329	
27	16	0.4653193589274923	18.7	0.17408991210081465	374793.081008958	49.65465857187727	0.0	0.0	4.653193589274923	0.5985634163034885	
28	16	0.5096996562715921	19.3	0.19443933196342028	408702.07393183035	57.53935511194497	0.0	0.0	5.096996562715921	0.6150328522292794	
29	16	0.5580692489606166	18.6	0.21281210286040303	453415.7610405294	66.26918277903681	0.0	0.0	5.580692489606166	0.6307362319310438	
30	16	0.6092988942101727	20.4	0.2327530858834695	487483.8753605626	75.68712970191783	0.0	0.0	6.092988942101727	0.6442993902526041	
31	16	0.6622644524174681	18.6	0.2514341742204869	528189.9018671175	86.02886525433918	0.0	0.0	6.622644524174682	0.6345219525538337	
32	16	0.7148004103352791	20.6	0.2710480121508249	568845.2332141733	97.31353809767012	0.0	0.0	7.148004103352791	0.6387420738842698	
33	16	0.7714561575976673	24.7	0.2893601648288759	610200.9279005218	109.28550712611124	0.0	0.0	7.714561575976672	0.6443218977923302	
34	16	0.8318638291381637	21.9	0.30644788573493287	663344.1782723814	122.36927409921775	0.0	0.0	8.318638291381637	0.6336991394384197	
35	16	0.8939675554913358	23.0	0.32369690673429086	701287.939831095	136.26341777567114	0.0	0.0	8.939675554913357	0.6386377426576554	
36	16	0.9564469326900508	22.6	0.342911725763406	742456.6904095482	151.0259974998568	0.0	0.0	9.564469326900507	0.6438812727100269	
37	16	1.023930830581817	24.4	0.35951047688618254	784611.327040158	166.41114455596107	0.0	0.0	10.239308305818172	0.6456804816134211	
38	16	1.0933649249685538	23.9	0.37615142532918117	821522.8906095789	181.3942353670031	2.2583279092122766	0.02260184856597885	10.933649249685537	0.6301507574939962	
39	16	1.1638201256646106	24.5	0.393042399077682	882662.2012075573	196.85155013772777	6.460785499981355	0.05839379816592395	11.638201256646106	0.6308971035134743	
40	16	1.2336069949913622	23.3	0.4081904858032471	932727.3939734513	212.6493279479635	12.303713613074482	0.10005255997204551	12.336069949913622	0.6299182729396812	
41	16	1.306472975633699	25.2	0.4224625562783106	972964.157018931	228.46988835658453	19.503005770714516	0.14233932943830377	13.06472975633699	0.6257412204485717	
42	16	1.3827334433742737	27.1	0.4343694903697003	983114.1370641099	243.61776388324915	28.02568025683437	0.1836704233505804	13.827334433742738	0.6102838228059759	
43	16	1.460184509206948	26.0	0.44779541240612575	1002374.5996258218	258.60842975114923	37.58962112001725	0.22221414649576193	14.60184509206948	0.6054049954510589	
44	16	1.5372385779439042	28.9	0.45957801431816037	1008593.6854337646	273.1889794639231	47.9864609353841	0.2572230163974294	15.372385779439043	0.5998107338654429	
