time(d)	tt(dd)	plant#	strip#	row#	pos#	species	weed	age(dd)	age(days)	nrBranches	leafArea(m2)	fpar	accumulated PAR(mol)	rfr	biom(mg)	yield(mg)	leafMass(mg)	stemMass(mg)	rootMass(mg)	shootRootRatio(mg)	aboveBiom(mg)	Nsource(mg)	Total N uptake(mg)	Root length(m)	Plant height	Nphoto(mg)	Nstem(mg)	Ngrain(mg)	Nroots(mg)	
39	194.97227578830075	1	1	1	1	16	0	194.97227578830075	13.0	0	0.002921578761944354	0.011120352489909675	0.624368790193556	0.32050380760076863	438.8367096903108	0.0	150.43568060214278	272.2024298461271	16.19859924204105	26.091028250848733	422.63811044826986	-0.002400550326547573	0.0	0.0	0.22275030612945557	0.009612208509746199	0.0025005503265475727	0.0	0.0	
39	194.97227578830075	2	1	1	2	16	0	194.97227578830075	13.0	0	0.003054725779069331	0.011854746350002339	0.667478708144145	0.34831892793952807	453.0747784821443	0.0	157.3715810430973	279.0214362312031	16.681761207843934	26.159888745386425	436.3930172743004	-0.0024623929491572466	0.0	0.0	0.22275030612945557	0.00975549269734872	0.002562392949157247	0.0	0.0	
39	194.97227578830075	3	1	2	1	16	0	194.97227578830075	13.0	0	0.0030251305035852113	0.011825603281019876	0.6541221407614848	0.32000126399625384	450.44747060516625	0.0	155.83104021153216	278.03925481315815	16.57717558047618	26.172751378448474	433.87029502469034	-0.0024441662269456725	0.0	0.0	0.22275030612945557	0.009858842571039833	0.0025441662269456724	0.0	0.0	
39	194.97227578830075	4	1	2	2	16	0	194.97227578830075	13.0	1	0.0032121694037288186	0.012990895335298139	0.7391067197357093	0.35184304388595267	472.2799524425283	0.0	165.59552514864185	289.4177138378975	17.266713455988963	26.352046679081127	455.01323898653936	-0.0025346172054971036	0.0	0.0	0.22275030612945557	0.010283399652491792	0.0026346172054971034	0.0	0.0	
39	194.97227578830075	5	1	3	1	16	0	194.97227578830075	13.0	0	0.003110696738887129	0.012027400998304218	0.6892285438682747	0.31607633095214815	461.0793784606104	0.0	160.29478671556967	283.886808161362	16.897783583678766	26.28638203805367	444.1815948769317	-0.0024940567178762182	0.0	0.0	0.22275030612945557	0.01000592010447136	0.002594056717876218	0.0	0.0	
39	194.97227578830075	6	1	3	2	16	0	194.97227578830075	13.0	0	0.002934262687053917	0.01095471218887457	0.6217333543384246	0.2848432063523787	438.30850267505576	0.0	151.1056501357736	270.96614512269474	16.23670741658735	25.994912911178137	422.07179525846834	-0.0023911593140184192	0.0	0.0	0.22275030612945557	0.009650727716613322	0.0024911593140184195	0.0	0.0	
40	209.63376542106903	1	1	1	1	16	0	209.63376542106903	14.0	0	0.0032874825805614526	0.012976422070970928	0.752195055511403	0.332310667811616	486.3094432452813	0.0	170.07252289027124	298.4770929021542	17.759827452856047	26.382554506016646	468.54961579242547	-0.0026220242984612706	0.0	0.0	0.22275030612945557	0.010118094789249028	0.0027220242984612704	0.0	0.0	
40	209.63376542106903	2	1	1	2	16	0	209.63376542106903	14.0	0	0.0034314626705204	0.0136005183624004	0.8014527311178263	0.4133649460388853	501.95300592393016	0.0	177.58979835906908	306.0739958930917	18.289211671769404	26.44530573172421	483.66379425216076	-0.002690214362312031	0.0	0.0	0.22275030612945557	0.010239717817148776	0.002790214362312031	0.0	0.0	
40	209.63376542106903	3	1	2	1	16	0	209.63376542106903	14.0	1	0.0034097054798566213	0.013359491488517209	0.7857218909994906	0.349378516856493	500.3426191429486	0.0	176.46990149902553	305.6546482777585	18.218069366164528	26.46408574292778	482.124549776784	-0.0026803925481315815	0.0	0.0	0.22275030612945557	0.010326784585327351	0.0027803925481315814	0.0	0.0	
40	209.63376542106903	4	1	2	2	16	0	209.63376542106903	14.0	0	0.003623511705229946	0.014750217354172196	0.8844060315720769	0.3799096910427068	525.6479209782331	0.0	187.67089985104727	318.9552038085688	19.02181731861676	26.633948543064722	506.6261036596161	-0.002794177138378975	0.0	0.0	0.22275030612945557	0.010661368632359995	0.002894177138378975	0.0	0.0	
40	209.63376542106903	5	1	3	1	16	0	209.63376542106903	14.0	0	0.003501676794276211	0.012981803063057244	0.8171078154861895	0.3105713214631327	511.80552847714443	0.0	181.27738731945522	311.96213477533513	18.566006382354207	26.566807741894493	493.23952209479035	-0.00273886808161362	0.0	0.0	0.22275030612945557	0.010402464828987375	0.00283886808161362	0.0	0.0	
40	209.63376542106903	6	1	3	2	16	0	209.63376542106903	14.0	0	0.00328979803391081	0.01253689530873506	0.7452299928749772	0.3209209133867487	484.4360201590251	0.0	170.18605099212482	296.49627344570126	17.753695721198987	26.286488839649266	466.6823244378261	-0.0026096614512269474	0.0	0.0	0.22275030612945557	0.010006362976896215	0.0027096614512269477	0.0	0.0	
41	224.24768015265838	1	1	1	1	16	0	224.24768015265838	15.0	0	0.003726635804176187	0.013566307014195682	0.8857136685778182	0.3627382636265406	540.5943779365801	0.0	193.8423940851911	326.933291256341	19.818692595048027	26.276994955341056	520.7756853415322	-0.002884770929021542	0.0	0.0	0.22275030612945557	0.010693689073155502	0.002984770929021542	0.0	0.0	
41	224.24768015265838	2	1	1	2	16	0	224.24768015265838	15.0	0	0.0038854654976927614	0.01482724222916648	0.9473813774300861	0.4133765664733703	558.0735408476085	0.0	202.16342811678635	335.49241709250487	20.417695638317298	26.33283670857979	537.6558452092912	-0.002960739958930917	0.0	0.0	0.22275030612945557	0.010843994036487562	0.003060739958930917	0.0	0.0	
41	224.24768015265838	3	1	2	1	16	0	224.24768015265838	15.0	0	0.0038652150875985994	0.014627125181562707	0.9296809997936151	0.35748560445839406	556.6494113463584	0.0	201.1250881670257	335.1707056653164	20.353617514016115	26.348917751993355	536.295793832342	-0.0029565464827775853	0.0	0.0	0.22275030612945557	0.010862841369699157	0.003056546482777585	0.0	0.0	
41	224.24768015265838	4	1	2	2	16	0	224.24768015265838	15.0	0	0.004119801920890183	0.01680218468628488	1.0497719187992371	0.41984370912739477	586.995715999047	0.0	214.53340220146163	351.11375817787354	21.3485556197119	26.495804702452684	565.6471603793352	-0.003089552038085688	0.0	0.0	0.22275030612945557	0.011283297052526661	0.003189552038085688	0.0	0.0	
41	224.24768015265838	5	1	3	1	16	0	224.24768015265838	15.0	0	0.0039523250810089994	0.014802268072106165	0.9627906679497839	0.3751810086622025	567.511399454643	0.0	205.66944720615913	341.16318886230863	20.678763386175373	26.444165246073105	546.8326360684678	-0.0030196213477533514	0.0	0.0	0.22275030612945557	0.010772506145566511	0.0031196213477533512	0.0	0.0	
41	224.24768015265838	6	1	3	2	16	0	224.24768015265838	15.0	0	0.0037167254912723064	0.013596994483624824	0.8790506297974359	0.35807102843414984	537.2096943450603	0.0	193.29418301840857	324.16026805225204	19.75524327439961	26.193271522058076	517.4544510706606	-0.0028649627344570125	0.0	0.0	0.22275030612945557	0.010543832915146899	0.002964962734457013	0.0	0.0	
42	238.8141693058529	1	1	1	1	16	0	238.8141693058529	16.0	0	0.004273997346786805	0.015544617201901664	1.0385616589121451	0.3724672075301794	600.139759590304	0.0	223.7636307295234	353.6275198872995	22.74860897348104	25.381382716187645	577.3911506168229	-0.0031693329125634102	0.0	0.0	0.3155886232852936	0.011089457548295236	0.00326933291256341	0.0	0.0	
42	238.8141693058529	2	1	1	2	16	0	238.8141693058529	16.0	0	0.004462435896145868	0.01636722245642247	1.1083179271904104	0.42490610301982396	620.8399573827054	0.0	233.70321760684038	363.630637501897	23.506102273968256	25.411863189681284	597.3338551087375	-0.0032549241709250486	0.0	0.0	0.3155886232852936	0.011375122228805337	0.003354924170925049	0.0	0.0	
42	238.8141693058529	3	1	2	1	16	0	238.8141693058529	16.0	0	0.004438277420268353	0.016893705938220805	1.0957943860814576	0.41215773503435854	618.9906842597686	0.0	232.4512452550523	363.118333946098	23.421105058617986	25.42875657278202	595.5695792011503	-0.0032517070566531643	0.0	0.0	0.3155886232852936	0.011332440568022756	0.003351707056653164	0.0	0.0	
42	238.8141693058529	4	1	2	2	16	0	238.8141693058529	16.0	0	0.004759495535083009	0.019257391747811273	1.2391270884700423	0.4251409161318896	656.5855527582926	0.0	249.5019239555518	382.31092177395584	24.772707028784986	25.504392596068087	631.8128457295077	-0.0034111375817787357	0.0	0.0	0.3155886232852936	0.01195881223557687	0.0035111375817787355	0.0	0.0	
42	238.8141693058529	5	1	3	1	16	0	238.8141693058529	16.0	0	0.00453531384018967	0.016209958900488063	1.1221808677315146	0.3684135979464784	630.9325305770005	0.0	237.53822728382642	369.5949181953984	23.799385097775772	25.51045512247146	607.1331454792248	-0.0033116318886230868	0.0	0.0	0.3155886232852936	0.011410081309951772	0.0034116318886230866	0.0	0.0	
42	238.8141693058529	6	1	3	2	16	0	238.8141693058529	16.0	0	0.004255451563190318	0.014570807796232606	1.0223232919849254	0.38413985219538066	595.8156559662801	0.0	222.7433661076148	350.433354145675	22.638935712990094	25.318183130155024	573.1767202532899	-0.00314160268052252	0.0	0.0	0.3155886232852936	0.011021668797063844	0.0032416026805225204	0.0	0.0	
43	253.3333949316106	1	1	1	1	16	0	253.3333949316106	17.0	1	0.004885382977002147	0.017930583120406466	1.2147014994949226	0.3606086131265145	668.0829021616418	2.55767481543777	257.6218891036018	381.22820682321185	26.675131419390098	23.949276420900212	641.4077707422514	-0.0034362751988729952	0.0	0.0	0.3155886232852936	0.014388300144843002	0.003536275198872995	0.0	0.0	
43	253.3333949316106	2	1	1	2	16	0	253.3333949316106	17.0	0	0.005096082768678586	0.01834909579190213	1.2885689979961037	0.3771231945148511	691.2569866236593	2.650802648382511	268.7942934644507	392.2362966675131	27.575593843312895	23.97158131527471	663.6813927803463	-0.00353630637501897	0.0	0.0	0.3155886232852936	0.014598029029991893	0.0036363063750189705	0.0	0.0	
43	253.3333949316106	3	1	2	1	16	0	253.3333949316106	17.0	0	0.005081718335223852	0.019036739017371275	1.2828004724546098	0.37047559627967575	690.4961231521669	2.6917751122548705	268.08471073140527	392.1661400732857	27.553497235220423	23.962506289790372	662.9426259169459	-0.0035311833394609804	0.0	0.0	0.3155886232852936	0.014705643069186248	0.0036311833394609802	0.0	0.0	
43	253.3333949316106	4	1	2	2	16	0	253.3333949316106	17.0	0	0.005475691356208037	0.022391204621839585	1.459085535223433	0.383071289160286	736.1762274140817	2.9961384829539783	289.1645230741234	414.6432103766796	29.3723554803248	23.961569371658044	706.8038719337569	-0.0037231092177395586	0.0	0.0	0.3155886232852936	0.015435895111615834	0.0038231092177395585	0.0	0.0	
43	253.3333949316106	5	1	3	1	16	0	253.3333949316106	17.0	0	0.005174951986552573	0.018291401859588146	1.3018651861916684	0.32890755414646566	702.0153686821316	2.675866584187578	272.9610971635841	398.47105030830323	27.907354626056943	24.05932616934515	674.1080140560749	-0.003595949181953984	0.0	0.0	0.3155886232852936	0.014625038850218638	0.003695949181953984	0.0	0.0	
43	253.3333949316106	6	1	3	2	16	0	253.3333949316106	17.0	1	0.004841628058055384	0.015450192127544476	1.1740971835557912	0.32603533430478315	660.9573132024117	2.452214746672901	255.2055540215874	376.89598775101933	26.403556683131796	23.94001495171413	634.5537565192797	-0.0034043335414567504	0.0	0.0	0.3155886232852936	0.014119108888521425	0.0035043335414567506	0.0	0.0	
44	267.8055316088279	1	1	1	1	16	0	267.8055316088279	18.0	0	0.005478315096822388	0.020131333635108994	1.4122631642047834	0.3997157779608665	745.433530034937	7.63164153695511	290.9743208434903	415.7995662851401	31.028001369351337	22.778582439627048	714.4055286655855	-0.0037506471904636854	0.0	0.0	0.3155886232852936	0.015149127341538195	0.0038122820682321185	3.836512223156655E-5	0.0	
44	267.8055316088279	2	1	1	2	16	0	267.8055316088279	18.0	0	0.00570563173870599	0.020433465203295403	1.4890956732042362	0.3762659567914674	770.7753563915757	7.866966667278744	303.08142302849205	427.77651425406276	32.0504524417415	22.80335788117326	738.7249039498336	-0.0038621250064008682	0.0	0.0	0.3155886232852936	0.015312528576200734	0.003922362966675131	3.976203972573766E-5	0.0	
44	267.8055316088279	3	1	2	1	16	0	267.8055316088279	18.0	0	0.0056987014394098996	0.020401946285143798	1.483017832341028	0.38551604011467955	770.9843087314438	7.971556108648789	302.7900103418704	428.1398105217998	32.0829317591242	22.78251334234123	738.901376972319	-0.003862038027416681	0.0	0.0	0.3155886232852936	0.015439121974141275	0.003921661400732857	4.037662668382306E-5	0.0	
44	267.8055316088279	4	1	2	2	16	0	267.8055316088279	18.0	0	0.006175205945485228	0.024586301357302765	1.7003666501882115	0.3861233279226102	827.4310116944899	8.98217571818486	328.51221872096545	455.42894200831483	34.507675247024714	22.717878127616622	792.9233364474651	-0.004091374181011106	0.0	0.0	0.3155886232852936	0.016365253789719682	0.004146432103766796	4.4942077244309674E-5	0.0	
44	267.8055316088279	5	1	3	1	16	0	267.8055316088279	18.0	0	0.005787212244653775	0.020801578038972847	1.5060043883160836	0.36540231302755466	781.887438018419	7.915232222626825	307.4007366817767	434.1693516138334	32.4021175001819	22.886469944177165	749.4853205182369	-0.003924848501845846	0.0	0.0	0.3155886232852936	0.015317614833451797	0.0039847105030830325	4.013799876281367E-5	0.0	
44	267.8055316088279	6	1	3	2	16	0	267.8055316088279	18.0	1	0.005388521755169537	0.017266376282136554	1.3435431876623785	0.3573062520580011	732.3020244056981	7.132211539907966	285.9683244842585	408.78304186461384	30.418446516917683	22.83980432605182	701.8835778887803	-0.003705743098710287	0.0	0.0	0.3155886232852936	0.01456904191365184	0.0037689598775101935	3.678322120009352E-5	0.0	
45	282.23076624126116	1	1	1	1	16	0	282.23076624126116	19.0	0	0.006161702352724133	0.021359395097150888	1.6216595546737802	0.3863613165123761	831.4741736570621	15.651762132049788	329.41485398796345	450.2484345713829	36.15912296566622	21.56200772069753	795.3150506913962	-0.004172470285905728	0.0	0.0	0.3155886232852936	0.015855031516778927	0.004157995662851401	1.1447462305432665E-4	0.0	
45	282.23076624126116	2	1	1	2	16	0	282.23076624126116	19.0	0	0.0064056655793531675	0.022805367859010765	1.7126676279002524	0.414334108368625	858.9118583330337	16.082448846895048	342.45832656489586	463.064520233259	37.30656268798296	21.591987810166888	821.6052956450499	-0.004295769642549809	0.0	0.0	0.3155886232852936	0.01600584121878118	0.004277765142540628	1.1800450000918116E-4	0.0	
45	282.23076624126116	3	1	2	1	16	0	282.23076624126116	19.0	0	0.006398836611552123	0.02301368722669333	1.70863204167296	0.3970042877491851	859.1335686325763	16.188227498048157	342.1726137748705	463.43292452034547	37.339802839311744	21.574981039992686	821.7937657932641	-0.0043009714468477305	0.0	0.0	0.3155886232852936	0.016020887876631668	0.004281398105217998	1.1957334162973183E-4	0.0	
45	282.23076624126116	4	1	2	2	16	0	282.23076624126116	19.0	0	0.006974189934313459	0.027852068950186826	1.9734138352201829	0.4059259208580983	928.025654115563	18.358920585188216	373.45506809255346	495.7049260221549	40.50673941566614	21.457170008074193	887.5189146998966	-0.004589022055855922	0.0	0.0	0.3155886232852936	0.017102934906464685	0.004554289420083148	1.3473263577277293E-4	0.0	
45	282.23076624126116	5	1	3	1	16	0	282.23076624126116	19.0	1	0.006495480129868015	0.02313346480225506	1.7327928346461925	0.42016794275143504	871.0606325350532	16.227347796914916	347.24080522507774	469.87242754685764	37.72005196620241	21.66256911586649	833.3405805688503	-0.004360421999477736	0.0	0.0	0.3155886232852936	0.0161093849646262	0.004341693516138334	1.1872848333940238E-4	0.0	
45	282.23076624126116	6	1	3	2	16	0	282.23076624126116	19.0	0	0.0060147941904740085	0.01933049497404239	1.5330492975092573	0.3956255878540746	811.1517292414871	14.482041981065112	321.196148970135	440.35280915071934	35.12072913956804	21.68374566184251	776.0310001019195	-0.0040948135917447575	0.0	0.0	0.3155886232852936	0.015171992023670292	0.004087830418646138	1.0698317309861948E-4	0.0	
46	296.60929785169014	1	1	1	1	16	0	296.60929785169014	20.0	0	0.006830143152632886	0.023978184892185467	1.8564763067498442	0.41677250911025127	925.3010595998823	25.548867139749284	367.01464898283086	491.2563369484154	41.4812065288877	20.69059841192282	883.8198530709956	-0.004637260777694577	0.0	0.0	0.4128333330154419	0.0164467628614318	0.004502484345713829	2.347764319807468E-4	0.0	
46	296.60929785169014	2	1	1	2	16	0	296.60929785169014	20.0	0	0.0071036703738506495	0.025502196684902	1.962408924970043	0.4345724853691002	956.8885471434673	26.417285900471498	381.7210962553792	505.88613207287233	42.86403291474339	20.70750622307759	914.0245142287231	-0.004771881935036016	0.0	0.0	0.4128333330154419	0.016856699434850873	0.00463064520233259	2.412367327034257E-4	0.0	
46	296.60929785169014	3	1	2	1	16	0	296.60929785169014	20.0	0	0.0071050776425429	0.02497840309895531	1.9532438633815707	0.4104306674724681	958.2663514788014	26.64501237026992	381.89867176810174	506.7598178779591	42.96284946247072	20.684347075776003	915.3035020163308	-0.004777152657674178	0.0	0.0	0.4128333330154419	0.016911481830381193	0.004634329245203455	2.4282341247072232E-4	0.0	
46	296.60929785169014	4	1	2	2	16	0	296.60929785169014	20.0	0	0.007787132647138621	0.03093936205133989	2.276400927065019	0.43266745427437153	1042.1358089785	30.395557779047444	419.1830956889688	545.5778173989304	46.97933811155375	20.535855801055508	995.1564708669466	-0.0051324330689993735	0.0	0.0	0.4128333330154419	0.018218709586769324	0.004957049260221549	2.753838087778232E-4	0.0	
46	296.60929785169014	5	1	3	1	16	0	296.60929785169014	20.0	0	0.007207225971444913	0.02547356484556817	1.982253742038926	0.41595183026461197	970.9661079444367	26.765638298993142	387.2765088137782	513.5370332870045	43.3869275446601	20.762326190844817	927.5791803997759	-0.0048421344924223	0.0	0.0	0.4128333330154419	0.016969756152459364	0.004698724275468576	2.4341021695372373E-4	0.0	
46	296.60929785169014	6	1	3	2	16	0	296.60929785169014	20.0	1	0.0066430000654282674	0.022442770029944083	1.7528298350986133	0.4173220076885662	899.3309681299406	23.783418425657885	356.53272943631214	478.8923555044415	40.122464763529976	20.821878462963422	859.2085033664116	-0.00452075872122317	0.0	0.0	0.4128333330154419	0.015934438839601012	0.004403528091507194	2.172306297159767E-4	0.0	
47	310.9413373734072	1	1	1	1	16	0	310.9413373734072	21.0	2	0.0075136242998158475	0.026766329638634605	2.118304340256345	0.37694382379208224	1029.6393484895968	41.20774578010206	405.4604635118725	535.4972809548738	47.473858242749635	19.820545017750952	982.1654902468483	-0.005195796376580394	0.0	0.0	0.4128333330154419	0.02007558741818969	0.004912563369484154	3.8323300709623925E-4	0.0	
47	310.9413373734072	2	1	1	2	16	0	310.9413373734072	21.0	0	0.00781180095907974	0.02794214841285709	2.235738808807578	0.3904340842560595	1064.9897491704737	42.640894907577035	421.55344167451557	551.7226056895973	49.07280689878308	19.83330705683046	1015.91694227169	-0.005355120609235795	0.0	0.0	0.4128333330154419	0.020490013547007885	0.005058861320728723	3.9625928850707244E-4	0.0	
47	310.9413373734072	3	1	2	1	16	0	310.9413373734072	21.0	0	0.007813199940739184	0.02750994682416955	2.222345954556749	0.3531963888256675	1066.3662884309385	42.86843151750654	421.7305510416427	552.595755084637	49.17155078715242	19.814837859066515	1017.1947376437862	-0.00536727336433364	0.0	0.0	0.4128333330154419	0.0204285062366725	0.005067598178779591	3.996751855540488E-4	0.0	
47	310.9413373734072	4	1	2	2	16	0	310.9413373734072	21.0	1	0.008614901050524109	0.03493923678912603	2.618176276327344	0.3824523625808028	1168.5005802120413	49.36012618646564	465.7450683794025	599.1583085879427	54.2370770582301	19.63423242414118	1114.2635031538107	-0.0058117115406750176	0.0	0.0	0.4128333330154419	0.02198444046221192	0.005455778173989304	4.5593336668571163E-4	0.0	
47	310.9413373734072	5	1	3	1	16	0	310.9413373734072	21.0	0	0.00792151939152447	0.02854463473729303	2.2614771425323243	0.37545446484167105	1080.0081108196566	43.13044078802826	427.4555136932533	559.7724200744354	49.649736263938806	19.883850510696952	1030.358374555717	-0.005436854907354942	0.0	0.0	0.4128333330154419	0.0204794425155662	0.005135370332870045	4.014845744848971E-4	0.0	
47	310.9413373734072	6	1	3	2	16	0	310.9413373734072	21.0	0	0.007293590882982073	0.02384056792777443	1.9860380897409469	0.38137939873037535	998.648312800975	38.6887639477573	393.12846292371364	521.0043465215236	45.82673940798186	19.94758565096644	952.8215733929947	-0.005045674831429284	0.0	0.0	0.4128333330154419	0.019630342979361108	0.004788923555044415	3.5675127638486827E-4	0.0	
48	325.2271074391177	1	1	1	1	16	0	325.2271074391177	22.0	0	0.008185111217950142	0.02899189903095349	2.4015741250547173	0.4031304657769983	1144.701933242551	59.24069793458537	443.2316026569265	589.0959715066517	53.133661144388846	19.428880900156013	1091.5682720981636	-0.005873088996250269	0.0	0.0	0.4128333330154419	0.020982691646053726	0.0053549728095487375	6.181161867015309E-4	0.0	
48	325.2271074391177	2	1	1	2	16	0	325.2271074391177	22.0	1	0.008503000390092509	0.031067491927171457	2.539288491532366	0.4075937927695378	1183.4301699207033	61.20323161443531	460.43340966898376	606.8947667725763	54.898761864707	19.44175315049715	1128.5314080559954	-0.006056839480509629	0.0	0.0	0.4128333330154419	0.02128734564099031	0.005517226056895973	6.396134236136555E-4	0.0	
48	325.2271074391177	3	1	2	1	16	0	325.2271074391177	22.0	1	0.008502224064404653	0.030610640310406216	2.5214318986686335	0.38062809725787544	1184.433959572422	61.37234979169577	460.48815799782517	607.5942811760559	54.979170606845315	19.42703804703989	1129.4547889655769	-0.006068984023608968	0.0	0.0	0.4128333330154419	0.021209911048624693	0.005525957550846369	6.43026472762598E-4	0.0	
48	325.2271074391177	4	1	2	2	16	0	325.2271074391177	22.0	0	0.009438275831662358	0.03787505708367914	2.9882403158669786	0.39753346631376596	1309.5898970395326	71.47206557424788	512.059899818429	664.8808251560773	61.17710649077789	19.238254185034457	1248.4127905487542	-0.006631984978676413	0.0	0.0	0.4128333330154419	0.023256543175964393	0.005991583085879427	7.404018927969847E-4	0.0	
48	325.2271074391177	5	1	3	1	16	0	325.2271074391177	22.0	1	0.008623316033538112	0.030471978257027216	2.559208267838499	0.40447974350343113	1200.2644157755242	61.97736829448199	466.9315748065207	615.7904600834339	55.56501259108697	19.485679646253352	1144.6994031844365	-0.006144680812564779	0.0	0.0	0.4128333330154419	0.021415359487628367	0.005597724200744355	6.469566118204238E-4	0.0	
48	325.2271074391177	6	1	3	2	16	0	325.2271074391177	22.0	0	0.007917394586401191	0.02565926699046989	2.2367458833461225	0.3953950183454866	1105.5401442804298	55.44117123039139	428.2174212410391	570.7969199308653	51.084631878135255	19.556064210369552	1054.4555124022959	-0.005690374924431597	0.0	0.0	0.4128333330154419	0.020233911218355355	0.005210043465215237	5.803314592163595E-4	0.0	
49	339.4668421673358	1	1	1	1	16	0	339.4668421673358	23.0	2	0.008902315125107765	0.031163544846722385	2.705696078537428	0.4266179844399533	1268.016025310972	80.99933052067867	483.5743224345428	644.2645435279245	59.177828827827454	19.058469840855643	1208.838196483146	-0.006679570184085299	0.0	0.0	0.5118024349212646	0.021721693694488287	0.005890959715066518	8.886104690187805E-4	0.0	
49	339.4668421673358	2	1	1	2	16	0	339.4668421673358	23.0	1	0.009254679871977643	0.03357931387284452	2.866985696129828	0.45524927393625797	1312.6718986816081	84.00778901522074	502.71538052502257	664.7152599676575	61.233469173705956	19.065237626516552	1251.4384295079008	-0.006886996141942293	0.0	0.0	0.5118024349212646	0.022253697141549636	0.0060689476677257635	9.180484742165296E-4	0.0	
49	339.4668421673358	3	1	2	1	16	0	339.4668421673358	23.0	0	0.009249395795904641	0.032710785122490024	2.8406532170499137	0.39562057214202884	1312.9006379739117	84.04015042994638	502.5165678946996	665.0680303708675	61.27588927839961	19.05455166812492	1251.6247486955135	-0.006896528058635997	0.0	0.0	0.5118024349212646	0.022141103345663285	0.00607594281176056	9.205852468754366E-4	0.0	
49	339.4668421673358	4	1	2	2	16	0	339.4668421673358	23.0	2	0.010324164953476133	0.04137347962931958	3.3920000135885675	0.4390799207104509	1461.9072668133526	98.34829382843456	561.8911629204539	733.0249572946434	68.6428527698202	18.86454405613552	1393.2644140435318	-0.007620889235174493	0.0	0.0	0.5118024349212646	0.024196560422756648	0.006648808251560773	0.0010720809836137182	0.0	
49	339.4668421673358	5	1	3	1	16	0	339.4668421673358	23.0	0	0.009373235409288872	0.03246449603864521	2.876026075397478	0.4206727778965334	1329.2035166676467	84.72852734884435	509.1145396925009	673.4755628531836	61.884886773117934	19.109513876647956	1267.3186298945288	-0.006987565125251569	0.0	0.0	0.5118024349212646	0.02211817159183004	0.006157904600834339	9.296605244172298E-4	0.0	
49	339.4668421673358	6	1	3	2	16	0	339.4668421673358	23.0	2	0.008583953341808729	0.028877885482791757	2.518562313045401	0.434046210988642	1220.1464464952223	75.6633241093895	465.711351232713	622.0697787888814	56.701992364240176	19.184178274264966	1163.444454130984	-0.0064395867677645244	0.0	0.0	0.5118024349212646	0.020877493943393877	0.005707969199308653	8.316175684558709E-4	0.0	
50	353.6607869463608	1	1	1	1	16	0	353.6607869463608	24.0	0	0.009722197485923616	0.03397521709066329	3.0368432825098983	0.40475203461457737	1400.3991686774493	112.19795240734662	529.6927052304343	692.1753620264718	66.33314901319712	18.420172800989942	1334.0660196642527	-0.0075576353930894265	0.0	0.0	0.5118024349212646	0.025227053924432075	0.006442645435279245	0.00121498995781018	0.0	
50	353.6607869463608	2	1	1	2	16	0	353.6607869463608	24.0	0	0.010124405203281311	0.03697643894406114	3.227384993550346	0.39720283286703434	1453.1029882209152	117.10306347581457	551.6374304108539	715.5387127983965	68.82378153585007	18.41189360612483	1384.279206685065	-0.007807269434904886	0.0	0.0	0.5118024349212646	0.02596987440767158	0.006647152599676575	0.001260116835228311	0.0	
50	353.6607869463608	3	1	2	1	16	0	353.6607869463608	24.0	0	0.010104655010648037	0.034864951050711884	3.1804724160346076	0.3665516644082741	1450.9959412174276	116.58495213700597	550.6248987240156	715.0461381642909	68.73995219211722	18.412451515109545	1382.2559890253124	-0.007811282560157872	0.0	0.0	0.5118024349212646	0.02573528172027347	0.006650680303708675	0.0012606022564491956	0.0	
50	353.6607869463608	4	1	2	2	16	0	353.6607869463608	24.0	1	0.011350314976839509	0.04375143322169475	3.8184333382819937	0.3990494480512437	1627.5956291330997	137.39592810861635	619.6121017346436	792.9892764107675	77.59832287907241	18.204019439270347	1549.9973062540275	-0.008705473980372956	0.0	0.0	0.5118024349212646	0.02814243770913346	0.007330249572946435	0.0014752244074265183	0.0	
50	353.6607869463608	5	1	3	1	16	0	353.6607869463608	24.0	0	0.010225754778820421	0.03423417213671588	3.2096972438004343	0.4142342934021566	1466.8564280037194	117.16907093440062	557.0687542286505	723.2935644741459	69.32503836652172	18.46897382059158	1397.5313896371972	-0.007905683538764502	0.0	0.0	0.5118024349212646	0.025686771788557924	0.006734755628531836	0.001270927910232665	0.0	
50	353.6607869463608	6	1	3	2	16	0	353.6607869463608	24.0	1	0.009360002023606758	0.03012218575329796	2.8121550681152483	0.3689814464179954	1345.4519400779889	105.19396234018545	509.3640895838521	667.419123178562	63.474764975390606	18.539386687271033	1281.9771751025996	-0.007255647649529657	0.0	0.0	0.5118024349212646	0.024641008360966173	0.006220697787888814	0.0011349498616408426	0.0	
51	367.8091982159187	1	1	1	1	16	0	367.8091982159187	25.0	2	0.010479047317510612	0.03802150821605183	3.406949445553039	0.4166082769352446	1545.7876610565474	144.42851109342038	572.265508257203	756.191284036104	72.9023576698203	18.22241193227217	1472.8853033867274	-0.008504722906374919	0.0	0.0	0.5118024349212646	0.026347630568530147	0.006921753620264718	0.0016829692861101992	0.0	
51	367.8091982159187	2	1	1	2	16	0	367.8091982159187	25.0	0	0.010925523892338663	0.03996905072682263	3.6164487813654693	0.43100167796374317	1606.9953900657308	151.2188178098438	596.7003566703298	783.2989862090668	75.77722937649114	18.211266817674424	1531.2181606892404	-0.008811933080121183	0.0	0.0	0.5118024349212646	0.02720012669864793	0.0071553871279839655	0.0017565459521372184	0.0	
