time(d)	tt(dd)	plant#	strip#	row#	pos#	species	weed	age(dd)	age(days)	nrBranches	leafArea(m2)	fpar	accumulated PAR(mol)	rfr	biom(mg)	yield(mg)	leafMass(mg)	stemMass(mg)	rootMass(mg)	shootRootRatio(mg)	aboveBiom(mg)	Nsource(mg)	Total N uptake(mg)	Root length(m)	Plant height	Nphoto(mg)	Nstem(mg)	Ngrain(mg)	Nroots(mg)	
38	180.26307485705155	6	1	3	2	16	0	180.26307485705155	12.0	0	0.02307533208637598	0.08124368906634914	3.322233967301252	0.8182843537038599	1484.7481590625066	0.0	1194.649114720645	199.6081115050771	90.49093283678445	15.407700888004973	1394.2572262257222	-0.001609980594315839	0.0	0.0	0.22275033593177795	0.028753489572397144	0.001709980594315839	0.0	0.0	
39	194.97227578830075	1	1	1	1	16	0	194.97227578830075	13.0	1	0.020505481579137414	0.05442455567900176	2.6004480205079323	0.64964347852227	1337.5038533395975	0.0	1063.5434413760718	191.70262123590618	82.25779072761978	15.259904885708325	1255.246062611978	-0.0015359517004564164	0.0	0.0	0.22275033593177795	0.024655924618763456	0.0016359517004564165	0.0	0.0	
39	194.97227578830075	2	1	1	2	16	0	194.97227578830075	13.0	0	0.028355511630609606	0.0952552535899665	4.2061286149458	0.7761329014144762	1830.7421986797156	0.0	1475.9614242475536	242.9822323815195	111.7985420506425	15.375367380465715	1718.943656629073	-0.0018775950904427708	0.0	0.0	0.22275033593177795	0.036497551536426115	0.001977595090442771	0.0	0.0	
39	194.97227578830075	3	1	2	1	16	0	194.97227578830075	13.0	1	0.029793152809874095	0.097021727142308	4.37894275676943	0.744121845535466	1922.1712356518597	0.0	1550.816721580168	254.32610229650032	117.02841177519147	15.424825446185672	1805.1428238766682	-0.001970321518903046	0.0	0.0	0.22275033593177795	0.037499095910272576	0.002070321518903046	0.0	0.0	
39	194.97227578830075	4	1	2	2	16	0	194.97227578830075	13.0	0	0.025958719552241574	0.08881382662187252	3.77001448494578	0.7376282518607147	1678.886564812862	0.0	1351.0446364529778	224.83373982773685	103.00818853214724	15.29857381958433	1575.8783762807147	-0.0017243829871844952	0.0	0.0	0.22275033593177795	0.03383074240493167	0.0018243829871844952	0.0	0.0	
39	194.97227578830075	5	1	3	1	16	0	194.97227578830075	13.0	0	0.02967756510479424	0.09695386731091789	4.344634030315809	0.7664645263433935	1915.6361928396345	0.0	1545.7653369919942	252.92784228582752	116.94301356181275	15.380937471113517	1798.6931792778219	-0.0019218802002126307	0.0	0.0	0.22275033593177795	0.038673231747273974	0.0020218802002126305	0.0	0.0	
39	194.97227578830075	6	1	3	2	16	0	194.97227578830075	13.0	0	0.028838937827206194	0.0992798526539221	4.301039047552679	0.7811973520049968	1862.167818938357	0.0	1501.4113862936572	247.1188688675432	113.63756377715674	15.386903740651006	1748.5302551612003	-0.0018960811150507708	0.0	0.0	0.22275033593177795	0.03719323958311817	0.001996081115050771	0.0	0.0	
40	209.63376542106903	1	1	1	1	16	0	209.63376542106903	14.0	0	0.024449711314777856	0.06752920398801499	3.2656549549359797	0.6618278977963663	1601.409881377323	0.0	1275.2171472139664	227.1058139762788	99.08692018707792	15.161667739332618	1502.3229611902452	-0.0018170262123590618	0.0	0.0	0.22275033593177795	0.02826118835102707	0.0019170262123590618	0.0	0.0	
40	209.63376542106903	2	1	1	2	16	0	209.63376542106903	14.0	0	0.0347276706088473	0.11662823547243266	5.354993201001612	0.7846241682168446	2257.0995050952315	0.0	1817.9340261281518	300.1783866623792	138.98709230470064	15.239633966490965	2118.112412790531	-0.0023298223238151956	0.0	0.0	0.22275033593177795	0.042115497240197086	0.0024298223238151955	0.0	0.0	
40	209.63376542106903	3	1	2	1	16	0	209.63376542106903	14.0	0	0.03651525134331843	0.11623407552782838	5.52392460894212	0.7492051665763018	2371.942786231041	0.0	1911.5694167703732	314.6632950945927	145.7100743660749	15.278509200893598	2226.232711864966	-0.0024432610229650036	0.0	0.0	0.22275033593177795	0.0435784837764411	0.0025432610229650034	0.0	0.0	
40	209.63376542106903	4	1	2	2	16	0	209.63376542106903	14.0	0	0.03205349099143323	0.1071636059229455	4.825646264507548	0.7684131434539205	2086.684038621438	0.0	1678.1307706888113	279.54007856365337	129.01318936897343	15.174191560008575	1957.6708492524647	-0.0021483373982773687	0.0	0.0	0.22275033593177795	0.03991813141796868	0.0022483373982773685	0.0	0.0	
40	209.63376542106903	5	1	3	1	16	0	209.63376542106903	14.0	2	0.036686708440483405	0.11942090273288852	5.52100821988383	0.7875329271461079	2384.613737670315	0.0	1921.9227730581265	315.8415337009168	146.84943091127224	15.23849491872475	2237.7643067590434	-0.0024292784228582753	0.0	0.0	0.22275033593177795	0.04439688173079395	0.002529278422858275	0.0	0.0	
40	209.63376542106903	6	1	3	2	16	0	209.63376542106903	14.0	0	0.035603233544675116	0.12107252815405269	5.493682830398168	0.8144999245947678	2314.762757600052	0.0	1864.4286641570507	307.8348213067447	142.4992721362563	15.244032147663884	2172.2634854637954	-0.0023711886886754316	0.0	0.0	0.22275033593177795	0.04381676408733449	0.002471188688675432	0.0	0.0	
41	224.24768015265838	1	1	1	1	16	0	224.24768015265838	15.0	0	0.02915180789068842	0.08065594645234288	4.059464950140068	0.7061187576416582	1916.0487804364623	0.0	1529.7256511832352	265.1915508129844	121.13157844024282	14.81791309176819	1794.9172019962195	-0.002171058139762788	0.0	0.0	0.22275033593177795	0.03268410734996293	0.002271058139762788	0.0	0.0	
41	224.24768015265838	2	1	1	2	16	0	224.24768015265838	15.0	0	0.042357483201047985	0.14493232334927209	6.781406651754209	0.801899253505941	2767.645342527908	0.0	2230.9098459688666	361.97784777694915	174.7576487820922	14.837048402836574	2592.887693745816	-0.002901783866623792	0.0	0.0	0.22275033593177795	0.049152027193012114	0.003001783866623792	0.0	0.0	
41	224.24768015265838	3	1	2	1	16	0	224.24768015265838	15.0	0	0.044467841013408005	0.13751092993105987	6.87729724208805	0.7683084733596408	2904.087121863176	0.0	2342.0160626315355	379.0771650472066	182.99389418443423	14.869858034368248	2721.093227678742	-0.003046632950945927	0.0	0.0	0.22275033593177795	0.05053436826019486	0.003146632950945927	0.0	0.0	
41	224.24768015265838	4	1	2	2	16	0	224.24768015265838	15.0	1	0.0393450138319262	0.1315523227843814	6.120374716801634	0.7619816114548209	2574.5933535323097	0.0	2072.796116206997	338.5994822910355	163.19775503427698	14.775911580349613	2411.3955984980325	-0.0026954007856365343	0.0	0.0	0.22275033593177795	0.04645201156789049	0.002795400785636534	0.0	0.0	
41	224.24768015265838	5	1	3	1	16	0	224.24768015265838	15.0	0	0.0449734080236321	0.14157475228189723	6.914376698875232	0.8133908837238835	2939.1149036041143	0.0	2370.45365278416	382.9616054547645	185.69964536518978	14.827251031223911	2753.4152582389247	-0.003058415337009168	0.0	0.0	0.22275033593177795	0.05205287470228424	0.003158415337009168	0.0	0.0	
41	224.24768015265838	6	1	3	2	16	0	224.24768015265838	15.0	1	0.04374523267419007	0.14580975035963145	6.928731854366645	0.8011581988910285	2859.581350943163	0.0	2305.127400203461	373.7828577124713	180.67109302723094	14.827553279440028	2678.9102579159326	-0.0029783482130674465	0.0	0.0	0.22275033593177795	0.05122198854083434	0.0030783482130674468	0.0	0.0	
42	238.8141693058529	1	1	1	1	16	0	238.8141693058529	16.0	0	0.03485658549857252	0.09778603470464786	5.020980997350269	0.702149494853641	2293.2110138151966	0.0	1841.5743791641423	299.9685277054683	151.66810694558558	14.1199290345065	2141.5429068696108	-0.0025519155081298443	0.0	0.0	0.31558874249458313	0.03744108133812659	0.002651915508129844	0.0	0.0	
42	238.8141693058529	2	1	1	2	16	0	238.8141693058529	16.0	0	0.05175399053390243	0.17789691438863423	8.53064148319503	0.8115262707949558	3388.880373096172	0.0	2744.5650768343457	419.26003138619546	225.0552648756311	14.05799197796558	3163.825108220541	-0.003519778477769492	0.0	0.0	0.31558874249458313	0.058522527896998605	0.0036197784777694916	0.0	0.0	
42	238.8141693058529	3	1	2	1	16	0	238.8141693058529	16.0	0	0.054006790809149725	0.16478015266479135	8.497556837719376	0.7545214208708014	3534.73950769456	0.0	2863.457837323101	437.2276942048393	234.05397616662012	14.102240797559547	3300.6855315279404	-0.0036907716504720666	0.0	0.0	0.31558874249458313	0.058489560855488655	0.0037907716504720665	0.0	0.0	
42	238.8141693058529	4	1	2	2	16	0	238.8141693058529	16.0	1	0.048314081259600114	0.16128544834705524	7.706271386357604	0.7740612493724546	3167.568879461816	0.0	2563.085564936708	393.2759433415541	211.20737118355385	13.997435277526272	2956.361508278262	-0.0032859948229103553	0.0	0.0	0.31558874249458313	0.054967955322730445	0.003385994822910355	0.0	0.0	
42	238.8141693058529	5	1	3	1	16	0	238.8141693058529	16.0	0	0.0549121918661811	0.17211427947395586	8.606751710993029	0.8036655054580125	3596.2016769682	0.0	2913.7521495901838	443.5495687005249	238.8999586774915	14.053169941410394	3357.301718290709	-0.003729616054547645	0.0	0.0	0.31558874249458313	0.06025543039942203	0.0038296160545476447	0.0	0.0	
42	238.8141693058529	6	1	3	2	16	0	238.8141693058529	16.0	0	0.05364611968163356	0.17831002850658803	8.682028777648508	0.8035894115707191	3514.1626357590844	0.0	2846.354286048556	434.1397975162414	233.6685521942874	14.039091066208938	3280.494083564797	-0.0036378285771247127	0.0	0.0	0.31558874249458313	0.06028343146733097	0.003737828577124713	0.0	0.0	
43	253.3333949316106	1	1	1	1	16	0	253.3333949316106	17.0	0	0.041240495164955586	0.116966911504103	6.169997345978952	0.6505449570470987	2750.4799046693593	26.706491240212245	2195.1123954976997	335.99331374495256	192.66770418649543	13.137156120325349	2557.8122004828647	-0.0028996852770546834	0.0	0.0	0.31558874249458313	0.04665235068714301	0.002999685277054683	0.0	0.0	
43	253.3333949316106	2	1	1	2	16	0	253.3333949316106	17.0	0	0.06086724471471652	0.22166388168926845	10.70814126228879	0.7716210015437743	4212.374663181069	38.12444969755238	3249.252952102158	470.68667260514474	283.58362296549575	13.11761090364487	3758.064074404855	-0.004092600313861956	0.0	0.0	0.31558874249458313	0.07277777825654053	0.004192600313861955	0.0	0.0	
43	253.3333949316106	3	1	2	1	16	0	253.3333949316106	17.0	1	0.06312004498996382	0.19852372661642292	10.447740907211195	0.7097495581177088	4343.4187412892325	38.12444969755238	3368.145712590913	488.65433542378844	292.5823342564847	13.181930678814453	3894.9244977122535	-0.004272276942048394	0.0	0.0	0.31558874249458313	0.07142573932973403	0.004372276942048394	0.0	0.0	
43	253.3333949316106	4	1	2	2	16	0	253.3333949316106	17.0	0	0.05742733544041421	0.19549788065065968	9.626731267714627	0.7445810245685804	3934.919294693252	38.12444969755238	3067.7734402045203	444.70258456050334	269.7357292734185	13.021916059198043	3550.600474462576	-0.0038327594334155416	0.0	0.0	0.31558874249458313	0.06860536244985713	0.003932759433415541	0.0	0.0	
43	253.3333949316106	5	1	3	1	16	0	253.3333949316106	17.0	1	0.06402544604699519	0.21184411133003767	10.687787656533828	0.7602968300459134	4464.480989706849	38.12444969755238	3418.4400248579964	494.97620991947406	297.42831676735614	13.157510614022957	3951.5406844750228	-0.0043354956870052495	0.0	0.0	0.31558874249458313	0.0743107909065453	0.00443549568700525	0.0	0.0	
43	253.3333949316106	6	1	3	2	16	0	253.3333949316106	17.0	1	0.06275937386244765	0.21153416580369366	10.760019994792414	0.7430073335567074	4389.134124224784	38.12444969755238	3351.042161316368	485.56643873519056	292.19691028415207	13.13021618305471	3874.733049749111	-0.004241397975162414	0.0	0.0	0.31558874249458313	0.07483465743887308	0.004341397975162415	0.0	0.0	
44	267.8055316088279	1	1	1	1	16	0	267.8055316088279	18.0	0	0.048136512204288724	0.1382782430604066	7.527010268586588	0.6317128601309264	3298.2781070736432	85.71857677067874	2583.0133539601884	386.2530053591136	243.29317098366315	12.204478848765898	3054.9849360899807	-0.0036605305060527097	0.0	0.0	0.31558874249458313	0.053777091688746066	0.003359933137449526	4.0059736860318366E-4	0.0	
44	267.8055316088279	2	1	1	2	16	0	267.8055316088279	18.0	0	0.06918927149585712	0.2629496150105789	13.288634170404348	0.785187288205352	5248.553590296925	109.33949359816785	3717.3669585413163	531.339437416956	344.677800675723	12.32660295391494	4358.04588955644	-0.005178733471514733	0.0	0.0	0.31558874249458313	0.08480805985495099	0.004706866726051447	5.718667454632857E-4	0.0	
44	267.8055316088279	3	1	2	1	16	0	267.8055316088279	18.0	0	0.07144207177110441	0.2376213267970618	12.779671108334167	0.7253708242443725	5331.713948109606	109.33949359816785	3836.259719030071	549.3071002355997	353.676511966712	12.399937996669795	4494.906312863839	-0.005358410099701171	0.0	0.0	0.31558874249458313	0.08093460026706908	0.004886543354237885	5.718667454632857E-4	0.0	
44	267.8055316088279	4	1	2	2	16	0	267.8055316088279	18.0	1	0.06574936222155481	0.23046194768268402	11.888401898271507	0.7428624374469068	4902.629313291132	109.33949359816785	3535.8874466436787	505.3553493723146	330.82990698364574	12.215469976285332	4150.582289614161	-0.004918892591068319	0.0	0.0	0.31558874249458313	0.07928815326831937	0.004447025845605033	5.718667454632857E-4	0.0	
44	267.8055316088279	5	1	3	1	16	0	267.8055316088279	18.0	0	0.07234747282813578	0.246983963626447	13.111599406669596	0.7541117452286781	5538.309312916842	109.33949359816785	3886.554031297155	555.6289747312853	358.5224944775834	12.39024907628547	4551.522499626608	-0.005421628844658026	0.0	0.0	0.31558874249458313	0.08499041948688052	0.004949762099194741	5.718667454632857E-4	0.0	
44	267.8055316088279	6	1	3	2	16	0	267.8055316088279	18.0	1	0.07108140064358826	0.23823612693412793	13.097983623245348	0.7387413879232066	5442.390153009907	109.33949359816785	3819.156167755527	546.2192035470018	353.2910879943793	12.356313305508515	4474.714864900697	-0.005327531132815191	0.0	0.0	0.31558874249458313	0.08402924739997863	0.004855664387351906	5.718667454632857E-4	0.0	
45	282.23076624126116	1	1	1	1	16	0	282.23076624126116	19.0	0	0.056036884454641	0.16392776523758115	9.134072743074796	0.6602425284358545	3944.491636488063	178.43604793621483	3027.409293042504	436.03423860466813	302.61205690467574	11.445160404623843	3641.879579583387	-0.005048308705151317	0.0	0.0	0.31558874249458313	0.06225754111142187	0.0038625300535911366	0.001285778651560181	0.0	
45	282.23076624126116	2	1	1	2	16	0	282.23076624126116	19.0	0	0.07765611026887868	0.29656348288813134	16.19598817454336	0.7794981568731661	6496.328046839069	208.70492283675406	4193.626639523779	584.6900470408882	408.2499245419215	11.70439086284265	4987.021609401421	-0.0068534867781420775	0.0	0.0	0.31558874249458313	0.0968371046175159	0.00531339437416956	0.0016400924039725174	0.0	
45	282.23076624126116	3	1	2	1	16	0	282.23076624126116	19.0	0	0.07990891054412597	0.2790061003544394	15.51490167396209	0.7367441530743444	6506.97679644912	208.70492283675406	4312.519400012534	602.6577098595319	417.24863583291045	11.779971670992774	5123.88203270882	-0.0070331634063285145	0.0	0.0	0.31558874249458313	0.0924251182288385	0.005493071002355997	0.0016400924039725174	0.0	
45	282.23076624126116	4	1	2	2	16	0	282.23076624126116	19.0	1	0.07421620099457636	0.26084862926378427	14.445626069564064	0.7170024422126967	6060.588382123715	208.70492283675406	4012.1471276261414	558.7059589962467	394.4020308498442	11.589324417963233	4779.558009459141	-0.006593645897695663	0.0	0.0	0.31558874249458313	0.09017152362636854	0.005053553493723146	0.0016400924039725174	0.0	
45	282.23076624126116	5	1	3	1	16	0	282.23076624126116	19.0	0	0.08081431160115735	0.2734202624973898	15.792069325767445	0.7302121928096118	6797.62425203931	208.70492283675406	4362.813712279618	608.9795843552175	422.09461834378186	11.778859716674893	5180.498219471589	-0.00709638215128537	0.0	0.0	0.31558874249458313	0.09593636148986392	0.005556289747312853	0.0016400924039725174	0.0	
45	282.23076624126116	6	1	3	2	16	0	282.23076624126116	19.0	1	0.07954823941660981	0.2571749195298194	15.619192656729734	0.7237280847193571	6648.9083051404305	208.70492283675406	4295.415848737989	599.569813170934	416.8632118605778	11.742426586556356	5103.690584745677	-0.007002284439442535	0.0	0.0	0.31558874249458313	0.09270411637375273	0.005462192035470018	0.0016400924039725174	0.0	
46	296.60929785169014	1	1	1	1	16	0	296.60929785169014	20.0	0	0.06432176313881419	0.19307414400318415	11.024834850738308	0.667779765634546	4687.741900790124	301.104075268637	3493.4337190272463	499.5674445992207	368.5757393644254	10.833597378145472	4294.105238895104	-0.0069368831050899025	0.0	0.0	0.41283339262008667	0.07087664371413945	0.004360342386046681	0.0026765407190432224	0.0	
46	296.60929785169014	2	1	1	2	16	0	296.60929785169014	20.0	1	0.08594098895305187	0.3266699401152421	19.395044928991133	0.7715902888936382	7919.852647361724	331.37295016917625	4659.651065508521	648.2232530354408	474.2136070016711	11.193002984676601	5639.247268713138	-0.008877474312960194	0.0	0.0	0.41283339262008667	0.1070511382925722	0.005846900470408882	0.003130573842551311	0.0	
46	296.60929785169014	3	1	2	1	16	0	296.60929785169014	20.0	0	0.08819378922829917	0.31266549458868353	18.5768138351907	0.732070864924077	7860.052646934733	331.37295016917625	4778.543825997276	666.1909158540843	483.2123182926601	11.267789614903252	5776.107692020536	-0.009057150941146631	0.0	0.0	0.41283339262008667	0.10380572456334836	0.006026577098595319	0.003130573842551311	0.0	
46	296.60929785169014	4	1	2	2	16	0	296.60929785169014	20.0	0	0.08250107967874956	0.2856321730488032	17.242802730988792	0.7243691543985737	7380.948652900285	331.37295016917625	4478.171553610882	622.2391649907993	460.36571330959384	11.079041229926867	5431.783668770858	-0.008617633432513778	0.0	0.0	0.41283339262008667	0.09961165435004915	0.005587059589962467	0.003130573842551311	0.0	
46	296.60929785169014	5	1	3	1	16	0	296.60929785169014	20.0	1	0.08909919028533053	0.3001040162397291	18.73096777430521	0.7307983446439241	8196.870583066906	331.37295016917625	4828.838138264359	672.5127903497701	488.0583008035315	11.271913456971824	5832.723878783305	-0.009120369686103486	0.0	0.0	0.41283339262008667	0.10415653911904613	0.0060897958435521754	0.003130573842551311	0.0	
46	296.60929785169014	6	1	3	2	16	0	296.60929785169014	20.0	0	0.087833118100783	0.2698404755103798	18.2617222861788	0.7133229352177293	7910.107994779969	331.37295016917625	4761.440274722731	663.1030191654867	482.8268943203274	11.234965072781034	5755.916244057394	-0.009026271974260652	0.0	0.0	0.41283339262008667	0.09910151151566554	0.00599569813170934	0.003130573842551311	0.0	
47	310.9413373734072	1	1	1	1	16	0	310.9413373734072	21.0	0	0.07210821322116136	0.22589838822840647	13.23457117098296	0.6440142069937798	5581.343199818356	479.4953555273162	3931.421536159274	562.568432907752	436.8460693116352	10.287353566322523	4973.485324594342	-0.00941223557502176	0.0	0.0	0.41283339262008667	0.08347756950975387	0.004995674445992207	0.004516561129029555	0.0	
47	310.9413373734072	2	1	1	2	16	0	310.9413373734072	21.0	0	0.09372743903539904	0.3469967560155336	22.78936456441638	0.7306469433725502	9516.247020794537	509.7642304278554	5097.638882640549	711.2242413439722	542.4839369488809	10.707898848868403	6318.627354412376	-0.011352826782892053	0.0	0.0	0.41283339262008667	0.12041601996846661	0.006482232530354409	0.004970594252537644	0.0	
47	310.9413373734072	3	1	2	1	16	0	310.9413373734072	21.0	1	0.09598023931064634	0.3397486430803166	21.90023248485951	0.7130001106141549	9384.099378032575	509.7642304278554	5216.531643129304	729.1919041626159	551.4826482398698	10.781342923967756	6455.487777719775	-0.011532503411078488	0.0	0.0	0.41283339262008667	0.11763099902257033	0.006661909158540843	0.004970594252537644	0.0	
47	310.9413373734072	4	1	2	2	16	0	310.9413373734072	21.0	0	0.09028752976109672	0.30776879343373414	20.25339473397713	0.6827303140095449	8857.287480874918	509.7642304278554	4916.159370742911	685.2401532993307	528.6360432568036	10.595947051838015	6111.163754470097	-0.011092985902445637	0.0	0.0	0.41283339262008667	0.11173256731745174	0.006222391649907994	0.004970594252537644	0.0	
47	310.9413373734072	5	1	3	1	16	0	310.9413373734072	21.0	0	0.09688564036767772	0.31791957022254436	21.84085459884956	0.6927682657432026	9757.404289778005	509.7642304278554	5266.825955396387	735.5137786583015	556.3286307507412	10.789197970909376	6512.103964482544	-0.011595722156035344	0.0	0.0	0.41283339262008667	0.11674716250489843	0.0067251279034977	0.004970594252537644	0.0	
47	310.9413373734072	6	1	3	2	16	0	310.9413373734072	21.0	2	0.09561956818313017	0.2915264095797674	21.113431413503697	0.673100595681402	9235.428138220326	509.7642304278554	5199.428091854759	726.104007474018	551.0972242675373	10.75224450132986	6435.296329756632	-0.011501624444192511	0.0	0.0	0.41283339262008667	0.10803123745435927	0.006631030191654867	0.004970594252537644	0.0	
48	325.2271074391177	1	1	1	1	16	0	325.2271074391177	22.0	0	0.08047166432950675	0.2568560289851926	15.744222297220587	0.6437767751711647	6576.89703119836	704.0979644689695	4401.865661003702	646.0157078648416	507.33960175788314	9.949708935352412	5751.979333337514	-0.012718114661987263	0.0	0.0	0.41283339262008667	0.09248199657172139	0.00562568432907752	0.007192430332909742	0.0	
48	325.2271074391177	2	1	1	2	16	0	325.2271074391177	22.0	0	0.10209089014374444	0.3699550327531455	26.40406680938387	0.724603505149145	11161.638240215954	734.3668393695087	5568.083007484977	794.6715163010617	612.9774693951289	10.38007894493194	7097.121363155547	-0.014658705869857555	0.0	0.0	0.41283339262008667	0.12717521704294826	0.007112242413439722	0.007646463456417831	0.0	
48	325.2271074391177	3	1	2	1	16	0	325.2271074391177	22.0	0	0.10434369041899173	0.3648591698035138	25.465144821288654	0.6916454995543361	10995.440523637992	734.3668393695087	5686.975767973732	812.6391791197052	621.9761806861178	10.449941893150228	7233.981786462946	-0.014838382498043992	0.0	0.0	0.41283339262008667	0.1256671911866233	0.007291919041626158	0.007646463456417831	0.0	
48	325.2271074391177	4	1	2	2	16	0	325.2271074391177	22.0	0	0.09865098086944211	0.32349677952757894	23.414169508403145	0.6757661750749964	10413.41457985023	734.3668393695087	5386.60349558734	768.6874282564202	599.1295757030516	10.273722369023101	6889.657763213269	-0.014398864989411137	0.0	0.0	0.41283339262008667	0.11886850079293375	0.006852401532993307	0.007646463456417831	0.0	
48	325.2271074391177	5	1	3	1	16	0	325.2271074391177	22.0	0	0.1052490914760231	0.3371683389460574	25.13520943611298	0.6913174840466811	11377.152463535154	734.3668393695087	5737.270080240815	818.9610536153909	626.8221631969892	10.459475619715448	7290.597973225715	-0.014901601243000846	0.0	0.0	0.41283339262008667	0.12291464329163011	0.007355137786583015	0.007646463456417831	0.0	
48	325.2271074391177	6	1	3	2	16	0	325.2271074391177	22.0	1	0.10398301929147558	0.31279450847063667	24.169638011284327	0.6806785466216745	10583.343190918644	734.3668393695087	5669.872216699187	809.5512824311074	621.5907567137853	10.423937983546592	7213.7903384998035	-0.014807503531158013	0.0	0.0	0.41283339262008667	0.11454698209561912	0.00726104007474018	0.007646463456417831	0.0	
49	339.4668421673358	1	1	1	1	16	0	339.4668421673358	23.0	0	0.08909053884623161	0.2893091792734019	18.567561978051558	0.6694327463206842	7718.369357149858	965.5785867069117	4886.677352569476	728.888060269244	579.9743466354679	9.682437586102889	6581.143999545632	-0.01692162654568296	0.0	0.0	0.5118025541305542	0.1026706799467824	0.006460157078648416	0.010561469467034542	0.0	
49	339.4668421673358	2	1	1	2	16	0	339.4668421673358	23.0	0	0.11070976466046929	0.38744901457281045	30.185143441275038	0.7146767083142976	12912.163309845782	995.8474616074509	6052.89469905075	877.5438687054641	685.6122142727137	10.108394254772591	7926.286029363665	-0.01886221775355325	0.0	0.0	0.5118025541305542	0.13583857455268597	0.007946715163010617	0.011015502590542632	0.0	
49	339.4668421673358	3	1	2	1	16	0	339.4668421673358	23.0	2	0.11296256493571659	0.38792994562388533	29.25091481176476	0.7001385422085951	12740.879151067744	995.8474616074509	6171.787459539506	895.5115315241076	694.6109255637026	10.174471392496796	8063.146452671064	-0.01904189438173969	0.0	0.0	0.5118025541305542	0.13495906893645615	0.008126391791197052	0.011015502590542632	0.0	
49	339.4668421673358	4	1	2	2	16	0	339.4668421673358	23.0	0	0.10726985538616697	0.3395479152089539	26.727784046872113	0.6582082922620386	12055.98459516784	995.8474616074509	5871.415187153112	851.5597806608225	671.7643205806364	10.007936953250153	7718.822429421385	-0.018602376873106834	0.0	0.0	0.5118025541305542	0.12619239260548912	0.007686874282564202	0.011015502590542632	0.0	
49	339.4668421673358	5	1	3	1	16	0	339.4668421673358	23.0	0	0.11386796599274795	0.3582155366347638	28.63099944668618	0.6785326469641025	13106.491728804236	995.8474616074509	6222.081771806589	901.8334060197933	699.456908074574	10.184923610857885	8119.762639433833	-0.019105113126696542	0.0	0.0	0.5118025541305542	0.13082309005985052	0.00818961053615391	0.011015502590542632	0.0	
49	339.4668421673358	6	1	3	2	16	0	339.4668421673358	23.0	1	0.11260189380820043	0.3368254741348072	27.456684516437978	0.6705069307650912	12021.074737644136	995.8474616074509	6154.68390826496	892.4236348355098	694.2255015913701	10.15103525719873	8042.955004707921	-0.01901101541485371	0.0	0.0	0.5118025541305542	0.12221808867802103	0.008095512824311073	0.011015502590542632	0.0	
50	353.6607869463608	1	1	1	1	16	0	353.6607869463608	24.0	1	0.09764940799842287	0.32019689038273785	21.68843401510064	0.6497168420605958	9016.188402933174	1291.2654598712145	5368.113742380233	791.4065455577012	654.6697567765905	9.408591467957336	7450.785747809148	-0.021672559403296116	0.0	0.0	0.5118025541305542	0.11522259231825097	0.0072888806026924395	0.014483678800603675	0.0	
50	353.6607869463608	2	1	1	2	16	0	353.6607869463608	24.0	0	0.11926863381266053	0.40907773801974934	34.17231293576665	0.6845402050688361	14765.803553178233	1321.5343347717537	6534.331088861508	940.0623539939213	760.3076244138363	9.830749032166892	8795.927777627183	-0.02361315061116641	0.0	0.0	0.5118025541305542	0.14566654720878722	0.008775438687054642	0.014937711924111764	0.0	
50	353.6607869463608	3	1	2	1	16	0	353.6607869463608	24.0	1	0.12152143408790783	0.4108415614882368	33.25527581406431	0.6750762220621804	14601.19803059578	1321.5343347717537	6653.223849350264	958.030016812565	769.3063357048252	9.893658108495272	8932.788200934581	-0.023792827239352846	0.0	0.0	0.5118025541305542	0.14614765432709276	0.008955115315241076	0.014937711924111764	0.0	
50	353.6607869463608	4	1	2	2	16	0	353.6607869463608	24.0	1	0.11582872453835823	0.3587236205426509	30.224165648337287	0.6310869099277423	13779.602668153497	1321.5343347717537	6352.851576963869	914.0782659492799	746.4597307217589	9.735193398693706	8588.464177684902	-0.023353309730719987	0.0	0.0	0.5118025541305542	0.13574049029087062	0.008515597806608224	0.014937711924111764	0.0	
50	353.6607869463608	5	1	3	1	16	0	353.6607869463608	24.0	1	0.12242683514493921	0.37880472145432365	32.32310607918925	0.6562026711281184	14920.349851411072	1321.5343347717537	6703.518161617346	964.3518913082506	774.1523182156966	9.90485964131564	8989.40438769735	-0.023856045984309696	0.0	0.0	0.5118025541305542	0.1417697172348988	0.009018334060197933	0.014937711924111764	0.0	
50	353.6607869463608	6	1	3	2	16	0	353.6607869463608	24.0	0	0.12116076296039166	0.36216109245049527	30.98657022202643	0.6387561243142793	13548.079052510318	1321.5343347717537	6636.120298075718	954.9421201239671	768.9209117324926	9.872357875006804	8912.596752971438	-0.023761948272466867	0.0	0.0	0.5118025541305542	0.133355513781147	0.008924236348355099	0.014937711924111764	0.0	
51	367.8091982159187	1	1	1	1	16	0	367.8091982159187	25.0	0	0.10648349228911438	0.3497194727856787	25.092647532320708	0.6741623489735419	10437.522807421263	1667.4662070812997	5865.030983731631	884.807182542983	731.3467151027402	9.229327249150755	8417.304373355913	-0.027183047353645233	0.0	0.0	0.5118025541305542	0.12492620401366417	0.007914065455577012	0.019368981898068217	0.0	
