time(d)	species	LAI	nrShoots	fAbs	assCO2(umol/m2)	biomAbove(gr/m2)	yield(gr/m2)	harvestIndex	leafArea	fieldRFR	
1	9	NaN	NaN	0.0	NaN	NaN	NaN	NaN	0.0	NaN	
1	16	0.0	10.0	0.0	0.0	3.0	0.0	NaN	0.0	1.200000000000002	
2	9	NaN	NaN	0.0	NaN	NaN	NaN	NaN	0.0	NaN	
2	16	0.0	10.0	0.0	0.0	2.9438614596153565	0.0	NaN	0.0	1.200000000000002	
3	9	NaN	NaN	0.0	NaN	NaN	NaN	NaN	0.0	NaN	
3	16	0.008483459668955867	10.0	0.0	0.0	1.9399859246538689	0.0	0.0	0.08483459668955867	1.200000000000002	
4	9	NaN	NaN	0.0	NaN	NaN	NaN	NaN	0.0	NaN	
4	16	0.008959002725490462	10.0	0.001579799403827347	6071.303038543385	2.034695363699428	0.0	0.0	0.08959002725490461	0.25267212075878837	
5	9	NaN	NaN	0.0	NaN	NaN	NaN	NaN	0.0	NaN	
5	16	0.009352219889635055	10.0	0.0019089556589613958	4592.071710172257	2.102603569403132	0.0	0.0	0.09352219889635055	0.28516988767399004	
6	9	NaN	NaN	0.0	NaN	NaN	NaN	NaN	0.0	NaN	
6	16	0.009787573758946018	10.0	0.002309323648010275	5223.5147321688655	2.1800167034600335	0.0	0.0	0.09787573758946018	0.3164904596528729	
7	9	NaN	NaN	0.0	NaN	NaN	NaN	NaN	0.0	NaN	
7	16	0.01032177286525594	10.0	0.002525295449953057	5591.5319183836355	2.2639882893724907	0.0	0.0	0.1032177286525594	0.1728075924561206	
8	9	NaN	NaN	0.0	NaN	NaN	NaN	NaN	0.0	NaN	
8	16	0.011175707756921465	10.0	0.003162538003546545	6799.415356692419	2.3673776589206774	0.0	0.0	0.11175707756921464	0.2333253763868354	
9	9	NaN	NaN	0.0	NaN	NaN	NaN	NaN	0.0	NaN	
9	16	0.012319567372762222	11.2	0.0038088390513827852	7891.444333544794	2.48910479615389	0.0	0.0	0.12319567372762222	0.2891117010729108	
10	9	NaN	NaN	0.0	NaN	NaN	NaN	NaN	0.0	NaN	
10	16	0.013548926929432733	11.6	0.004295555197226028	8972.154965633374	2.628856221721903	0.0	0.0	0.13548926929432734	0.19572964046674104	
11	9	NaN	NaN	0.0	NaN	NaN	NaN	NaN	0.0	NaN	
11	16	0.013907542891122773	10.9	0.004912905708193299	9995.001529834284	2.727940816286771	0.0	0.0	0.13907542891122773	0.21350218753304312	
12	9	NaN	NaN	0.0	NaN	NaN	NaN	NaN	0.0	NaN	
12	16	0.015397126162387951	12.6	0.005467725244593406	11573.278522138902	2.897391013336409	0.0	0.0	0.1539712616238795	0.23123022156584674	
13	9	NaN	NaN	0.0	NaN	NaN	NaN	NaN	0.0	NaN	
13	16	0.016988991854750363	12.0	0.006239671599293763	13026.62718406304	3.0997442519453307	0.0	0.0	0.16988991854750363	0.18667300034604306	
14	9	NaN	NaN	0.0	NaN	NaN	NaN	NaN	0.0	NaN	
14	16	0.018653211559031845	11.8	0.006845575724810982	14573.007738208398	3.3227584561040944	0.0	0.0	0.18653211559031843	0.19622977334916014	
15	9	NaN	NaN	0.0	NaN	NaN	NaN	NaN	0.0	NaN	
15	16	0.02065285581638176	11.4	0.007374381251852462	16200.546492229108	3.5681697860976223	0.0	0.0	0.2065285581638176	0.20902246867029678	
16	9	NaN	NaN	0.0	NaN	NaN	NaN	NaN	0.0	NaN	
16	16	0.023281474179813983	13.4	0.008363521100165597	18181.333297789297	3.8570952888602816	0.0	0.0	0.23281474179813982	0.22477667739816456	
17	9	NaN	NaN	0.0	NaN	NaN	NaN	NaN	0.0	NaN	
17	16	0.025828141615693596	13.7	0.009240720711642066	20088.116490419987	4.181865479398127	0.0	0.0	0.25828141615693595	0.18958813024694066	
18	9	NaN	NaN	0.0	NaN	NaN	NaN	NaN	0.0	NaN	
18	16	0.028328103903308505	12.8	0.01024867235499066	21995.183934137596	4.520423007827484	0.0	0.0	0.28328103903308505	0.20386798960406413	
19	9	NaN	NaN	0.0	NaN	NaN	NaN	NaN	0.0	NaN	
19	16	0.03153463200007488	15.0	0.011302490604679544	25066.794394038418	4.923186365423607	0.0	0.0	0.31534632000074875	0.21705392084877212	
20	9	NaN	NaN	0.0	NaN	NaN	NaN	NaN	0.0	NaN	
20	16	0.0351540016429945	13.7	0.012042648817976018	27420.447379557278	5.368566447509766	0.0	0.0	0.35154001642994503	0.19106136669836501	
21	9	NaN	NaN	0.0	NaN	NaN	NaN	NaN	0.0	NaN	
21	16	0.038517095701102455	14.3	0.013626329799132865	30159.541756536335	5.849625631799045	0.0	0.0	0.38517095701102455	0.21333822372330535	
