time(d)	tt(dd)	plant#	strip#	row#	pos#	species	weed	age(dd)	age(days)	nrBranches	leafArea(m2)	fpar	accumulated PAR(mol)	rfr	biom(mg)	yield(mg)	leafMass(mg)	stemMass(mg)	rootMass(mg)	shootRootRatio(mg)	aboveBiom(mg)	Nsource(mg)	Total N uptake(mg)	Root length(m)	Plant height	Nphoto(mg)	Nstem(mg)	Ngrain(mg)	Nroots(mg)	
12	178.41689545212262	2	1	1	2	16	0	178.41689545212262	11.0	2	0.02026169396759932	0.07900883895682959	2.876673453674192	0.9176574850456097	1319.0710728096103	0.0	1048.1399609924295	189.9868188042065	80.94429301297444	15.296035504296496	1238.126779796636	-0.0015241875435136865	0.0	0.0	0.22275030612945557	0.026458386918509345	0.0016241875435136863	0.0	0.0	
12	178.41689545212262	3	1	2	1	16	0	178.41689545212262	11.0	2	0.020782112466283125	0.08316335811171377	3.0366261999874884	0.908340502605251	1350.5415166551006	0.0	1075.63183692818	192.10695216499545	82.80272756192535	15.310350593766088	1267.7387890931755	-0.0015317797277115488	0.0	0.0	0.22275030612945557	0.027730460391185277	0.0016317797277115489	0.0	0.0	
12	178.41689545212262	4	1	2	2	16	0	178.41689545212262	11.0	2	0.021345858115128288	0.08513083160409907	3.105799420777719	0.930123316434977	1387.1147111773244	0.0	1104.6775402578576	197.6267267916083	84.81044412785766	15.355470431049167	1302.3042670494658	-0.001582543246779838	0.0	0.0	0.22275030612945557	0.027985081900620948	0.001682543246779838	0.0	0.0	
12	178.41689545212262	5	1	3	1	16	0	178.41689545212262	11.0	2	0.021924001726464915	0.08953548281646775	3.249264617882087	0.9245363187033097	1423.446727284389	0.0	1134.8435459278717	201.71033687983658	86.89284447668024	15.381633445851854	1336.5538828077083	-0.0016124108398171883	0.0	0.0	0.22275030612945557	0.028981706978486087	0.0017124108398171882	0.0	0.0	
12	178.41689545212262	6	1	3	2	16	0	178.41689545212262	11.0	2	0.02069226590555103	0.08115375912413048	2.9563141834154627	0.918884635820711	1346.3767217332947	0.0	1070.522248030676	193.38366906190302	82.47080464071598	15.32549515672588	1263.905917092579	-0.001552571432344278	0.0	0.0	0.22275030612945557	0.0268972838425846	0.0016525714323442778	0.0	0.0	
13	194.36791446460987	1	1	1	1	16	0	194.36791446460987	12.0	2	0.02554007183342632	0.09741954433420029	3.7357460128871067	0.8745976258077118	1664.2528188571785	0.0	1329.6781882475955	232.86624990949954	101.70838070008317	15.362986092215086	1562.544438157095	-0.001768920087318374	0.0	0.0	0.22275030612945557	0.03439806044740825	0.0018689200873183741	0.0	0.0	
13	194.36791446460987	2	1	1	2	16	0	194.36791446460987	12.0	2	0.02624254980885684	0.10218398714967313	3.8977107372972153	0.8674338940275186	1708.7307553970068	0.0	1366.6205423049616	237.76744677739111	104.34276631465461	15.376130476013856	1604.3879890823528	-0.0017998681880420652	0.0	0.0	0.22275030612945557	0.035608749523851554	0.001899868188042065	0.0	0.0	
13	194.36791446460987	3	1	2	1	16	0	194.36791446460987	12.0	2	0.027030856940149044	0.10520989909170175	4.08789883648675	0.849590888314721	1757.654453813672	0.0	1408.3774882749378	242.0277231933947	107.24924234533992	15.388502290338502	1650.4052114683325	-0.0018210695216499544	0.0	0.0	0.22275030612945557	0.037074978440852877	0.0019210695216499544	0.0	0.0	
13	194.36791446460987	4	1	2	2	16	0	194.36791446460987	12.0	2	0.027775837706298233	0.1080070108717433	4.1850212056078275	0.8496750803820698	1806.0353260590775	0.0	1447.0739618363714	248.99537216197788	109.96599206072756	15.423580528984933	1696.0693339983493	-0.0018762672679160828	0.0	0.0	0.22275030612945557	0.037961455618226204	0.001976267267916083	0.0	0.0	
13	194.36791446460987	5	1	3	1	16	0	194.36791446460987	12.0	2	0.028571479517405095	0.1160295831594308	4.408649113571105	0.8574196063870022	1856.5376016967555	0.0	1488.8217469265508	254.81655975481192	112.89929501539146	15.444191271908776	1743.6383066813628	-0.0019171033687983658	0.0	0.0	0.22275030612945557	0.03911640848141781	0.0020171033687983657	0.0	0.0	
13	194.36791446460987	6	1	3	2	16	0	194.36791446460987	12.0	2	0.026839225198912797	0.1039895772995019	3.9953931868161385	0.8618655396965965	1746.858236536932	0.0	1397.847838383429	242.4912855900209	106.51911256348292	15.39948169391522	1640.33912397345	-0.0018338366906190304	0.0	0.0	0.22275030612945557	0.036470945252462514	0.0019338366906190303	0.0	0.0	
14	210.27277758380535	1	1	1	1	16	0	210.27277758380535	13.0	2	0.03287701713022001	0.12083162619439802	4.942748539544922	0.8684610879566536	2149.508442250687	0.0	1723.746576242551	293.3936716328243	132.36819437531165	15.23885898266508	2017.1402478753753	-0.0022286624990949955	0.0	0.0	0.22275030612945557	0.0428036247998049	0.0023286624990949954	0.0	0.0	
14	210.27277758380535	2	1	1	2	16	0	210.27277758380535	13.0	2	0.033863766436375564	0.1257781569181194	5.154124790305895	0.8658094069719037	2212.7876995342003	0.0	1775.9571843921144	300.64001488284356	136.19050025924201	15.247738978284852	2076.597199274958	-0.002277674467773911	0.0	0.0	0.22275030612945557	0.044300088250164724	0.002377674467773911	0.0	0.0	
14	210.27277758380535	3	1	2	1	16	0	210.27277758380535	13.0	2	0.03491550255449003	0.13113705326056627	5.397843588610779	0.8580748600826736	2279.134234301603	0.0	1831.8629391631534	307.0734950961424	140.19780004230753	15.256562040301832	2138.9364342592958	-0.002320277231933947	0.0	0.0	0.22275030612945557	0.045671146939784184	0.002420277231933947	0.0	0.0	
14	210.27277758380535	4	1	2	2	16	0	210.27277758380535	13.0	2	0.035881986890037174	0.13609994559846345	5.544540922333718	0.8591957434396108	2342.16505258096	0.0	1882.4564013209074	315.8684767509908	143.84017450906236	15.28310769626741	2198.324878071898	-0.002389953721619779	0.0	0.0	0.22275030612945557	0.04673786919471318	0.0024899537216197787	0.0	0.0	
14	210.27277758380535	5	1	3	1	16	0	210.27277758380535	13.0	2	0.03706998513826468	0.1458239274097626	5.865302924946438	0.8952609913552741	2418.6172514885634	0.0	1945.2777071259195	324.92647783701545	148.41306652562812	15.296525017026811	2270.204184962935	-0.0024481655975481195	0.0	0.0	0.22275030612945557	0.04892122513634459	0.0025481655975481193	0.0	0.0	
14	210.27277758380535	6	1	3	2	16	0	210.27277758380535	13.0	2	0.03462703211961073	0.12973909344175605	5.291373539994188	0.8917556237621539	2261.933237003823	0.0	1816.132069096795	306.73816964337567	139.0629982636529	15.26552904256652	2122.870238740171	-0.0023249128559002094	0.0	0.0	0.22275030612945557	0.045160982173906926	0.002424912855900209	0.0	0.0	
15	226.13122747140807	1	1	1	1	16	0	226.13122747140807	14.0	2	0.04215608777362103	0.14973863347670327	6.438037962457661	0.8783080637405446	2756.6671055106704	0.0	2226.6131440630656	354.6317630641147	175.42219838348956	14.71447132069531	2581.2449071271803	-0.0028339367163282433	0.0	0.0	0.22275030612945557	0.05168169495326424	0.002933936716328243	0.0	0.0	
15	226.13122747140807	2	1	1	2	16	0	226.13122747140807	14.0	2	0.04350819271559192	0.15534217632802508	6.705371170764419	0.8452687876018693	2843.852726694313	0.0	2298.623702194366	364.28930488032967	180.9397196196159	14.71712796213489	2662.913007074696	-0.0029064001488284356	0.0	0.0	0.22275030612945557	0.05356163950139351	0.0030064001488284355	0.0	0.0	
15	226.13122747140807	3	1	2	1	16	0	226.13122747140807	14.0	2	0.04495251287799944	0.15921342580285294	6.987748251563026	0.8584727710603752	2935.8872654343636	0.0	2375.8050133784964	373.3136800789986	186.76857197686724	14.71938594571465	2749.118693457495	-0.0029707349509614234	0.0	0.0	0.22275030612945557	0.05560150515275337	0.0030707349509614236	0.0	0.0	
15	226.13122747140807	4	1	2	2	16	0	226.13122747140807	14.0	2	0.04624871165672387	0.1667019168075872	7.209225627904015	0.860590424226303	3020.4923327167066	0.0	2444.2668997323017	384.2846429278114	191.9407900565926	14.736583827888444	2828.5515426601132	-0.0030586847675099084	0.0	0.0	0.22275030612945557	0.05728638975827199	0.003158684767509908	0.0	0.0	
15	226.13122747140807	5	1	3	1	16	0	226.13122747140807	14.0	2	0.04797611914783545	0.18208738541892558	7.683626861401459	0.8701225528296617	3132.2397683399035	0.0	2536.320753175334	396.9025255800045	199.01648958456522	14.738594198291121	2933.2232787553385	-0.003149264778370155	0.0	0.0	0.22275030612945557	0.0601703779080549	0.0032492647783701548	0.0	0.0	
15	226.13122747140807	6	1	3	2	16	0	226.13122747140807	14.0	2	0.04453962484085698	0.16509096055768038	6.939971242595838	0.8628200085803818	2910.5452346237225	0.0	2353.3315011843915	372.157249065572	185.05648437376044	14.727874894376933	2725.4887502499637	-0.002967381696433757	0.0	0.0	0.22275030612945557	0.05493919406556761	0.0030673816964337567	0.0	0.0	
16	241.94302354271613	1	1	1	1	16	0	241.94302354271613	15.0	3	0.05353285537051036	0.18482333735408946	8.283082853269233	0.869469787128385	3526.609516311283	0.0	2849.7876748452636	420.57768803682217	236.74350196012705	13.813960407804093	3270.3653628820857	-0.0034463176306411473	0.0	0.0	0.31558871269226074	0.06340896849771835	0.003546317630641147	0.0	0.0	
16	241.94302354271613	2	1	1	2	16	0	241.94302354271613	15.0	3	0.05488496031248125	0.18851478168213318	8.587266821846184	0.8481470584453067	3647.8320124224124	0.0	2921.7982329765637	430.2352298530372	242.26102319625338	13.836453832336662	3352.033462829601	-0.003542893048803297	0.0	0.0	0.31558871269226074	0.06545570096732695	0.003642893048803297	0.0	0.0	
16	241.94302354271613	3	1	2	1	16	0	241.94302354271613	15.0	3	0.05632928047488877	0.1941699910000882	8.926098434891296	0.833761962488309	3784.0932273838607	0.0	2998.979544160694	439.2596050517062	248.08987555350473	13.858845071937997	3438.2391492124	-0.0036331368007899855	0.0	0.0	0.31558871269226074	0.06765329920386791	0.0037331368007899857	0.0	0.0	
16	241.94302354271613	4	1	2	2	16	0	241.94302354271613	15.0	3	0.0576254792536132	0.20353633169190358	9.241077634575765	0.8674233622609778	3909.7366349991607	0.0	3067.441430514499	450.23056790051896	253.26209363323008	13.889453206168515	3517.671998415018	-0.0037428464292781137	0.0	0.0	0.31558871269226074	0.06998245557894078	0.0038428464292781135	0.0	0.0	
16	241.94302354271613	5	1	3	1	16	0	241.94302354271613	15.0	3	0.059352886744724775	0.22732306370631783	9.952935831033562	0.8628954443855763	4121.098153708621	0.0	3159.4952839575317	462.84845055271217	260.33779316120274	13.914014137268447	3622.343734510244	-0.0038690252558000455	0.0	0.0	0.31558871269226074	0.07463841882696624	0.003969025255800045	0.0	0.0	
16	241.94302354271613	6	1	3	2	16	0	241.94302354271613	15.0	3	0.05591639243774632	0.20205603256587698	8.957045795411121	0.8541561601735346	3780.236681096532	0.0	2976.506031966589	438.1031740382796	246.37778795039793	13.85924126688042	3414.6092060048686	-0.0036215724906557205	0.0	0.0	0.31558871269226074	0.06852155025190014	0.0037215724906557203	0.0	0.0	
17	257.7079418747597	1	1	1	1	16	0	257.7079418747597	16.0	3	0.06401376474296866	0.22657803413202707	10.544190198263168	0.8197725029420052	4566.635635046256	0.0	3432.964127819352	504.8567650112496	301.2078931015999	13.073431948552365	3937.8208928306017	-0.004105776880368223	0.0	0.0	0.31558871269226074	0.08008382457524565	0.004205776880368222	0.0	0.0	
17	257.7079418747597	2	1	1	2	16	0	257.7079418747597	16.0	3	0.06536586968493956	0.2253771748368274	10.836390340680262	0.7864796636187914	4712.718595947156	0.0	3504.974685950652	514.5143068274646	306.7254143377262	13.104518911342565	4019.488992778117	-0.004202352298530372	0.0	0.0	0.31558871269226074	0.0813233970637359	0.004302352298530372	0.0	0.0	
17	257.7079418747597	3	1	2	1	16	0	257.7079418747597	16.0	3	0.06681018984734707	0.2286043389814095	11.20742703741219	0.787332079232481	4890.104894780558	0.0	3582.1559971347824	523.5386820261338	312.5542666949775	13.135941872032333	4105.694679160916	-0.004292596050517063	0.0	0.0	0.31558871269226074	0.08349309742033921	0.004392596050517063	0.0	0.0	
17	257.7079418747597	4	1	2	2	16	0	257.7079418747597	16.0	3	0.0681063886260715	0.24151467643588062	11.651243345938571	0.8050557132435658	5048.61643244084	0.0	3650.6178834885886	534.5096448749465	317.7264847747029	13.172107862934917	4185.127528363535	-0.004402305679005189	0.0	0.0	0.31558871269226074	0.08578577279181766	0.00450230567900519	0.0	0.0	
17	257.7079418747597	5	1	3	1	16	0	257.7079418747597	16.0	3	0.06983379611718309	0.26795260679811406	12.62693558419784	0.8302375560135886	5415.639716617232	0.0	3742.67173693162	547.1275275271396	324.8021843026755	13.207421229843689	4289.799264458759	-0.004528484505527121	0.0	0.0	0.31558871269226074	0.09190914588760082	0.0046284845055271214	0.0	0.0	
17	257.7079418747597	6	1	3	2	16	0	257.7079418747597	16.0	3	0.06639730181020462	0.2373687952035432	11.32583820003737	0.8078842297880579	4925.244242533506	0.0	3559.6824849406776	522.382251012707	310.8421790918708	13.132274223141746	4082.0647359533846	-0.004281031740382796	0.0	0.0	0.31558871269226074	0.08466501719847482	0.004381031740382796	0.0	0.0	
18	273.4257751093447	1	1	1	1	16	0	273.4257751093447	17.0	3	0.07380991093017394	0.2629916315797033	13.167761936468514	0.8000622750344653	5861.8740997273435	0.0	3983.9973508496496	579.3021142042443	368.70478719305925	12.376566900023686	4563.299465053894	-0.004948567650112496	0.0	0.0	0.31558871269226074	0.09309831737005511	0.005048567650112495	0.0	0.0	
18	273.4257751093447	2	1	1	2	16	0	273.4257751093447	17.0	3	0.07516201587214484	0.25714653330511084	13.401652107012582	0.7718983296420165	6018.847536935146	0.0	4056.0079089809497	588.9596560204591	374.22230842918555	12.412321393929888	4644.967565001409	-0.005045143068274646	0.0	0.0	0.31558871269226074	0.0931784784438546	0.005145143068274646	0.0	0.0	
18	273.4257751093447	3	1	2	1	16	0	273.4257751093447	17.0	3	0.07660633603455236	0.2598053405088711	13.799212733024017	0.7736624992182505	6214.814072676731	0.0	4133.18922016508	597.9840312191286	380.05116078643687	12.448779900037746	4731.173251384209	-0.005135386820261338	0.0	0.0	0.31558871269226074	0.09470398934752312	0.005235386820261338	0.0	0.0	
18	273.4257751093447	4	1	2	2	16	0	273.4257751093447	17.0	3	0.07790253481327677	0.27296163835250575	14.374274629079714	0.777107728614002	6420.388980847912	0.0	4201.651106518886	608.9549940679414	385.2233788661623	12.487835278185884	4810.606100586828	-0.005245096448749465	0.0	0.0	0.31558871269226074	0.09762225125974393	0.005345096448749465	0.0	0.0	
18	273.4257751093447	5	1	3	1	16	0	273.4257751093447	17.0	3	0.07962994230438837	0.3012868784685976	15.632535932370002	0.7931111711329835	6979.680581704051	0.0	4293.704959961919	621.5728767201342	392.2990783941349	12.529414692490747	4915.277836682053	-0.005371275275271396	0.0	0.0	0.31558871269226074	0.10465762523009708	0.005471275275271396	0.0	0.0	
18	273.4257751093447	6	1	3	2	16	0	273.4257751093447	17.0	3	0.0761934479974099	0.27091381324323893	14.028440635122823	0.7764688641716735	6292.064093824335	0.0	4110.715707970976	596.8276002057017	378.33907318333013	12.442656975838084	4707.543308176678	-0.00512382251012707	0.0	0.0	0.31558871269226074	0.09605930289360783	0.00522382251012707	0.0	0.0	
19	289.09633235108964	1	1	1	1	16	0	289.09633235108964	18.0	4	0.08351689911555168	0.2983308662731089	16.14278930984995	0.7840521410468648	7344.20519103121	0.0	4530.015436277147	649.591042091064	439.1250323482901	11.79528857799213	5179.606478368211	-0.005693021142042444	0.0	0.0	0.4128333628177643	0.10306582290230672	0.0057930211420424435	0.0	0.0	
19	289.09633235108964	2	1	1	2	16	0	289.09633235108964	18.0	4	0.08486900405752258	0.2831851075072551	16.22564231993541	0.7461309577124532	7471.147543877783	0.0	4602.025994408448	659.2485839072785	444.6425535844164	11.832593475147137	5261.274578315727	-0.005789596560204591	0.0	0.0	0.4128333628177643	0.10208630685220156	0.0058895965602045915	0.0	0.0	
19	289.09633235108964	3	1	2	1	16	0	289.09633235108964	18.0	4	0.08631332421993011	0.2868797929768061	16.660047240824085	0.7465664257903154	7681.123472204068	0.0	4679.2073055925775	668.2729591059483	450.47140594166774	11.870853941373095	5347.480264698526	-0.005879840312191286	0.0	0.0	0.4128333628177643	0.10343619339495068	0.005979840312191286	0.0	0.0	
19	289.09633235108964	4	1	2	2	16	0	289.09633235108964	18.0	4	0.08760952299865453	0.30383681976245935	17.404208699015932	0.756256248292714	7929.995260187574	0.0	4747.669191946384	679.2439219547609	455.6436240213932	11.910433566489107	5426.913113901144	-0.005989549940679413	0.0	0.0	0.4128333628177643	0.10607471885102926	0.006089549940679413	0.0	0.0	
19	289.09633235108964	5	1	3	1	16	0	289.09633235108964	18.0	4	0.0893369304897661	0.3248381404395608	18.871900238848827	0.773142172491506	8697.77520108763	0.0	4839.723045389416	691.8618046069539	462.71932354936575	11.954514472327254	5531.58484999637	-0.0061157287672013415	0.0	0.0	0.4128333628177643	0.11383571129885152	0.006215728767201342	0.0	0.0	
19	289.09633235108964	6	1	3	2	16	0	289.09633235108964	18.0	4	0.08590043618278764	0.2977538798243011	16.997714160433766	0.7669512409032277	7796.298844787797	0.0	4656.733793398474	667.1165280925215	448.759318338561	11.863486960452331	5323.850321490995	-0.005868276002057017	0.0	0.0	0.4128333628177643	0.1053191142394304	0.0059682760020570175	0.0	0.0	
20	304.71943906053593	1	1	1	1	16	0	304.71943906053593	19.0	4	0.09271801448194553	0.32827927824502023	19.415230294939526	0.744741973287687	9043.090734511097	0.0	5047.5781756368015	715.3045437652576	512.360925395777	11.247701442006877	5762.882719402059	-0.006395910420910641	0.0	0.0	0.4128333628177643	0.11694261105627217	0.00649591042091064	0.0	0.0	
20	304.71943906053593	2	1	1	2	16	0	304.71943906053593	19.0	4	0.09407011942391641	0.3081547173250676	19.297472293835206	0.7210626272858183	9082.372149917452	0.0	5119.5887337681015	724.9620855814721	517.8784466319033	11.285564899177494	5844.550819349573	-0.006492485839072785	0.0	0.0	0.4128333628177643	0.1141549745589758	0.006592485839072786	0.0	0.0	
20	304.71943906053593	3	1	2	1	16	0	304.71943906053593	19.0	4	0.09551443958632395	0.31128449608641223	19.763076309432634	0.7064464252318734	9310.394493386335	0.0	5196.770044952233	733.9864607801419	523.7072989891547	11.324563391000577	5930.7565057323745	-0.006582729591059483	0.0	0.0	0.4128333628177643	0.11551132225334497	0.006682729591059484	0.0	0.0	
20	304.71943906053593	4	1	2	2	16	0	304.71943906053593	19.0	4	0.09681063836504837	0.3336021775947687	20.729710827911923	0.72961331756213	9625.777422440584	0.0	5265.231931306037	744.9574236289546	528.8795170688801	11.364004770395065	6010.189354934992	-0.006692439219547609	0.0	0.0	0.4128333628177643	0.11913590336277984	0.006792439219547609	0.0	0.0	
20	304.71943906053593	5	1	3	1	16	0	304.71943906053593	19.0	4	0.09853804585615995	0.3459450450141104	22.32044182802544	0.727735421906755	10576.455932860224	0.0	5357.2857847490695	757.5753062811476	535.9552165968527	11.409276188890678	6114.861091030217	-0.006818618046069539	0.0	0.0	0.4128333628177643	0.12559715249029157	0.006918618046069539	0.0	0.0	
20	304.71943906053593	6	1	3	2	16	0	304.71943906053593	19.0	4	0.09510155154918148	0.3235715140648468	20.223225956042683	0.7194490149789244	9456.356201765824	0.0	5174.296532758127	732.8300297667151	521.9952113860479	11.316438223331046	5907.126562524842	-0.006571165280925216	0.0	0.0	0.4128333628177643	0.11755726469688707	0.006671165280925216	0.0	0.0	
21	320.294936942416	1	1	1	1	16	0	320.294936942416	20.0	4	0.1020408516017324	0.36361546282815976	23.038492249429567	0.7351138824748512	10877.80193512659	0.0	5571.987763624813	799.7240660823884	588.3062261988375	10.830604107109467	6371.711829707201	-0.0070530454376525765	0.0	0.0	0.4128333628177643	0.1256160735135977	0.007153045437652576	0.0	0.0	
21	320.294936942416	2	1	1	2	16	0	320.294936942416	20.0	4	0.10339295654370328	0.32922195229143064	22.578018629908392	0.6957223095329406	10807.701974416399	0.0	5643.998321756112	809.3816078986031	593.8237474349638	10.867500596818916	6453.379929654715	-0.007149620855814721	0.0	0.0	0.4128333628177643	0.12149262332662784	0.007249620855814721	0.0	0.0	
21	320.294936942416	3	1	2	1	16	0	320.294936942416	20.0	4	0.10483727670611082	0.3300462101087851	23.051835998059868	0.6941408762025292	11056.456656342187	0.0	5721.179632940242	818.4059830972726	599.6525997922151	10.905623719973095	6539.585616037515	-0.007239864607801419	0.0	0.0	0.4128333628177643	0.12268013554450395	0.007339864607801419	0.0	0.0	
21	320.294936942416	4	1	2	2	16	0	320.294936942416	20.0	4	0.10613347548483522	0.36959992269605263	24.412605190740315	0.7224653498458652	11455.46394566424	0.0	5789.6415192940485	829.3769459460855	604.8248178719406	10.943695214969795	6619.018465240134	-0.007349574236289546	0.0	0.0	0.4128333628177643	0.12758682581253455	0.0074495742362895466	0.0	0.0	
21	320.294936942416	5	1	3	1	16	0	320.294936942416	20.0	4	0.10786088297594681	0.35722522837604864	25.8800280158401	0.7007240457232842	12544.444576452779	0.0	5881.69537273708	841.9948285982784	611.9005173999132	10.988208066738778	6723.690201335358	-0.007475753062811476	0.0	0.0	0.4128333628177643	0.13266413998560145	0.007575753062811477	0.0	0.0	
21	320.294936942416	6	1	3	2	16	0	320.294936942416	20.0	4	0.10442438866896835	0.35524873829370573	23.76311732322711	0.7047038966941461	11232.774561604016	0.0	5698.706120746138	817.2495520838459	597.9405121891084	10.8973309886205	6515.955672829984	-0.007228300297667151	0.0	0.0	0.4128333628177643	0.12502254874099286	0.007328300297667152	0.0	0.0	
22	335.82268382915925	1	1	1	1	16	0	335.82268382915925	21.0	4	0.11161909745182569	0.3919045084056982	26.942042732681635	0.729876483763344	12896.37712124392	0.0	6110.7640926925615	875.6777061132234	666.8561703419366	10.476684642841983	6986.441798805785	-0.007897240660823885	0.0	0.0	0.4128333628177643	0.13689368231575552	0.007997240660823884	0.0	0.0	
22	335.82268382915925	2	1	1	2	16	0	335.82268382915925	21.0	4	0.11297120239379657	0.34818933408835107	26.04614572258472	0.6670452667790572	12680.953326601393	0.0	6182.774650823861	885.3352479294383	672.3736915780628	10.512174981392306	7068.109898753299	-0.00799381607898603	0.0	0.0	0.4128333628177643	0.129791749912377	0.00809381607898603	0.0	0.0	
22	335.82268382915925	3	1	2	1	16	0	335.82268382915925	21.0	4	0.1144155225562041	0.3525634167513833	26.56353098068603	0.6740059145600201	12920.705350947186	0.0	6259.955962007991	894.3596231281076	678.2025439353142	10.548936522152687	7154.315585136099	-0.008084059830972726	0.0	0.0	0.4128333628177643	0.13031139968128047	0.008184059830972727	0.0	0.0	
22	335.82268382915925	4	1	2	2	16	0	335.82268382915925	21.0	4	0.11571172133492853	0.40221349186214655	28.41883792563823	0.7121441183497609	13488.475391210231	0.0	6328.417848361797	905.3305859769206	683.3747620150396	10.585331558058796	7233.748434338718	-0.008193769459460855	0.0	0.0	0.4128333628177643	0.13882394354601715	0.008293769459460854	0.0	0.0	
22	335.82268382915925	5	1	3	1	16	0	335.82268382915925	21.0	4	0.11743912882604012	0.37631263789452474	29.628276244682556	0.6954661250924934	14611.254446312745	0.0	6420.471701804829	917.9484686291134	690.4504615430121	10.628452842270697	7338.420170433942	-0.008319948285982783	0.0	0.0	0.4128333628177643	0.1387006047276166	0.008419948285982784	0.0	0.0	
22	335.82268382915925	6	1	3	2	16	0	335.82268382915925	21.0	4	0.11400263451906165	0.38405701350289617	27.588503121299187	0.7059491254868847	13194.69573537715	0.0	6237.482449813887	893.2031921146809	676.4904563322075	10.54070397473112	7130.685641928568	-0.008072495520838458	0.0	0.0	0.4128333628177643	0.13528046009311298	0.008172495520838458	0.0	0.0	
23	351.30255355971985	1	1	1	1	16	0	351.30255355971985	22.0	5	0.12104426199784174	0.41408361952479095	31.064751103033544	0.72308238727426	15080.580279419935	0.0	6640.929598405963	945.0118074701516	747.907480216089	10.142887464749448	7585.941405876114	-0.008656777061132236	0.0	0.0	0.5118025541305542	0.14576985010960983	0.008756777061132235	0.0	0.0	
23	351.30255355971985	2	1	1	2	16	0	351.30255355971985	22.0	5	0.12239636693981262	0.368037715670002	29.710410859996347	0.6603940604870542	14694.719822548108	0.0	6712.940156537264	954.6693492863667	753.4250014522152	10.177004334929729	7667.609505823631	-0.008753352479294384	0.0	0.0	0.5118025541305542	0.1363061215393985	0.008853352479294384	0.0	0.0	
23	351.30255355971985	3	1	2	1	16	0	351.30255355971985	22.0	5	0.12384068710222015	0.3727608865046273	30.27482105464757	0.6654320384015207	14899.475448641137	0.0	6790.121467721394	963.6937244850358	759.2538538094666	10.212414666455201	7753.81519220643	-0.008843596231281075	0.0	0.0	0.5118025541305542	0.1373050961486266	0.008943596231281076	0.0	0.0	
23	351.30255355971985	4	1	2	2	16	0	351.30255355971985	22.0	5	0.12513688588094457	0.4287719975289296	32.68778704565816	0.7002400859268865	15702.839558953921	0.0	6858.583354075199	974.6646873338489	764.4260718891919	10.247227730014583	7833.248041409048	-0.008953305859769207	0.0	0.0	0.5118025541305542	0.1484736101244121	0.009053305859769207	0.0	0.0	
23	351.30255355971985	5	1	3	1	16	0	351.30255355971985	22.0	5	0.12686429337205618	0.39984357549327904	33.60920757784988	0.6752391736052711	16758.391677041065	0.0	6950.637207518232	987.2825699860416	771.5017714171645	10.288919703869482	7937.919777504273	-0.009079484686291134	0.0	0.0	0.5118025541305542	0.14548627108333562	0.009179484686291135	0.0	0.0	
23	351.30255355971985	6	1	3	2	16	0	351.30255355971985	22.0	5	0.1234277990650777	0.4116818619813993	31.68729906077769	0.69382069155577	15345.512750575283	0.0	6767.647955527289	962.537293471609	757.5417662063599	10.204302381517984	7730.185248998898	-0.008832031921146809	0.0	0.0	0.5118025541305542	0.14413090477124624	0.008932031921146808	0.0	0.0	
24	366.73443585380755	1	1	1	1	16	0	366.73443585380755	23.0	5	0.12991539349761846	0.4320731116737726	35.36466060905388	0.6848304993324482	17434.58736292351	0.0	7139.930745268406	1010.4453299337406	831.3583745369824	9.803685540235792	8150.376075202146	-0.009350118074701517	0.0	0.0	0.5118025541305542	0.15627465062445997	0.009450118074701516	0.0	0.0	
24	366.73443585380755	2	1	1	2	16	0	366.73443585380755	23.0	5	0.13126749843958938	0.3859332295478158	33.55114502647402	0.6321418375965655	16835.64762014772	0.0	7211.941303399706	1020.1028717499557	836.8758957731086	9.836636730401793	8232.044175149662	-0.009446693492863667	0.0	0.0	0.5118025541305542	0.14625385249197703	0.009546693492863667	0.0	0.0	
24	366.73443585380755	3	1	2	1	16	0	366.73443585380755	23.0	5	0.1327118186019969	0.38940964211682166	34.150151818433535	0.6352948531061225	17005.84786585046	0.0	7289.1226145838355	1029.1272469486248	842.70474813036	9.87089473506288	8318.24986153246	-0.009536937244850358	0.0	0.0	0.5118025541305542	0.14730352041998027	0.009636937244850359	0.0	0.0	
24	366.73443585380755	4	1	2	2	16	0	366.73443585380755	23.0	5	0.13400801738072132	0.449203764460301	37.15817755309	0.686396061165189	18095.707956623926	0.0	7357.584500937643	1040.098209797438	847.8769662100854	9.904364719650042	8397.68271073508	-0.00964664687333849	0.0	0.0	0.5118025541305542	0.1598382149078329	0.00974664687333849	0.0	0.0	
24	366.73443585380755	5	1	3	1	16	0	366.73443585380755	23.0	5	0.13573542487183293	0.42246488430981866	37.81349783087337	0.6701259324575208	19015.049093225367	0.0	7449.638354380673	1052.7160924496309	854.9526657380579	9.944824769322695	8502.354446830304	-0.009772825699860415	0.0	0.0	0.5118025541305542	0.15570354563015718	0.009872825699860416	0.0	0.0	
24	366.73443585380755	6	1	3	2	16	0	366.73443585380755	23.0	5	0.13229893056485445	0.4247360573072648	35.91419159590965	0.6710346941334544	17675.17751301387	0.0	7266.6491023897315	1027.970815935198	840.9926605272533	9.86289216022966	8294.61991832493	-0.00952537293471609	0.0	0.0	0.5118025541305542	0.1560427152362716	0.00962537293471609	0.0	0.0	
