time(d)	species	LAI	nrShoots	fAbs	assCO2(umol/m2)	biomAbove(gr/m2)	yield(gr/m2)	harvestIndex	leafArea	fieldRFR	
1	16	0.0	10.0	0.0	0.0	3.0	0.0	NaN	0.0	1.200000000000002	
2	16	0.0	10.0	0.0	0.0	2.9438614596153565	0.0	NaN	0.0	1.200000000000002	
3	16	0.014466759747911704	10.0	0.0	0.0	2.1582071213336165	0.0	0.0	0.14466759747911703	1.200000000000002	
4	16	0.021449265724688873	10.0	0.003799279576285534	15092.46845271416	2.188487810808215	0.0	0.0	0.21449265724688873	0.4281473428143727	
5	16	0.024207234033640092	10.0	0.0063433110570553985	15344.047208957589	2.44117035186168	0.0	0.0	0.24207234033640093	0.5725146921038203	
6	16	0.027523884001935627	10.0	0.008036191321291788	18614.079889491128	2.7491418328038018	0.0	0.0	0.2752388400193563	0.6403115671645289	
7	16	0.03157823112636255	10.0	0.009737019282462808	21940.764860567975	3.1130173823447493	0.0	0.0	0.3157823112636255	0.4990675654396909	
8	16	0.0368140564137829	10.0	0.012012022423673828	26460.012898862573	3.5532045957276663	0.0	0.0	0.36814056413782903	0.5901392957795176	
9	16	0.04327297118616768	11.7	0.014744701980739494	31768.194091895042	4.082939238295013	0.0	0.0	0.4327297118616768	0.6734097368575956	
10	16	0.05084810664967552	11.1	0.017683874499596523	37979.436583041126	4.717356992934586	0.0	0.0	0.5084810664967552	0.537282143781993	
11	16	0.059949097153681505	11.4	0.020959088294911513	44887.085196682696	5.467890070982529	0.0	0.0	0.5994909715368151	0.5823261239991528	
12	16	0.07073038361521307	12.9	0.02440007074670288	53500.70184644287	6.363488326776407	0.0	0.0	0.7073038361521307	0.6115215265848372	
13	16	0.08290002570351697	13.7	0.02799173875380945	63116.62595905247	7.420643355909879	0.0	0.0	0.8290002570351697	0.528413173500907	
14	16	0.09661858193793624	12.7	0.03236368126982403	72281.8241232192	8.630412324384388	0.0	0.0	0.9661858193793623	0.5628103875101035	
15	16	0.11277880191684567	12.6	0.03737956897557304	84231.60442963852	10.040297421352196	0.0	0.0	1.1277880191684566	0.5974252508026581	
16	16	0.13116816525543878	15.1	0.04393082855287974	96680.24882382159	11.657645648403271	0.0	0.0	1.311681652554388	0.6295858181643957	
17	16	0.15144252780990564	15.0	0.05179536158095817	112821.90499442295	13.545422025264816	0.0	0.0	1.5144252780990564	0.5783176624568737	
18	16	0.17461250549010635	15.1	0.06153032719568526	130627.32124450174	15.73080197374706	0.0	0.0	1.7461250549010634	0.6155921638764691	
19	16	0.2019284302217827	15.9	0.07270474169075104	153921.84864216868	18.307446036121554	0.0	0.0	2.019284302217827	0.6473295931828753	
20	16	0.23342468605475103	16.4	0.08579531440020345	179002.40898087338	21.30384713302869	0.0	0.0	2.3342468605475104	0.6217234016121796	
21	16	0.2695283564870181	15.9	0.10185484057158631	211110.90333684045	24.839662013047466	0.0	0.0	2.695283564870181	0.6517270133072885	
22	16	0.3123262603303145	17.7	0.11872975636981146	246651.36253781494	28.971631890034075	0.0	0.0	3.123262603303145	0.6773455931048522	
23	16	0.3618361337336858	17.4	0.138482341722623	288371.18677159527	33.835366192612824	0.0	0.0	3.6183613373368577	0.7028893952175105	
24	16	0.4150969466150167	18.2	0.16189646103824334	334927.96908533096	39.66257279368452	0.0	0.0	4.150969466150167	0.6803144805980114	
25	16	0.4710109711259613	18.2	0.1866391298602621	392766.76432292646	46.708019024114556	0.0	0.0	4.710109711259613	0.7020909516338443	
26	16	0.5307568220998937	19.1	0.21159135252344705	447627.2742460264	54.93325544650895	0.0	0.0	5.307568220998937	0.7193149189244824	
27	16	0.5920031136722849	18.9	0.23688150934147803	503490.895161797	64.44501885949454	0.0	0.0	5.920031136722849	0.6952298298451386	
28	16	0.6511679158629221	19.6	0.2630304914028765	552872.4783589097	75.17755515252823	0.0	0.0	6.511679158629221	0.7035470519345792	
29	16	0.7152270826631286	20.9	0.2864268577195294	609114.5738070027	86.95698937297924	0.0	0.0	7.152270826631286	0.7092262740347973	
30	16	0.7821419050020647	20.0	0.31010759693272905	657155.0065004139	99.77563688397223	0.0	0.0	7.821419050020647	0.7097739697371829	
31	16	0.8494580662340774	21.0	0.3333470985694955	696054.9834427529	113.51687870172255	0.0	0.0	8.494580662340773	0.6928301504167186	
32	16	0.9146296611717594	20.6	0.355594238741666	746179.0101960849	128.49690998867518	0.0	0.0	9.146296611717593	0.6914256480720913	
33	16	0.984838401710588	23.9	0.3757684019448055	791297.5383768252	144.17353494278893	0.0	0.0	9.84838401710588	0.6822864154259092	
34	16	1.0585701639110894	20.7	0.39516376152228294	845286.7270553885	160.9860555938187	0.0	0.0	10.585701639110894	0.6641496835309882	
35	16	1.1335078142846313	24.2	0.4145690514414751	909820.2500146094	179.31719860867162	0.0	0.0	11.335078142846314	0.657968019440956	
36	16	1.2070881945367382	22.8	0.4322336640626785	944683.2039553799	198.3991317556466	0.0	0.0	12.070881945367383	0.6520729508394268	
37	16	1.2854841239939077	24.2	0.4501597241920672	986153.1154246163	218.06688485445912	0.0	0.0	12.854841239939077	0.648482002066425	
38	16	1.369056757613683	24.6	0.4651564312619891	1047133.9927230722	237.57504691156814	2.635049818728167	0.02109371248780388	13.690567576136829	0.628470964293054	
39	16	1.4552723374632022	24.6	0.4826785112671133	1100080.6661179229	257.00410688884153	7.629185458043222	0.05536021501384336	14.552723374632022	0.622388981183747	
40	16	1.5418722526980162	24.5	0.4972284306469527	1171286.171896823	277.0177849678631	14.669436091766425	0.0959904061617804	15.418722526980162	0.6154941068888367	
41	16	1.6333320006533956	25.6	0.5114530231367884	1201915.306403641	296.42122726407104	23.509748510103567	0.13814199328141488	16.333320006533956	0.6101412804719643	
42	16	1.7305647313621442	24.5	0.5243300285686917	1212957.205968591	314.7411250404832	34.19212569453343	0.18012075938604394	17.305647313621442	0.5893849715160632	
43	16	1.8302932343542007	28.2	0.5370292488816547	1233243.6863424482	332.6319932957309	46.297067415105126	0.21943148514174796	18.302932343542007	0.5843640710259246	
44	16	1.9292914061838389	28.7	0.5488935319549417	1246079.664011164	350.180584644213	59.41092494334906	0.25484991440038457	19.29291406183839	0.5766935504994397	
