time(d)	species	LAI	nrShoots	fAbs	assCO2(umol/m2)	biomAbove(gr/m2)	yield(gr/m2)	harvestIndex	leafArea	fieldRFR	
1	16	0.0	10.0	0.0	0.0	3.0	0.0	NaN	0.0	1.200000000000002	
2	16	0.0	10.0	0.0	0.0	2.9438614596153565	0.0	NaN	0.0	1.200000000000002	
3	16	0.014466759747911704	10.0	0.0	0.0	2.1582071213336165	0.0	0.0	0.14466759747911703	1.200000000000002	
4	16	0.021397370937897526	10.0	0.0036707947949499464	14805.849597389188	2.183492628862367	0.0	0.0	0.21397370937897525	0.5082878544652116	
5	16	0.02408323862399632	10.0	0.006225491379861492	14963.083466154476	2.429569376609666	0.0	0.0	0.2408323862399632	0.6089775687754078	
6	16	0.027340865234935764	10.0	0.007975365157228577	18295.12219885883	2.7320601734431547	0.0	0.0	0.27340865234935763	0.6854418797244957	
7	16	0.03140678545042261	10.0	0.009812290631053525	21993.765050117734	3.0969744018983865	0.0	0.0	0.3140678545042261	0.5379230556786152	
8	16	0.036691663513527345	10.0	0.012405054913810602	26690.44561369418	3.5412855887624417	0.0	0.0	0.36691663513527345	0.5899442707024355	
9	16	0.04325961837614345	11.3	0.015286447718551725	32276.73313821043	4.079963268242299	0.0	0.0	0.4325961837614345	0.6795289262515982	
10	16	0.051009781731740554	11.1	0.018566553958193753	38819.383164227576	4.729039612531322	0.0	0.0	0.5100978173174056	0.5631065048424272	
11	16	0.0603915323552293	11.9	0.02190459187621709	46220.12385594958	5.5027261876162985	0.0	0.0	0.603915323552293	0.6090971478482775	
12	16	0.07157320524684889	12.6	0.025768501256827073	55422.58474342468	6.43158442492628	0.0	0.0	0.7157320524684889	0.6483676364836692	
13	16	0.0840486529148899	12.3	0.02929736136989235	64667.192196733144	7.515304237494654	0.0	0.0	0.840486529148899	0.5613737536750336	
14	16	0.09828774480799617	13.4	0.03405521195020998	74952.28133836393	8.770976570441592	0.0	0.0	0.9828774480799617	0.5824231395933638	
15	16	0.11505138132091638	13.3	0.03933904197652765	87306.59757745864	10.233506246485426	0.0	0.0	1.150513813209164	0.6177218704498262	
16	16	0.13421012920349654	14.4	0.04608862954764156	100637.57992587847	11.918521999879097	0.0	0.0	1.3421012920349653	0.6585239068112831	
17	16	0.15498031447306523	14.8	0.0538945416841022	115571.68282241777	13.852465175137691	0.0	0.0	1.5498031447306524	0.598344863609931	
18	16	0.17890958647487673	13.7	0.0634849210280391	134855.1970431045	16.109461359438008	0.0	0.0	1.7890958647487674	0.626913025838614	
19	16	0.20684576004462296	15.9	0.07513513691054537	157425.16652189282	18.74461197070317	0.0	0.0	2.0684576004462296	0.6693340004352919	
20	16	0.2391295515929995	15.8	0.08840730939035715	183470.24866679267	21.815935397871296	0.0	0.0	2.391295515929995	0.6296476198968218	
21	16	0.276080835786959	15.8	0.1041367405659335	216071.80965852886	25.434761376629282	0.0	0.0	2.7608083578695903	0.6619132391327252	
22	16	0.32025321349640334	16.5	0.1220680731769078	254429.9838858741	29.697730145005465	0.0	0.0	3.2025321349640334	0.691034345775287	
23	16	0.3713446136668427	16.6	0.14245967066435186	294345.13609062403	34.6333691754449	0.0	0.0	3.713446136668427	0.7169739302037089	
24	16	0.4268052571185256	18.0	0.16634118174068174	347058.805460272	40.662410495982165	0.0	0.0	4.268052571185256	0.6943482735185775	
25	16	0.48401350325585024	17.9	0.19158685173644788	402313.22999226575	47.88256677987768	0.0	0.0	4.840135032558503	0.7117607357631078	
26	16	0.5444033503702299	17.6	0.216282474902631	457073.4643098346	56.314338611335	0.0	0.0	5.444033503702299	0.7241755032307499	
27	16	0.6057372425009612	18.4	0.24246542585245448	511943.8627872711	66.03633169127214	0.0	0.0	6.0573724250096115	0.6977824567400394	
28	16	0.6650311145175803	18.8	0.26714478166239414	563646.5674101878	77.04263506961371	0.0	0.0	6.650311145175803	0.7044797208336601	
29	16	0.7290733879982203	18.6	0.2919047862657187	614100.8723078233	88.94715645386447	0.0	0.0	7.290733879982203	0.711293055682179	
30	16	0.7962052516203667	19.8	0.3166294300177311	666431.1272575578	101.98180995628248	0.0	0.0	7.962052516203667	0.7139407427452474	
31	16	0.863643470106485	19.9	0.34144072903177775	706441.3672072237	115.95386371981832	0.0	0.0	8.63643470106485	0.6916257929864004	
32	16	0.9287723839492209	21.0	0.3641119564688675	757570.9754844937	131.1881506768361	0.0	0.0	9.287723839492209	0.6884976958703274	
33	16	0.9988243627411795	21.6	0.3857369573739867	807678.1290865302	147.2320596443106	0.0	0.0	9.988243627411794	0.6853281447168464	
34	16	1.0722769285748206	25.0	0.40441406538463126	862587.7800946201	164.4264863450202	0.0	0.0	10.722769285748205	0.665169454568188	
35	16	1.1465948828368788	21.9	0.42442591066214885	916769.6049944435	182.8953727796947	0.0	0.0	11.465948828368788	0.6616826700191426	
36	16	1.2193866315225703	22.2	0.4441767159408653	951997.5259208642	202.16723131486165	0.0	0.0	12.193866315225703	0.654098105757027	
37	16	1.2970182978681954	23.0	0.46171444008994916	1003200.5789057182	222.28970968682114	0.0	0.0	12.970182978681954	0.6486361282174823	
38	16	1.3793394206673668	24.5	0.4779037796011816	1048302.1293265341	241.8893225936352	2.5907880636543466	0.020569857721311438	13.793394206673668	0.6301395051648595	
39	16	1.4637195211597391	23.6	0.49516627318610096	1109157.3623384235	261.6856702416088	7.502458384971218	0.05416729180265619	14.63719521159739	0.6254865315429659	
40	16	1.547924022928844	24.0	0.5121753373059056	1172888.5763853842	281.8985270097741	14.448602378217412	0.09436184242600906	15.47924022928844	0.6149833024344744	
41	16	1.636729055868829	27.1	0.5263377676304277	1226772.6966874842	302.1252819035404	23.163922760723747	0.13621069352825896	16.36729055868829	0.6104684566783835	
42	16	1.7308467975827555	26.6	0.5397506160325858	1237732.0368694281	321.28815767525487	33.698912421010334	0.17809484455578659	17.308467975827554	0.5926550319586145	
43	16	1.8274516826632883	24.2	0.5537936396940153	1259720.060216744	340.0195718037281	45.72996576397112	0.21780397219295503	18.274516826632883	0.587357635116889	
44	16	1.922826679291121	29.2	0.5662507620585101	1259528.3715650982	358.0482173482536	58.77923977562987	0.25369586113769305	19.22826679291121	0.5828716620753723	
