time(d)	species	LAI	nrShoots	fAbs	assCO2(umol/m2)	biomAbove(gr/m2)	yield(gr/m2)	harvestIndex	leafArea	fieldRFR	Av. leaf width	Max leaf width	
1	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
2	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
3	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
4	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
5	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
6	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
7	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
8	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
9	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
10	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
11	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
12	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
13	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
14	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
15	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
16	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
17	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
18	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
19	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
20	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
21	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
22	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
23	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
24	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
25	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
26	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
27	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
28	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
29	16	0.0	10.0	0.0	0.0	3.7236580761295044	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
30	16	0.005621649460956393	10.0	0.0	0.0	3.4969094554582583	0.0	0.0	0.05621649460956393	1.200000000000002	0.028345348047358648	0.02834534804735865	
31	16	0.02263870520108391	10.0	9.226615291197826E-4	3594.1858438067356	3.034651766849417	0.0	0.0	0.22638705201083908	0.8066771525071901	0.03772717190108133	0.04820630486522402	
32	16	0.04073200582249948	10.0	0.003938856995750776	11624.780632288637	2.779931924208972	0.0	0.0	0.4073200582249948	0.4407405827802261	0.052146928970302826	0.058837900204317915	
33	16	0.05116048094390373	10.0	0.007326082773000523	19675.339501489645	2.9835187807742582	0.0	0.0	0.5116048094390373	0.6285738122837661	0.047423492378068824	0.06448508373328618	
34	16	0.05929642671586301	10.0	0.009253892260576364	25241.442802628786	3.403340587848588	0.0	0.0	0.59296426715863	0.6283454917843233	0.0428935730208953	0.06953711488417218	
35	16	0.0694895640763917	10.0	0.011727785027794452	30982.450203182485	3.9203902018542474	0.0	0.0	0.6948956407639171	0.571170012013653	0.04778167567481952	0.07636205958468574	
36	16	0.08308919251203467	10.0	0.014590405377229216	38659.25122957051	4.56775001907427	0.0	0.0	0.8308919251203467	0.653023764043407	0.05295216883532706	0.08380641894681114	
37	16	0.10127062855690656	11.3	0.01859242419160457	48884.02389000801	5.388948738939964	0.0	0.0	1.0127062855690656	0.7388992194018159	0.05092727259252361	0.09182836328233993	
38	16	0.12441433970188273	12.2	0.023028370001451946	60453.39995701803	6.406249772344334	0.0	0.0	1.2441433970188274	0.7473930331142875	0.04912757073595593	0.1018705644777843	
39	16	0.15223718863136274	12.9	0.027617108939911525	72585.54358531808	7.62814084906009	0.0	0.0	1.5223718863136273	0.7554300557712526	0.055309109704103354	0.1118371422801699	
40	16	0.18562069936118836	12.4	0.032553363190119526	87049.68400726089	9.093886615755405	0.0	0.0	1.8562069936118835	0.7986570785003018	0.06250884453433438	0.12142933905124666	
41	16	0.2236808096903197	13.7	0.037721673115274426	99507.83091311443	10.766885067898663	0.0	0.0	2.236808096903197	0.8053835581450894	0.062010081296803875	0.1298687394176211	
42	16	0.2662508217860682	14.9	0.0450576111465147	115397.75904505953	12.685171066637777	0.0	0.0	2.662508217860682	0.7928055629597446	0.06078320644175193	0.13820279921804157	
43	16	0.311804409521796	14.7	0.0528922242368813	133584.21878442247	14.84890930932011	0.0	0.0	3.11804409521796	0.7694853481047984	0.06687338386575387	0.14529276107038772	
44	16	0.363208976792431	15.1	0.06255288116876881	156217.1211581068	17.390663564022383	0.0	0.0	3.6320897679243105	0.7856041553753592	0.0737281394739193	0.15170144183295114	
45	16	0.41023126275302924	17.8	0.07259815036111263	180951.19474243588	19.98956672277441	0.0	0.0	4.102312627530292	0.8131366662856832	0.06561753872707007	0.15647235725607192	
46	16	0.43879670422067196	17.5	0.08512182232403832	207412.17891367915	22.46321642445578	0.0	0.0	4.38796704220672	0.7575446333792967	0.06774413582217044	0.15908981008189066	
47	16	0.4845105727844709	16.3	0.09936847643561166	243494.34860337092	26.35199114986681	0.0	0.0	4.845105727844709	0.7843727223774547	0.07082565892678887	0.16118102840014867	
48	16	0.5175990148107765	19.4	0.11364199287411303	279260.4427621042	30.485147857744558	0.0	0.0	5.175990148107765	0.7866226719034526	0.06867430531967306	0.16118102840014867	
49	16	0.5794492047278086	20.2	0.12841092985302224	319952.79077697435	36.37475928734899	0.0	0.0	5.794492047278086	0.7745627967779568	0.0669498747288275	0.16118102840014867	
50	16	0.641926644624504	19.1	0.14313671634230204	354479.28666494327	43.14071992954628	0.0	0.0	6.4192664462450395	0.7623316033547574	0.07068548916751836	0.16118102840014867	
51	16	0.7109483641094143	20.0	0.1567693500455334	389893.57410310593	51.065434465043374	0.0	0.0	7.109483641094143	0.7727432166779158	0.07458857592378539	0.16118102840014867	
52	16	0.7781584532093778	21.6	0.17205299506613847	428555.58740068704	59.792586925560464	0.0	0.0	7.781584532093778	0.7757439229826534	0.07338301295665901	0.16118102840014867	
53	16	0.8499029235514646	22.1	0.18718712486568484	462654.92820165923	69.26856544535711	0.0	0.0	8.499029235514646	0.7672808129037372	0.07235705966005768	0.16118102840014867	
54	16	0.9224337791656128	22.3	0.2018726998587087	498910.8698920985	79.67308143927222	0.0	0.0	9.224337791656128	0.74818439987901	0.07615390727486539	0.16118102840014867	
55	16	0.9937855503490362	21.6	0.2143109913095248	530068.7504500847	90.83452792256281	0.0	0.0	9.937855503490361	0.7528571918256098	0.0795765440416883	0.16118102840014867	
56	16	1.0639417127826014	23.9	0.2279942007627567	553891.7152454929	102.45833567080356	0.0	0.0	10.639417127826015	0.7502680123304926	0.07838896645646592	0.16118102840014867	
57	16	1.1361639707639446	25.1	0.24058680193083393	576585.8200329107	114.4246264099612	0.0	0.0	11.361639707639446	0.7422351617224244	0.07723000957630577	0.16118102840014867	
58	16	1.2082256421467732	23.6	0.2539612765958092	600794.8121645239	126.83676204581009	0.0	0.0	12.082256421467733	0.723569916112192	0.07976879556491046	0.16118102840014867	
59	16	1.2798865548077742	25.8	0.26428908762600706	621618.4892053176	139.7341964698103	0.0	0.0	12.798865548077742	0.7188134020861742	0.07704468836222499	0.16118102840014867	
60	16	1.3419850439502525	27.8	0.2759155877787459	642446.9250964163	152.88181785288663	0.0	0.0	13.419850439502525	0.7073393394542967	0.07383860654013912	0.16118102840014867	
61	16	1.410121538897111	28.5	0.2857281290305963	664796.7275354436	166.61237087767898	0.0	0.0	14.10121538897111	0.6998937917775092	0.07583537504412781	0.16118102840014867	
62	16	1.4827367005995016	27.2	0.2969758492611798	691132.8142790917	180.83086307970862	0.0	0.0	14.827367005995015	0.694205761773762	0.0780975119015898	0.16118102840014867	
63	16	1.5514670936331587	31.1	0.30614781468722013	707598.1267312198	195.15061259359064	0.0	0.0	15.514670936331587	0.6939591300942408	0.07538839247795988	0.16118102840014867	
