time(d)	species	LAI	nrShoots	fAbs	assCO2(umol/m2)	biomAbove(gr/m2)	yield(gr/m2)	harvestIndex	leafArea	fieldRFR	Av. leaf width	Max leaf width	
1	9	0.0	10.0	0.0	0.0	2.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
1	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
2	9	0.0	10.0	0.0	0.0	2.740566552093677	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
2	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
3	9	3.175607305413883E-4	10.0	0.0	0.0	2.704143127179967	0.0	0.0	0.003175607305413883	1.200000000000002	0.005232125666795994	0.005232125666795992	
3	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
4	9	0.001393621988478954	10.0	9.062338785521473E-5	148.08917417721915	2.6264732513876927	0.0	0.0	0.013936219884789538	1.2036538618409225	0.006843608898750681	0.009034075135109471	
4	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
5	9	0.003954908644167189	10.0	4.362689437257881E-4	633.9352421534456	2.48338642384086	0.0	0.0	0.03954908644167189	1.2286826691891626	0.008021320636365932	0.012733682113535264	
5	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
6	9	0.008670638287950005	10.0	0.0011424975280942497	1693.9492632439767	2.2846179820880037	0.0	0.0	0.08670638287950005	1.194869704333093	0.008959918407179046	0.016140533136386498	
6	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
7	9	0.013943602723667722	10.0	0.0024334554547559167	3519.1836281907636	2.119488790279262	0.0	0.0	0.13943602723667722	1.116233586739909	0.010820341254911214	0.016816537462028804	
7	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
8	9	0.018955107331152833	10.0	0.003718973931306771	5219.728280928054	2.0220063617389323	0.0	0.0	0.18955107331152835	1.088557816608746	0.01049647160326111	0.017516377801988642	
8	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
9	9	0.022717403661007274	10.0	0.005072383603870256	7042.0107634653905	2.0323809948362594	0.0	0.0	0.22717403661007274	1.0585826723102705	0.010618136393565071	0.018204227089881897	
9	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
10	9	0.02443927619092818	10.0	0.006038780981274697	8361.577494507212	2.1644242440901933	0.0	0.0	0.24439276190928177	1.0317706305991023	0.010295206308872885	0.018970092722013887	
10	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
11	9	0.02631621879480147	10.0	0.006491303095346377	8941.270151572036	2.3056814386297693	0.0	0.0	0.2631621879480147	1.0277569435946274	0.009175037423888161	0.01960990037403855	
11	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
12	9	0.028415815444668324	10.0	0.007179479982428929	9779.46425861421	2.4605957031054713	0.0	0.0	0.28415815444668324	1.0396397138093199	0.009213580246760274	0.02017780115791396	
12	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
13	9	0.03080753294394753	10.0	0.008130750686919149	10918.484322377737	2.6343178808631906	0.0	0.0	0.3080753294394753	1.0367281236819779	0.009334581097525873	0.020817250889890334	
13	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
14	9	0.03359430259568932	10.0	0.009376109426902287	12491.195069201804	2.834279700907467	0.0	0.0	0.3359430259568932	1.0623407724372753	0.008353589080819554	0.02148068710869434	
14	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
15	9	0.03677250488490257	10.0	0.010657294383388357	14153.128461403452	3.0618594866611586	0.0	0.0	0.36772504884902574	1.0628795392910948	0.00875891292121926	0.02208861650205126	
15	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
16	9	0.04046966780767815	10.0	0.012442724177231064	16419.27106913625	3.3274014480190197	0.0	0.0	0.4046966780767815	1.0729209028176006	0.008626814783884369	0.02277493915137123	
16	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
17	9	0.044742450379463616	10.0	0.014465585108659723	19026.13983715795	3.6365881855073523	0.0	0.0	0.44742450379463616	1.076687478488371	0.009018420769431787	0.023550689220428467	
17	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
18	9	0.049648988499168864	10.0	0.016670588967770447	21951.776597431555	3.9946813583114875	0.0	0.0	0.4964898849916886	1.0601855765252914	0.00944881731484761	0.02434710807660047	
18	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
