time(d)	species	LAI	nrShoots	fAbs	assCO2(umol/m2)	biomAbove(gr/m2)	yield(gr/m2)	harvestIndex	leafArea	fieldRFR	Av. leaf width	Max leaf width	
1	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
2	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
3	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
4	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
5	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
6	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
7	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
8	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
9	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
10	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
11	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
12	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
13	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
14	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
15	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
16	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
17	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
18	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
19	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
20	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
21	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
22	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
23	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
24	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
25	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
26	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
27	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
28	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
29	16	0.0	10.0	0.0	0.0	3.724779009060163	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
30	16	5.337947439628014E-4	10.0	0.0	0.0	3.57693006351413	0.0	0.0	0.005337947439628014	1.200000000000002	0.008926469433520517	0.008926469433520523	
31	16	0.0022004166370822088	10.0	9.613955234191793E-5	233.73320980291925	3.254658334591485	0.0	0.0	0.022004166370822087	0.7781481787250297	0.011756447143852688	0.015181048906275205	
32	16	0.004869697903790047	10.0	4.428398274756813E-4	1297.7917647478928	2.8336051461065646	0.0	0.0	0.04869697903790047	0.12497310099510482	0.017851907028151433	0.021060617374522347	
33	16	0.007236539975345976	10.0	9.536664356863905E-4	2674.4060327853613	2.53098605020306	0.0	0.0	0.07236539975345976	0.2485402487166283	0.01797913870728052	0.023877421127898354	
34	16	0.008075463993173616	10.0	0.0014769412402469493	3955.600516819756	2.4986987016231317	0.0	0.0	0.08075463993173616	0.26319149486923704	0.015656810628016046	0.02444676256605557	
35	16	0.008296917328556678	10.0	0.0015945647917005462	4105.71020785011	2.553607955858883	0.0	0.0	0.08296917328556677	0.13722395253504252	0.01611086485271309	0.02496483602694103	
36	16	0.008578832597410414	10.0	0.0017860268482831575	4440.919645915193	2.613974519917311	0.0	0.0	0.08578832597410414	0.19241103743810156	0.016560679237591105	0.02565975966198104	
37	16	0.008943640971476792	11.1	0.0020405504370734568	4946.078995539623	2.6827918387252376	0.0	0.0	0.08943640971476792	0.19794577097945829	0.014843828781164683	0.02656073442527226	
38	16	0.00936941198031486	12.0	0.0021512510981171913	5322.015503643677	2.7574831573838208	0.0	0.0	0.0936941198031486	0.1771585309381085	0.01320629288966302	0.02747902646660805	
39	16	0.009802001730327695	11.8	0.0023366023434780946	5721.317034799217	2.8365694671469193	0.0	0.0	0.09802001730327695	0.1633730062116222	0.013711209500699846	0.02839826313512666	
40	16	0.010134118526956604	13.4	0.002399546169748492	5934.9201598581185	2.9118096375428832	0.0	0.0	0.10134118526956604	0.17790455258518115	0.014233495816643137	0.029204652777739936	
41	16	0.010609640883668517	14.1	0.0025692400550564446	6183.120090535908	2.997527883780543	0.0	0.0	0.10609640883668517	0.19588530169991372	0.013249410923181394	0.029813131051404138	
42	16	0.011046937017604423	14.0	0.0028036672083699954	6530.779707059949	3.086021167928565	0.0	0.0	0.11046937017604423	0.1649217277096658	0.012133740568163066	0.030462238937616352	
43	16	0.011197528118193929	15.2	0.0028036256974419507	6495.168560980243	3.1591964489378173	0.0	0.0	0.11197528118193928	0.13936986452387123	0.012904748123282312	0.030968524515628818	
44	16	0.011221534859587426	13.8	0.0028770581629662664	6709.212613181173	3.230860466913554	0.0	0.0	0.11221534859587426	0.14373429147213465	0.014058079383002272	0.031361476119075506	
45	16	0.011504477729110518	16.2	0.002859971506880224	6673.083263927727	3.318758515955314	0.0	0.0	0.11504477729110517	0.14653802018215567	0.011687467266857864	0.03168928836073195	
46	16	0.01185475551642239	16.7	0.003020123048108593	6899.481416954526	3.413660946825943	0.0	0.0	0.11854755516422391	0.11302550627616509	0.01200261035958281	0.03193071112036705	
47	16	0.01217165883843382	16.5	0.0030185200730826504	7047.777649462664	3.5099029241562043	0.0	0.0	0.1217165883843382	0.12004565322239805	0.012290423021983772	0.03208201112491744	
48	16	0.012088747286639046	17.9	0.003055091437405428	7096.116628124224	3.5854163778639063	0.0	0.0	0.12088747286639046	0.11724240787447428	0.012010262120678643	0.03208201112491744	
49	16	0.01201994111769009	21.0	0.0031316780097905197	7217.9493094894715	3.66351888094547	0.0	0.0	0.12019941117690089	0.11172235363069812	0.011551104095335454	0.03208201112491744	
50	16	0.01228354760733461	18.7	0.0032002095236124783	7413.335171453569	3.7645039657754302	0.0	0.0	0.1228354760733461	0.09503605530611037	0.011892038854494302	0.03208201112491744	
51	16	0.012554425860112784	20.6	0.0031768664361114746	7368.103877497308	3.8648648469177673	0.0	0.0	0.12554425860112783	0.09895304161196539	0.012127947465479684	0.03208201112491744	
52	16	0.012522664741196806	20.5	0.0032417422435811662	7483.444545364578	3.9480113418029843	0.0	0.0	0.12522664741196807	0.1040103267249821	0.011726372450672923	0.03208201112491744	
53	16	0.012442429938967822	22.0	0.0033466222791227094	7635.266160273015	4.031255206864361	0.0	0.0	0.12442429938967822	0.09263368655559644	0.011232028280343438	0.03208201112491744	
54	16	0.012625342424271754	21.3	0.003309491941010989	7657.815265947943	4.129110525284892	0.0	0.0	0.12625342424271754	0.08278685293853094	0.011540448458004162	0.03208201112491744	
55	16	0.012904631760195684	22.5	0.0033433967526209766	7549.693748252913	4.230735351145745	0.0	0.0	0.12904631760195684	0.0856562543644838	0.011816987883694438	0.03208201112491744	
56	16	0.013202364518806886	24.6	0.0033264605990791334	7569.071814485591	4.333834560044859	0.0	0.0	0.13202364518806886	0.08418225839435876	0.011223319672572101	0.03208201112491744	
57	16	0.012867641035384339	25.0	0.003377328726949283	7452.116686050247	4.397604291344306	0.0	0.0	0.1286764103538434	0.0775890684337068	0.01105343307106924	0.03208201112491744	
58	16	0.012993651656629477	24.0	0.003467247858470335	7537.4216000067	4.491558004413468	0.0	0.0	0.12993651656629476	0.0698627524873793	0.01117398745538433	0.03208201112491744	
59	16	0.013144123626619634	25.3	0.0034340214494247155	7554.709197343805	4.586605978902895	0.0	0.0	0.13144123626619633	0.06896331628659151	0.010312698526947306	0.03208201112491744	
60	16	0.013399409003922547	28.7	0.003599759160538236	7645.951790890793	4.688789990240542	0.0	0.0	0.13399409003922547	0.06381118298841935	0.009513775580327866	0.03208201112491744	
61	16	0.01341350014576162	27.5	0.0035781699051124233	7713.260377045934	4.777132596757416	0.0	0.0	0.1341350014576162	0.06117673247848103	0.009737485893183864	0.03208201112491744	
62	16	0.013230830303691727	25.4	0.0036300114598826747	7656.543360359565	4.852799889429005	0.0	0.0	0.13230830303691726	0.06093055082514124	0.010042306622585326	0.03208201112491744	
