time(d)	species	LAI	nrShoots	fAbs	assCO2(umol/m2)	biomAbove(gr/m2)	yield(gr/m2)	harvestIndex	leafArea	fieldRFR	Av. leaf width	Max leaf width	
1	9	0.0	10.0	0.0	0.0	2.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
1	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
2	9	0.0	10.0	0.0	0.0	2.7273380323166654	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
2	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
3	9	0.001121597046101762	10.0	0.0	0.0	2.6366089165424436	0.0	0.0	0.011215970461017619	1.200000000000002	0.008343522455178056	0.008343522455178056	
3	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
4	9	0.00540093643652522	10.0	2.8365288519373056E-4	748.0836307293404	2.4176381255431107	0.0	0.0	0.0540093643652522	1.2178486910890323	0.010485955527130995	0.014341819812269773	
4	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
5	9	0.010091288993413114	10.0	0.0012653536849366763	2783.798191890349	2.2273059171120644	0.0	0.0	0.10091288993413114	1.1719171853707149	0.011029035096464596	0.015539814736328874	
5	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
6	9	0.016053576472132475	10.0	0.0023549579071452604	5053.169913998784	2.0629508553287303	0.0	0.0	0.16053576472132475	1.1248209427132279	0.010343175125856629	0.016095096281930513	
6	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
7	9	0.021175479516354664	10.0	0.0038622381937412614	7918.643373774896	2.032836250998519	0.0	0.0	0.21175479516354664	1.0970878020018295	0.010572309005161056	0.016941555282648874	
7	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
8	9	0.02340705167098624	10.0	0.005235112354044052	10252.519962143913	2.196535703080907	0.0	0.0	0.2340705167098624	1.0194301769599914	0.009615608561300075	0.01763184573136124	
8	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
9	9	0.025959680874351486	10.0	0.005997833035269687	11479.836386762485	2.381818754082808	0.0	0.0	0.2595968087435149	1.0229009675047585	0.008620160997453774	0.018241742954534644	
9	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
10	9	0.029052146057299964	10.0	0.0073261124119698845	13642.883137288396	2.603551971831659	0.0	0.0	0.29052146057299966	1.0459298707516966	0.00853895478147968	0.018862900780696495	
10	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
11	9	0.03282601397938391	10.0	0.0088633693318713	16499.302588545714	2.8735740454983594	0.0	0.0	0.3282601397938391	1.0509566165311677	0.008087018392024222	0.019550395070337782	
11	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
12	9	0.037446304398609985	10.0	0.011272812695633025	20308.755457984265	3.2081693227955954	0.0	0.0	0.37446304398609986	1.0710467419234524	0.008359723165383802	0.020309204564375037	
12	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
13	9	0.04312075690621173	10.0	0.014026444948581301	25239.149581347716	3.62643881625228	0.0	0.0	0.43120756906211727	1.0668267782623428	0.008625208135630728	0.02120219024957395	
13	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
14	9	0.050079345837006906	10.0	0.017713979213972452	31449.023698480312	4.150117957197438	0.0	0.0	0.5007934583700691	1.0662538634176457	0.009082843972469421	0.022125989198684692	
14	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
15	9	0.05854834674474626	10.0	0.02223409407875172	38938.514157569756	4.800798230307143	0.0	0.0	0.5854834674474626	1.0607047874128313	0.009241363491451124	0.023146435326220943	
15	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
16	9	0.06875441246480501	10.0	0.027527557320322787	47867.23593641595	5.602707529831132	0.0	0.0	0.6875441246480501	1.0446522828199132	0.009498919624704612	0.02421577479325089	
16	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
17	9	0.08100149495735104	10.0	0.033113127004882954	58574.9211628842	6.585831485770211	0.0	0.0	0.8100149495735104	1.048890829030808	0.01018909091633357	0.02532862272917056	
17	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
18	9	0.09525627627751976	10.0	0.03946466858132486	69543.83778537044	7.7535028913779325	0.0	0.0	0.9525627627751976	1.034675862341559	0.010830411177966499	0.026528735955556236	
18	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
