time(d)	species	LAI	nrShoots	fAbs	assCO2(umol/m2)	biomAbove(gr/m2)	yield(gr/m2)	harvestIndex	leafArea	fieldRFR	Av. leaf width	Max leaf width	
1	9	0.0	10.0	0.0	0.0	2.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
1	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
2	9	0.0	10.0	0.0	0.0	2.7379461498974766	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
2	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
3	9	4.0577204458066283E-4	10.0	0.0	0.0	2.698759931226752	0.0	0.0	0.0040577204458066285	1.200000000000002	0.005232125666795995	0.005232125666795992	
3	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
4	9	0.0015314870299254955	10.0	1.242036725239323E-4	209.8245334428193	2.616862545429259	0.0	0.0	0.015314870299254954	1.2119569007417448	0.00738000599662976	0.009034075135109471	
4	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
5	9	0.0043579035148347805	10.0	5.347648519158636E-4	719.3290359213308	2.465763733861222	0.0	0.0	0.0435790351483478	1.2309521128523246	0.007791795959586613	0.012733682113535264	
5	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
6	9	0.009230553122692534	10.0	0.0012737113607404458	1893.331080171137	2.2660590967530276	0.0	0.0	0.09230553122692534	1.2237356882156227	0.009383717097239438	0.01615437076372259	
6	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
7	9	0.014344095461062498	10.0	0.00254896713658234	3675.6297008082147	2.1128847527431764	0.0	0.0	0.14344095461062498	1.1682373819778311	0.010703451332761686	0.016710255660262765	
7	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
8	9	0.019552942848281997	10.0	0.003809476919428584	5332.9321951572	2.0113304811715293	0.0	0.0	0.19552942848281998	1.1044331412899155	0.010457588434232456	0.01718643979699004	
8	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
9	9	0.022863291518530456	10.0	0.005092419879266551	7152.1847510265625	2.0436667134622577	0.0	0.0	0.22863291518530457	1.0523764817773564	0.010771252180128917	0.01775190234184265	
9	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
10	9	0.024613191645545072	10.0	0.006175577044555456	8489.918120121893	2.1778707025479895	0.0	0.0	0.2461319164554507	1.0348279881760627	0.010068661907952269	0.018390041648172865	
10	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
11	9	0.026513898122187657	10.0	0.006531054231372603	9043.176368279484	2.3208133929977555	0.0	0.0	0.26513898122187657	1.0380001650163246	0.009101256789514194	0.018960345609515324	
11	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
12	9	0.02867806221115125	10.0	0.007379880565845907	10051.24458848096	2.4803623658743588	0.0	0.0	0.2867806221115125	1.038691922435745	0.009357690199111592	0.019513710456735948	
12	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
13	9	0.03113405971740201	10.0	0.008270457682824871	11197.31577366592	2.65881093783811	0.0	0.0	0.31134059717402013	1.030781900808575	0.009232841025060147	0.02011759316220003	
13	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
14	9	0.033969575705860344	10.0	0.009522838536431056	12694.90606025634	2.862158137626491	0.0	0.0	0.33969575705860344	1.0339170475316128	0.00847962319373563	0.020701965572787268	
14	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
15	9	0.0372079351609822	10.0	0.010811049892380846	14390.099504647404	3.0936801676070034	0.0	0.0	0.372079351609822	1.0504142359719024	0.008702856749974135	0.021261111194012212	
15	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
16	9	0.0409490293667994	10.0	0.012562873691547773	16602.980487317873	3.362209592532429	0.0	0.0	0.409490293667994	1.065308163641328	0.008633779647284848	0.021917124589284263	
16	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
17	9	0.0452534031746972	10.0	0.014677826233068963	19161.19469114313	3.6735157321849554	0.0	0.0	0.452534031746972	1.0672123754923606	0.00913755964888256	0.02262257331726598	
17	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
18	9	0.05037304324145582	10.0	0.017554765635694778	22866.442615801927	4.047301071526379	0.0	0.0	0.5037304324145582	1.066182162880856	0.0094545519655255	0.023327233160243318	
18	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
