time(d)	species	LAI	nrShoots	fAbs	assCO2(umol/m2)	biomAbove(gr/m2)	yield(gr/m2)	harvestIndex	leafArea	fieldRFR	Av. leaf width	Max leaf width	
1	9	0.0	10.0	0.0	0.0	2.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
1	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
2	9	0.0	10.0	0.0	0.0	2.722805638779998	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
2	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
3	9	0.0013459164553221146	10.0	0.0	0.0	2.6141134483522253	0.0	0.0	0.013459164553221145	1.200000000000002	0.008343522455178056	0.008343522455178056	
3	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
4	9	0.006472049887849005	10.0	4.1118925687474463E-4	1034.6495302976964	2.3680679662840496	0.0	0.0	0.06472049887849005	1.2131705590514037	0.010490886299874139	0.014341819812269773	
4	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
5	9	0.01153275909847133	10.0	0.0015324482868619334	3494.729716688339	2.186965231272994	0.0	0.0	0.1153275909847133	1.1447315559501021	0.011339769295527744	0.015483207854570129	
5	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
6	9	0.016563455882104748	10.0	0.0027470852871526695	5724.815397726314	2.0831869100906433	0.0	0.0	0.1656345588210475	1.0989612738352001	0.010280878496428015	0.01621223401789572	
6	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
7	9	0.021578347083781323	10.0	0.0039037909466917565	8115.0408934119205	2.0633904912103422	0.0	0.0	0.21578347083781324	1.065311186489053	0.010383835562599012	0.016950696122412588	
7	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
8	9	0.023841066457724124	10.0	0.005249608048099861	10327.181197931091	2.228017821173216	0.0	0.0	0.23841066457724125	1.0232423815625813	0.009587081742860026	0.017725296464620854	
8	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
9	9	0.026480164286687972	10.0	0.006249819804644967	11796.467681864702	2.4186071721019102	0.0	0.0	0.26480164286687974	1.0290125921331208	0.00846850619916284	0.018517953508040485	
9	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
10	9	0.029670098991340117	10.0	0.007493434342221384	14052.775829971535	2.6472363236730314	0.0	0.0	0.29670098991340116	1.0312887363656646	0.00850179698275775	0.019264028352849624	
10	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
11	9	0.033465946340908125	10.0	0.008950268633625767	16641.341549096374	2.919439763606052	0.0	0.0	0.33465946340908126	1.041967678155662	0.008135905863590283	0.020053804505105112	
11	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
12	9	0.03816782699863972	10.0	0.011565252347860485	20724.504292202248	3.2609719269417874	0.0	0.0	0.3816782699863972	1.0469931800074708	0.008361906994109842	0.020822558332892028	
12	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
13	9	0.044011261494117215	10.0	0.01463139598667448	26070.344961503703	3.6933719931049014	0.0	0.0	0.44011261494117215	1.06078942242983	0.008693441762201805	0.021607354283332825	
13	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
14	9	0.05121388489380233	10.0	0.01842646971184166	32639.670001455106	4.237351076045881	0.0	0.0	0.5121388489380233	1.0546561088510475	0.009123605435253826	0.02241434858125799	
14	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
15	9	0.06005810324243127	10.0	0.023321647833575036	40764.881661308274	4.919273955599952	0.0	0.0	0.6005810324243127	1.0650730067859058	0.009302779103336867	0.023397302218511995	
15	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
16	9	0.07060479651522648	10.0	0.028308939053250944	49625.50595490272	5.751028736092659	0.0	0.0	0.7060479651522649	1.0479691071083783	0.009625500044022661	0.024502869038020864	
16	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
17	9	0.0830523430124053	10.0	0.0337477290104008	59729.802455796475	6.753281418648802	0.0	0.0	0.830523430124053	1.0392617681698615	0.010256002830223354	0.02563149321312998	
17	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
18	9	0.09743613019741158	10.0	0.03986283534647653	70408.65044586935	7.934897471763058	0.0	0.0	0.9743613019741159	1.0218413717014514	0.010923795015436654	0.02682168986283097	
18	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
