time(d)	species	LAI	nrShoots	fAbs	assCO2(umol/m2)	biomAbove(gr/m2)	yield(gr/m2)	harvestIndex	leafArea	fieldRFR	Av. leaf width	Max leaf width	
1	9	0.0	10.0	0.0	0.0	2.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
1	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
2	9	0.0	10.0	0.0	0.0	2.7353257477012756	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
2	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
3	9	4.939833586199374E-4	10.0	0.0	0.0	2.6881023592997404	0.0	0.0	0.004939833586199374	1.200000000000002	0.005232125666795992	0.005232125666795992	
3	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
4	9	0.001848098652900206	10.0	1.389438058012629E-4	220.98847900694804	2.5987429647604956	0.0	0.0	0.01848098652900206	1.1962031875896373	0.007419388595164988	0.009034075135109471	
4	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
5	9	0.004913501274989105	10.0	6.678695645326682E-4	958.8460790228261	2.4448601290361416	0.0	0.0	0.04913501274989105	1.215015584358257	0.008266581060887838	0.012733682113535264	
5	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
6	9	0.010087238358152785	10.0	0.0014394300775366904	2147.0863805893923	2.241839829080719	0.0	0.0	0.10087238358152785	1.1792534380303792	0.009476700382203489	0.016260879004702848	
6	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
7	9	0.014815132317418095	10.0	0.002726459233631962	3917.246567621349	2.1120607107166416	0.0	0.0	0.14815132317418095	1.1433554234503118	0.011066761624648487	0.01679062112873676	
7	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
8	9	0.019439163249139288	10.0	0.003973824283188674	5505.463422229099	2.039019540718004	0.0	0.0	0.19439163249139288	1.0979856067965676	0.010180344923979583	0.01747945360108918	
8	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
9	9	0.023046661785742013	10.0	0.005032497433103062	7098.572143411885	2.057409517182829	0.0	0.0	0.23046661785742012	1.0635723049531247	0.010499367363902307	0.01813830990417331	
9	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
10	9	0.024755837702701535	10.0	0.005938610785003639	8289.659493722833	2.1880308903833763	0.0	0.0	0.24755837702701536	1.0307989369183468	0.01030354983761133	0.018745776192814697	
10	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
11	9	0.026582973132616688	10.0	0.006287704215189266	8720.164019522887	2.3252757361549987	0.0	0.0	0.2658297313261669	1.0438182144400012	0.008976809683078579	0.019331473638029662	
11	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
12	9	0.02866117930347431	10.0	0.007119493737679479	9677.069733638733	2.47827356413427	0.0	0.0	0.2866117930347431	1.0440211908876058	0.009155872772276714	0.019978764010410686	
12	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
13	9	0.031060000862978932	10.0	0.008129740341029121	10935.581303414161	2.652174700033168	0.0	0.0	0.3106000086297893	1.036424898240824	0.009355099873090831	0.020598367440934275	
13	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
14	9	0.03386518504380695	10.0	0.009434558835540943	12552.545370015978	2.853085518559369	0.0	0.0	0.3386518504380695	1.045861219485458	0.008316962176931366	0.02122180280732174	
14	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
15	9	0.037098317329022794	10.0	0.010879706451064043	14377.056166842536	3.084441306641911	0.0	0.0	0.37098317329022795	1.0441346476434448	0.008788669079347788	0.02185859808734819	
15	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
16	9	0.04079723199798936	10.0	0.012336666649425827	16426.601518723335	3.3499590019698466	0.0	0.0	0.40797231997989364	1.0544742680554706	0.008532757082403725	0.022564672079740788	
16	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
17	9	0.04508075867213225	10.0	0.014586905202907537	19070.97392495146	3.659775248693683	0.0	0.0	0.45080758672132254	1.0523354253253847	0.008981351674731592	0.023295961174310424	
17	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
18	9	0.050169023084092955	10.0	0.01735755111453853	22746.75592269147	4.031567194069906	0.0	0.0	0.5016902308409296	1.0661027523221955	0.009505713473801478	0.024059482064901615	
18	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
