time(d)	species	LAI	nrShoots	fAbs	assCO2(umol/m2)	biomAbove(gr/m2)	yield(gr/m2)	harvestIndex	leafArea	fieldRFR	Av. leaf width	Max leaf width	
1	9	0.0	10.0	0.0	0.0	2.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
1	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
2	9	0.0	10.0	0.0	0.0	2.7149055409214307	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
2	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
3	9	0.0019847295059828305	10.0	0.0	0.0	2.543884211415385	0.0	0.0	0.019847295059828303	1.200000000000002	0.011327813069025673	0.011327813069025677	
3	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
4	9	0.006846711064683991	10.0	5.673289422522008E-4	1815.1185251002491	2.289367702077333	0.0	0.0	0.06846711064683991	1.209006170781235	0.010965475353796704	0.015046817122721205	
4	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
5	9	0.012282195920676916	10.0	0.0017086166380800643	5051.986030715925	2.113773079550563	0.0	0.0	0.12282195920676917	1.167824069905043	0.009800545724945273	0.016044242417111117	
5	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
6	9	0.01718669335439315	10.0	0.0029496644118253497	8026.473183606217	2.074883971775142	0.0	0.0	0.17186693354393148	1.161498401493208	0.00867918531401542	0.016763322785788893	
6	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
7	9	0.020865799844026443	10.0	0.004212377441011516	10817.0456939311	2.190736161518907	0.0	0.0	0.20865799844026445	1.1038679784911611	0.008267409333609036	0.01746538953453887	
7	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
8	9	0.023739233358462897	10.0	0.005246009898628826	12753.969547137078	2.3982637967882843	0.0	0.0	0.23739233358462897	1.0733896949640656	0.007988571068891795	0.018120868241085726	
8	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
9	9	0.02722652926483196	10.0	0.006581439510145196	15334.256000860722	2.6493634851210652	0.0	0.0	0.2722652926483196	1.0536876921540619	0.007715266134914824	0.018846009876213824	
9	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
10	9	0.03170353569679492	10.0	0.008851929494032284	19789.277161758717	2.9764147009432764	0.0	0.0	0.3170353569679492	1.0581630502698207	0.007578795379949334	0.01966385572564368	
10	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
11	9	0.0374017658826268	10.0	0.01149585100202204	25650.77403463613	3.403418141021203	0.0	0.0	0.37401765882626803	1.065831284255216	0.007763200477033843	0.020596431750877234	
11	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
12	9	0.04472557631131647	10.0	0.015605542858563462	33636.00583953413	3.966713294427012	0.0	0.0	0.4472557631131647	1.055966045535816	0.008178099025279247	0.0216380623625774	
12	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
13	9	0.054048624179378654	10.0	0.019997873851433513	43743.91475590003	4.7023765771381685	0.0	0.0	0.5404862417937866	1.0529439646548036	0.008599136927873632	0.022749595490156437	
13	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
14	9	0.06539456164323681	10.0	0.025346900356244886	54504.463294130415	5.620621784132445	0.0	0.0	0.6539456164323681	1.0459166531620558	0.009048030614570874	0.02391784068416147	
14	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
15	9	0.07893383701973618	10.0	0.030161989450005647	66639.34020888917	6.744171513868578	0.0	0.0	0.7893383701973617	1.0385918115533355	0.009634075784246824	0.025017547841165583	
15	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
16	9	0.0949740271609795	10.0	0.03682950457369708	80831.5994836749	8.10749963377472	0.0	0.0	0.9497402716097949	1.027164034712475	0.010360220772980369	0.02612742723203173	
16	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
17	9	0.11387337044203064	10.0	0.04337188185986898	97263.38648779	9.748022355413895	0.0	0.0	1.1387337044203063	1.0314249069701287	0.010956004754956132	0.027282106525757736	
17	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
18	9	0.13601134335592285	10.0	0.05102433654219017	116157.21835920063	11.706782024192659	0.0	0.0	1.3601134335592286	1.0251662455062225	0.011501746052717601	0.02847208988432791	
18	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
