time(d)	species	LAI	nrShoots	fAbs	assCO2(umol/m2)	biomAbove(gr/m2)	yield(gr/m2)	harvestIndex	leafArea	fieldRFR	Av. leaf width	Max leaf width	
1	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
2	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
3	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
4	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
5	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
6	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
7	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
8	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
9	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
10	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
11	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
12	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
13	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
14	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
15	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
16	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
17	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
18	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
19	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
20	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
21	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
22	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
23	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
24	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
25	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
26	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
27	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
28	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
29	16	0.0	10.0	0.0	0.0	3.7283860225425323	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
30	16	0.0	10.0	0.0	0.0	3.682899124476209	0.0	NaN	0.0	1.200000000000002	0.0	0.0	
31	16	0.0017059064704282492	10.0	0.0	7.366212901234317E-9	3.5825966925600006	0.0	0.0	0.017059064704282492	0.6240000000000007	0.007569400061454096	0.015138800122908184	
32	16	0.006723657491950923	10.0	3.441338240167514E-4	792.7122582097411	3.403798942643604	0.0	0.0	0.06723657491950923	0.16745306565751295	0.020552024112216107	0.025961795555693765	
33	16	0.014848113319821613	10.0	0.0012602390124523551	2534.2456325742955	3.1828259586272827	0.0	0.0	0.14848113319821613	0.2621121720126822	0.031152471367801953	0.03634117543697357	
34	16	0.025870488124899726	10.0	0.002557975626155499	4898.154867681008	2.9471086755992544	0.0	0.0	0.25870488124899726	0.37169512426191853	0.04138096102646434	0.04642339157206672	
35	16	0.03853422628625132	10.0	0.004416948892882712	8008.4111720803385	2.757309867099757	0.0	0.0	0.38534226286251316	0.4880474725633798	0.05069253811878816	0.05624163895845414	
36	16	0.047187143937966664	10.0	0.006660204329760674	12009.757058945834	2.7984442510664307	0.0	0.0	0.47187143937966664	0.5795854882472006	0.0562668650278023	0.06178424294505801	
37	16	0.05175525524392179	10.0	0.008292986560882818	15001.809035356535	3.0404579554425455	0.0	0.0	0.5175525524392179	0.6539397281173863	0.0471296733617783	0.06586670343364988	
38	16	0.05698451315903948	10.0	0.009265116759125301	16634.79323896158	3.3099001036633986	0.0	0.0	0.5698451315903947	0.6013166008459094	0.04119928848175778	0.07022921528135027	
39	16	0.06288791505823045	10.0	0.010453052150959466	18562.105314963657	3.6111174851105097	0.0	0.0	0.6288791505823045	0.5427796767466354	0.043888217165312236	0.0741713068314961	
40	16	0.06970886649820107	10.0	0.01224287992809137	21441.68376175245	3.9604922491332175	0.0	0.0	0.6970886649820107	0.6011766738036914	0.047164563071315314	0.07858162479741233	
41	16	0.07762332896206448	10.0	0.014015672043720152	24519.787933443717	4.361160098624593	0.0	0.0	0.7762332896206448	0.6464870730627537	0.05038104416536435	0.08328973182610104	
42	16	0.08712757964131226	10.0	0.01649887388674779	28648.522713754453	4.831086076755055	0.0	0.0	0.8712757964131226	0.6874441164450005	0.05386905759085147	0.0883825176528522	
43	16	0.09882169127407095	10.0	0.019554536599312857	33930.38381334962	5.389900577170044	0.0	0.0	0.9882169127407094	0.7487334237468264	0.057762016406992384	0.093904510140419	
44	16	0.11311630257619212	11.3	0.02291161420349987	39709.44513582833	6.0456703879339475	0.0	0.0	1.1311630257619212	0.7856352092909311	0.05322647371462412	0.10035813919135503	
45	16	0.129783346666107	12.6	0.026269256606811692	45296.828711596194	6.794402253794925	0.0	0.0	1.29783346666107	0.7714893465652627	0.05003906450833068	0.10696825172219958	
46	16	0.14843789699457716	12.8	0.02915612923236848	50517.45014655669	7.6290784382785635	0.0	0.0	1.4843789699457717	0.7500188099314777	0.053600860230757705	0.1135976186820439	
47	16	0.16936097935552122	12.0	0.0328495407690511	56178.97669738645	8.556804440955055	0.0	0.0	1.6936097935552121	0.7762104551315122	0.05728620985589391	0.12089054499353682	
48	16	0.19232318380989327	11.9	0.03650696244537507	62072.565501356396	9.580998222113568	0.0	0.0	1.9232318380989328	0.7925834177826053	0.06172163886699957	0.12788741716316768	
49	16	0.21563262191264143	12.7	0.04065359596487116	69054.5659338768	10.66307206628899	0.0	0.0	2.1563262191264143	0.800152897292321	0.06650481072963951	0.13468285756451745	
50	16	0.23634361265103648	13.1	0.04287234033942943	73181.53800096296	11.692343320305273	0.0	0.0	2.363436126510365	0.8195126710094918	0.07051901419343422	0.14155539018767221	
51	16	0.25982692421769726	12.5	0.04702043358717361	78883.15813434032	12.842267435705761	0.0	0.0	2.598269242176973	0.8309099176239191	0.07471576912177542	0.14795106436525074	
52	16	0.28682869778917675	13.5	0.05250290439320992	86653.08050228815	14.148041349124039	0.0	0.0	2.8682869778917675	0.852796371284443	0.06990570374192094	0.15389248728752136	
53	16	0.3118976281519735	14.2	0.05734813959161824	94639.31825228147	15.474046771617342	0.0	0.0	3.118976281519735	0.8355622090784927	0.06557394796729793	0.15939635889870782	
54	16	0.32313812516419416	14.9	0.06261692892969754	100917.75866051452	16.500555729212355	0.0	0.0	3.2313812516419413	0.8050642467244579	0.0668830504519775	0.1644751535994666	
55	16	0.32277610324221545	15.1	0.06694791998499121	107068.27717492272	17.324304814196314	0.0	0.0	3.2277610324221544	0.8098011332123821	0.06674341611481159	0.16913815268448423	
56	16	0.32226637022469773	15.3	0.07261218520789157	113342.59288838322	18.31800695083448	0.0	0.0	3.2226637022469773	0.8251049837677111	0.06637883996258356	0.17339221068790983	
57	16	0.3327654315227042	14.4	0.07945721628481094	124274.31543360127	19.92240362376859	0.0	0.0	3.327654315227042	0.8371894017154298	0.06794271086473029	0.17724230885505676	
58	16	0.36179310130512177	14.4	0.0889093155457206	138308.79190855188	22.437993617185764	0.0	0.0	3.617931013051218	0.8413316789883888	0.07132425462560996	0.1806919276714325	
59	16	0.394737248563935	15.6	0.09748456891974935	152889.87460159216	25.381319520199842	0.0	0.0	3.9473724856393497	0.8514486788021509	0.06736442964701427	0.18374334488596236	
60	16	0.4280463314826247	17.8	0.10674757556831994	164756.4896254029	28.595081921828097	0.0	0.0	4.280463314826247	0.8346755347787549	0.0638019686538194	0.18639781645366124	
61	16	0.461373381205338	16.2	0.11488239374599848	178575.70279041698	32.144654735294424	0.0	0.0	4.61373381205338	0.8181876860457626	0.06676952983917939	0.18865572554724558	
62	16	0.49433224291294353	16.2	0.12452119748916295	191749.38116534444	36.02675720592598	0.0	0.0	4.943322429129435	0.8133243138928488	0.06953132373946055	0.19051668899399896	
63	16	0.526667746244478	18.4	0.13023107900514908	201072.68115851877	40.13095136688189	0.0	0.0	5.26667746244478	0.8244530704388445	0.07209401248289007	0.19197959985051838	
