time(d)	species	LAI	nrShoots	fAbs	assCO2(umol/m2)	biomAbove(gr/m2)	yield(gr/m2)	harvestIndex	leafArea	fieldRFR	Av. leaf width	Max leaf width	
1	9	0.0	10.0	0.0	0.0	2.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
1	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
2	9	0.0	10.0	0.0	0.0	2.7264315536093315	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
2	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
3	9	0.0011664609279458324	10.0	0.0	0.0	2.6273583618708067	0.0	0.0	0.011664609279458324	1.200000000000002	0.008343522455178056	0.008343522455178056	
3	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
4	9	0.005851078862302691	10.0	3.7826697694595777E-4	927.2563860909328	2.395210048293131	0.0	0.0	0.05851078862302691	1.2066771399172616	0.010349079772375105	0.014341819812269773	
4	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
5	9	0.01121458602393779	10.0	0.0014813764331649832	3399.0470178057176	2.196586425269741	0.0	0.0	0.11214586023937789	1.1600770930480655	0.011264530128078059	0.015570020266607696	
5	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
6	9	0.016526214954666406	10.0	0.0027252535879090335	5756.030970560846	2.081114569152162	0.0	0.0	0.16526214954666404	1.0999056909043439	0.010444928052758035	0.01620844006538391	
6	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
7	9	0.021569082662442403	10.0	0.004032219999520757	8192.152116095236	2.062200516943601	0.0	0.0	0.21569082662442404	1.0460993981774145	0.010445778861414953	0.016854824680908053	
7	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
8	9	0.023826699351207938	10.0	0.005273357060879664	10346.378287416059	2.2274727817852153	0.0	0.0	0.2382669935120794	1.0151249741365398	0.0096861629571947	0.017467028662270193	
8	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
9	9	0.026524855231018867	10.0	0.0064200333663064785	12063.888277054197	2.4227263973552056	0.0	0.0	0.2652485523101887	1.0160165219254862	0.008595819769372156	0.01824068964696398	
9	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
10	9	0.029763410677983198	10.0	0.007560357549370591	14255.468433834792	2.654860336894346	0.0	0.0	0.297634106779832	1.0449823397063986	0.008534947350919551	0.01903762858287961	
10	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
11	9	0.03369690569447569	10.0	0.009329576942808058	17197.895758647363	2.9367120564722495	0.0	0.0	0.33696905694475693	1.0397366228428964	0.008220585171500835	0.01987767862338646	
11	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
12	9	0.03847593918931254	10.0	0.011550981239703856	21019.527615860563	3.2832695974161914	0.0	0.0	0.38475939189312536	1.0417691085104743	0.00841047835978434	0.020773241332933016	
12	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
13	9	0.0443257918665583	10.0	0.014685811051788405	26059.036045525645	3.715322464326365	0.0	0.0	0.443257918665583	1.0450638712793734	0.008768159253650067	0.02174428280662088	
13	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
14	9	0.05145509835202448	10.0	0.01812323351498063	32267.868608007742	4.2526740368821345	0.0	0.0	0.5145509835202448	1.0509923653699482	0.009149762001212414	0.02264198719286451	
14	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
15	9	0.0602198411689274	10.0	0.022808453454022513	40342.214200812145	4.927127530669031	0.0	0.0	0.602198411689274	1.047090383109911	0.009320893434930467	0.023578015320441303	
15	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
16	9	0.07073903655950976	10.0	0.028001435954313827	49411.00330139914	5.755091097229217	0.0	0.0	0.7073903655950976	1.0522136147192669	0.009664916810359483	0.024573557517107797	
16	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
17	9	0.0832334251266664	10.0	0.03340447630887168	59854.816247758616	6.759495167335959	0.0	0.0	0.832334251266664	1.03559211421305	0.010282961448989653	0.025698390661501418	
17	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
18	9	0.09753070014913279	10.0	0.03897999228921808	69891.39618904222	7.932054702996231	0.0	0.0	0.9753070014913279	1.0229275582391615	0.010964310957261834	0.026852517735724356	
18	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
