time(d)	species	LAI	nrShoots	fAbs	assCO2(umol/m2)	biomAbove(gr/m2)	yield(gr/m2)	harvestIndex	leafArea	fieldRFR	Av. leaf width	Max leaf width	
1	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
2	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
3	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
4	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
5	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
6	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
7	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
8	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
9	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
10	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
11	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
12	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
13	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
14	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
15	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
16	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
17	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
18	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
19	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
20	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
21	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
22	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
23	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
24	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
25	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
26	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
27	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
28	16	0.0	10.0	0.0	0.0	3.75	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
29	16	0.0	10.0	0.0	0.0	3.717222785074432	0.0	NaN	0.0	1.200000000000002	NaN	-Infinity	
30	16	0.004623935764210315	10.0	0.0	0.0	3.398783323249065	0.0	0.0	0.04623935764210315	1.200000000000002	0.02444010494010792	0.02444010494010789	
31	16	0.0160382087101211	10.0	8.618544665578955E-4	2759.39059132245	2.803222996852524	0.0	0.0	0.160382087101211	0.7152214413381334	0.03199449197522229	0.03932122939399311	
32	16	0.023309694014614076	10.0	0.0026964045915338257	6546.036424891666	2.5572709594854532	0.0	0.0	0.23309694014614077	0.3800654749317912	0.039564177766442304	0.04095082304307393	
33	16	0.02466746558353772	10.0	0.004278773532569033	8247.905843900977	2.6837995845174705	0.0	0.0	0.2466746558353772	0.47884987965875436	0.032299369480672066	0.04263928958347866	
34	16	0.02620398073844668	10.0	0.004541408896621324	8958.367223646295	2.821858311353517	0.0	0.0	0.2620398073844668	0.42874200540907653	0.028403820401789345	0.04415160311119897	
35	16	0.02796486007182782	10.0	0.005361023219770578	9837.482806987711	2.9743088180623554	0.0	0.0	0.2796486007182782	0.3871006462759834	0.02997240612194651	0.045844768839223046	
36	16	0.030044332517942397	11.3	0.0062729880754844305	11087.261659491676	3.1475141238103133	0.0	0.0	0.30044332517942396	0.4314084994580479	0.026815084044295404	0.04751934004681451	
37	16	0.032314276311142365	12.8	0.006816685972045285	12317.309034725666	3.3409906278936594	0.0	0.0	0.32314276311142365	0.44565095012593253	0.025016639656470434	0.04894513104643141	
38	16	0.03474971595314935	12.2	0.00756783960363382	13488.92257734362	3.5535834821077223	0.0	0.0	0.3474971595314935	0.4472532776220754	0.02656548808694686	0.0503243984920638	
39	16	0.03708262949778281	13.9	0.008308387307396687	14859.302591317177	3.7636832058305765	0.0	0.0	0.3708262949778281	0.4573222687629596	0.024675435276664687	0.051786101290157864	
40	16	0.040209056114795375	15.4	0.008787875114735008	16197.9985034852	4.020644160487726	0.0	0.0	0.4020905611479537	0.42005807807474754	0.023484980102845807	0.053317275430474965	
41	16	0.04353251487473147	16.1	0.009500700563854155	17435.51032732491	4.297442560563527	0.0	0.0	0.4353251487473147	0.37354566261580013	0.024929546775710167	0.05457122943231038	
42	16	0.04683777187773594	14.6	0.010262461880483539	18550.270693284816	4.582275068641129	0.0	0.0	0.4683777187773594	0.39261810140184816	0.02653547741085974	0.05558481706040246	
43	16	0.050218445379350996	16.5	0.010985162234242635	19577.4084727472	4.879228627760319	0.0	0.0	0.50218445379351	0.4292465409969036	0.02536218289378367	0.056375962282930105	
44	16	0.053920445105630474	17.8	0.011933215138489767	20841.978659634082	5.209614831039197	0.0	0.0	0.5392044510563048	0.40750851566096047	0.02437643460245417	0.05680039525032044	
45	16	0.057772692826562035	18.0	0.012591776215734957	22390.094886953182	5.564757382082667	0.0	0.0	0.5777269282656203	0.36249139309885536	0.025396509213034688	0.05680039525032044	
46	16	0.06166181713724115	18.5	0.013491019127327246	23495.433949018956	5.931691964274425	0.0	0.0	0.6166181713724115	0.38822870758953365	0.024500283265557036	0.05680039525032044	
47	16	0.06586482411114004	19.2	0.014174346233886949	25198.251553562346	6.330913934116354	0.0	0.0	0.6586482411114004	0.36347588158718147	0.023954180173693447	0.05680039525032044	
48	16	0.07019118032873642	19.5	0.01529836083799717	26768.36806451348	6.754812269405498	0.0	0.0	0.7019118032873642	0.3525301727353691	0.024945665232777633	0.05680039525032044	
49	16	0.07456654348318612	19.0	0.016287551412311415	28845.636702234333	7.212059475828932	0.0	0.0	0.7456654348318612	0.3651801485559259	0.026126165691170614	0.05680039525032044	
50	16	0.07892848850229026	18.7	0.01726292892734158	30614.86023346577	7.691688822740484	0.0	0.0	0.7892848850229026	0.38291646743444885	0.02544807626639139	0.05680039525032044	
51	16	0.08368301368569185	23.3	0.018580468467912246	32687.4726351369	8.205950826435823	0.0	0.0	0.8368301368569185	0.36518965404964554	0.024864917111260414	0.05680039525032044	
52	16	0.0888641621048826	23.6	0.019660415595672963	34159.62695976706	8.746040977742002	0.0	0.0	0.8886416210488259	0.3478905477251483	0.0257792973468403	0.05680039525032044	
53	16	0.09455670489698295	23.0	0.02073256372357555	36436.54569817262	9.322177290845762	0.0	0.0	0.9455670489698295	0.3704969224558077	0.02501606904548148	0.05680039525032044	
54	16	0.1004287215477071	27.0	0.022494061652346894	37742.45555488799	9.917194399036152	0.0	0.0	1.004287215477071	0.3643604520306697	0.02464317321649401	0.05680039525032044	
55	16	0.10644135928043305	25.6	0.023402318514325397	39701.803624489316	10.542353291837305	0.0	0.0	1.0644135928043306	0.34932003277358675	0.025691564483324783	0.05680039525032044	
56	16	0.11248100708559668	27.0	0.02508560777733668	42955.67550293803	11.209042431864875	0.0	0.0	1.1248100708559667	0.3665385307054011	0.024875858382326654	0.05680039525032044	
57	16	0.11876373534583876	27.6	0.026602006162982722	45651.08181370594	11.929188386019554	0.0	0.0	1.1876373534583875	0.36652962181322457	0.025264279038916943	0.05680039525032044	
58	16	0.1251272804731816	27.9	0.027805820167843782	48607.05134710067	12.686983099572402	0.0	0.0	1.2512728047318162	0.37643384577910166	0.02459301243358866	0.05680039525032044	
59	16	0.13193056400547373	28.0	0.03011741575157321	51080.7610770857	13.491807790167082	0.0	0.0	1.3193056400547374	0.3669376860362927	0.025250129264271358	0.05680039525032044	
60	16	0.13905302459141766	27.6	0.03156234213230437	53576.108151379696	14.322994985217065	0.0	0.0	1.3905302459141766	0.3755122869923573	0.024406667312581516	0.05680039525032044	
61	16	0.1468041403207603	30.6	0.03363480873360219	57765.9048834459	15.233314462649085	0.029200102416185807	0.0022968680363573096	1.468041403207603	0.37253834245420125	0.023974760439334334	0.05680039525032044	
62	16	0.15435644957365996	28.6	0.0356025362336817	60412.1764096542	16.183624783666932	0.10572899434599395	0.007842212814975444	1.5435644957365995	0.370058987944523	0.024527524939349402	0.05680039525032044	
